Measurement Name :,20190204_resp_larvae_T1,,Generated On :,"04/02/2019, 18:01:38",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
04.02.19 17:02:23,25.18,281.94,280.58,294.72,276.52,281.04,278.32,277.87,275.61,270.67,272.91,267.53,266.64,272.46,270.22,269.77,255.08,266.64,267.98,271.56,255.96,269.77,268.87,269.32,257.73,,13,968,28,12.74,
04.02.19 17:02:38,25.43,285.58,282.4,294.26,274.71,279.23,276.97,281.04,280.13,270.67,269.77,268.87,268.87,269.32,269.32,269.32,257.29,269.32,267.08,269.77,255.52,268.42,268.87,267.53,258.18,,13,968,28,12.74,
04.02.19 17:02:54,25.7,281.94,277.42,293.35,276.97,277.87,279.23,279.68,272.01,271.56,268.87,271.56,269.77,271.56,268.87,267.53,258.18,269.77,267.53,271.11,254.2,267.98,267.53,267.53,258.18,,13,968,28,12.74,
04.02.19 17:03:09,25.95,285.58,276.97,295.18,278.32,277.87,277.87,277.42,277.87,272.46,269.77,266.64,271.56,268.42,269.77,267.98,257.29,267.08,265.74,271.11,258.62,269.77,268.42,265.74,257.29,,13,968,28,12.74,
04.02.19 17:03:24,26.2,283.76,280.58,290.14,275.61,276.06,280.58,277.87,271.56,270.67,271.11,269.77,271.11,270.67,270.67,269.77,255.08,268.87,265.74,272.46,255.52,267.98,268.87,267.98,256.85,,13,968,28,12.74,
04.02.19 17:03:39,26.45,283.76,278.77,292.89,275.61,280.58,277.87,278.32,275.16,270.67,268.87,267.98,270.22,271.56,269.32,269.32,258.18,269.32,266.64,271.56,258.62,267.53,269.77,267.53,257.73,,13,968,28,12.75,
04.02.19 17:03:54,26.7,283.76,285.12,289.68,273.36,277.42,277.87,281.49,269.32,271.56,272.01,267.53,269.32,270.67,270.22,269.77,256.41,267.08,265.3,270.67,256.41,268.87,268.87,267.53,259.06,,13,968,28,12.75,
04.02.19 17:04:09,26.95,289.68,282.4,298.4,275.61,277.87,276.97,275.61,280.13,272.91,271.56,266.19,267.98,273.36,267.08,268.42,258.62,267.53,267.53,272.91,255.96,269.77,267.98,267.53,257.73,,13,968,28,12.75,
04.02.19 17:04:24,27.2,285.58,281.94,294.72,277.42,274.71,277.87,279.68,273.81,269.77,272.01,267.98,271.11,270.67,269.77,271.11,256.85,268.42,267.53,270.22,255.08,268.87,266.64,267.98,256.85,,13,968,28,12.77,
04.02.19 17:04:39,27.45,283.76,283.76,286.49,280.13,281.04,278.32,280.13,275.16,272.01,272.91,267.08,268.42,273.36,269.77,268.42,254.64,269.32,268.42,270.67,258.62,268.42,269.77,268.42,259.51,,13,968,28,12.75,
04.02.19 17:04:54,27.7,287.86,286.95,295.18,276.52,279.23,280.58,276.06,275.16,270.67,270.67,265.74,267.98,271.56,269.32,271.11,259.06,269.77,267.08,272.01,259.51,269.77,267.53,268.87,259.06,,13,968,28,12.77,
04.02.19 17:05:10,27.97,280.13,282.4,291.97,272.91,279.23,278.32,279.23,279.23,270.67,269.77,268.42,267.98,269.77,268.87,267.98,254.2,267.53,267.08,270.67,257.73,269.32,268.42,266.64,259.95,,13,968,28,12.77,
04.02.19 17:05:25,28.22,282.4,287.4,292.43,278.32,279.68,277.42,280.58,276.52,274.26,273.36,270.67,268.42,271.11,270.67,265.74,258.62,268.87,267.53,270.22,258.62,270.67,267.53,268.42,258.62,,13,968,28,12.77,
04.02.19 17:05:40,28.47,283.76,285.58,294.72,275.61,274.71,281.94,275.61,276.52,269.77,269.77,269.77,270.22,270.67,270.22,271.56,256.85,270.22,267.53,271.56,256.85,268.42,268.42,266.64,259.06,,13,968,28,12.77,
04.02.19 17:05:55,28.72,285.58,283.76,297.02,276.97,281.04,278.32,279.68,273.81,270.67,269.32,268.87,270.67,271.56,267.98,267.53,255.96,268.42,266.19,272.01,257.73,270.67,269.32,266.19,257.29,,13,968,28,12.77,
04.02.19 17:06:10,28.97,287.4,281.94,296.56,277.42,276.06,280.58,274.71,273.36,271.56,270.22,267.08,266.64,267.98,268.42,269.77,254.64,267.53,266.19,269.77,256.85,269.32,267.53,267.08,257.29,,13,968,28,12.77,
04.02.19 17:06:25,29.22,277.87,282.4,291.97,279.68,276.52,276.97,278.32,276.52,270.67,268.87,270.22,267.08,272.91,270.22,268.87,255.52,266.64,267.98,272.01,256.85,269.77,267.98,268.87,259.06,,13,968,28,12.77,
04.02.19 17:06:41,29.48,283.76,283.76,291.51,274.71,281.04,279.68,278.32,277.87,272.01,268.42,269.32,270.22,271.56,269.77,270.67,258.18,267.98,267.98,272.01,254.2,269.77,267.98,267.98,259.51,,13,968,28,12.79,
04.02.19 17:06:56,29.73,281.94,285.58,298.4,271.11,279.23,279.68,283.31,275.16,268.87,269.32,269.77,267.98,272.46,269.77,269.32,258.18,267.53,267.53,269.77,256.41,268.87,267.98,267.98,258.18,,13,968,28,12.77,
04.02.19 17:07:11,29.98,283.76,285.58,288.77,275.16,277.87,280.58,279.23,276.97,272.01,269.77,268.87,269.77,271.56,271.56,270.22,257.29,265.74,266.64,272.01,255.52,270.67,268.87,267.08,259.06,,13,968,28,12.79,
04.02.19 17:07:26,30.23,283.76,280.13,291.06,274.71,277.42,279.23,277.87,276.52,268.87,269.32,271.11,267.53,271.11,267.98,268.42,256.85,267.53,266.19,268.87,254.2,270.22,267.98,267.53,259.06,,13,968,28,12.79,
04.02.19 17:07:41,30.48,283.76,283.76,297.02,273.81,276.52,278.32,280.58,272.91,271.56,269.32,269.32,266.19,271.56,270.22,268.87,258.62,267.53,266.19,271.11,255.96,269.32,269.32,268.42,257.29,,13,968,28,12.79,
04.02.19 17:07:56,30.73,285.58,286.95,289.68,275.16,273.36,277.87,280.58,275.16,272.46,269.77,271.56,269.77,271.11,267.98,271.11,256.41,268.42,267.98,270.22,254.64,268.42,265.3,265.74,257.73,,13,968,28,12.79,
04.02.19 17:08:11,30.98,283.76,286.95,293.8,274.71,274.71,280.58,278.32,277.87,272.46,268.87,267.98,267.08,269.77,267.98,269.32,256.41,267.08,266.64,269.77,256.41,270.22,268.42,266.19,259.06,,13,968,28,12.79,
04.02.19 17:08:26,31.23,279.68,283.76,295.64,276.06,273.36,278.32,277.87,276.52,269.77,270.67,268.87,267.98,272.91,266.64,267.98,256.41,267.53,267.08,270.67,255.08,269.77,266.19,267.98,256.41,,13,968,28,12.79,
04.02.19 17:08:41,31.48,279.68,280.58,291.06,273.81,273.36,275.61,277.87,276.52,273.81,268.87,269.77,268.42,271.56,270.22,268.42,256.41,267.08,267.08,272.01,255.96,268.42,268.87,266.64,257.29,,13,968,28,12.81,
04.02.19 17:08:56,31.73,283.76,281.94,292.89,278.77,277.87,279.23,283.31,274.71,272.46,270.67,268.42,268.42,270.67,268.87,268.42,257.29,267.08,267.98,268.87,256.85,269.77,267.08,266.19,260.4,,13,968,28,12.79,
04.02.19 17:09:11,31.98,281.94,278.77,297.02,277.87,277.87,278.32,281.94,278.77,272.91,268.87,268.87,267.08,272.46,270.22,267.98,258.62,267.98,267.08,270.67,255.52,269.77,267.53,267.98,258.18,,13,968,28,12.79,
04.02.19 17:09:26,32.23,283.76,283.76,296.1,275.16,279.23,278.32,275.61,272.46,271.56,268.87,268.87,268.87,270.67,268.87,268.87,256.85,267.98,267.08,271.11,259.51,270.67,269.32,268.42,257.29,,13,968,28,12.79,
04.02.19 17:09:42,32.5,283.31,280.13,289.23,276.06,277.42,276.52,277.42,273.36,272.46,269.32,269.32,267.08,269.77,268.42,272.01,255.96,265.74,266.64,267.98,253.75,270.22,268.87,266.64,258.62,,13,968,28,12.81,
04.02.19 17:09:57,32.75,283.76,283.76,292.89,277.42,277.87,279.23,276.97,278.32,272.46,270.67,269.77,270.22,272.01,267.53,268.42,256.85,267.08,267.53,272.01,255.08,269.77,267.98,268.42,256.41,,13,968,28,12.79,
04.02.19 17:10:12,33,281.94,288.77,291.97,276.06,273.36,279.23,279.23,276.97,269.77,270.67,268.87,269.77,272.91,270.22,269.77,256.41,269.32,268.42,270.67,257.73,270.22,269.77,267.08,257.73,,13,968,28,12.79,
04.02.19 17:10:27,33.25,285.58,283.76,294.72,278.77,279.23,274.26,275.16,275.16,269.77,271.56,269.77,267.98,272.01,268.87,271.11,255.96,267.08,265.74,270.67,256.41,270.22,268.87,266.64,256.85,,13,968,28,12.81,
04.02.19 17:10:42,33.5,281.94,286.95,295.18,275.61,273.36,276.97,278.32,277.42,272.01,271.56,266.64,269.32,268.42,268.87,270.22,256.85,269.32,267.08,269.77,257.73,271.56,268.87,267.98,259.51,,13,968,28,12.82,
04.02.19 17:10:57,33.75,277.87,285.12,291.97,276.52,276.06,283.31,281.04,275.16,270.67,270.67,267.98,269.77,272.01,267.53,268.87,257.29,269.32,267.53,268.87,255.96,270.67,267.98,268.42,257.29,,13,968,28,12.82,
04.02.19 17:11:12,34,280.13,285.58,292.43,276.97,281.04,278.32,274.71,276.52,273.81,271.56,269.32,268.42,270.67,270.22,269.77,255.08,267.53,267.98,269.77,257.29,270.67,267.53,269.32,260.4,,13,968,28,12.82,
04.02.19 17:11:27,34.25,281.94,281.94,295.18,276.52,271.56,279.23,277.87,274.71,272.46,270.67,266.19,264.4,268.87,270.22,267.08,256.41,267.08,265.74,269.77,256.41,270.22,267.08,266.19,258.18,,13,968,28,12.82,
04.02.19 17:11:42,34.5,277.87,278.32,294.26,272.91,276.06,277.87,281.49,270.67,272.46,270.22,268.87,267.53,269.32,267.08,271.11,257.29,266.19,267.08,267.98,254.2,268.42,269.32,268.42,258.18,,13,968,28,12.82,
04.02.19 17:11:57,34.75,281.94,280.58,297.94,277.42,279.23,279.23,276.97,276.52,268.87,270.67,268.87,269.77,271.56,267.98,268.42,256.41,269.32,267.53,270.22,257.29,269.32,267.98,267.53,260.4,,13,968,28,12.82,
04.02.19 17:12:12,35,287.4,286.95,291.51,276.52,274.71,275.61,281.04,276.52,272.01,272.46,267.98,268.42,270.67,268.87,267.53,257.29,267.98,266.64,269.77,255.52,269.32,267.98,267.08,256.41,,13,968,28,12.82,
04.02.19 17:12:27,35.25,280.13,290.14,290.14,273.81,274.71,276.97,276.97,277.42,271.11,270.67,268.42,267.08,271.56,266.64,268.42,259.95,270.22,267.53,267.98,254.64,271.11,267.53,266.19,259.51,,13,968,28,12.84,
04.02.19 17:12:42,35.5,281.94,283.76,291.06,276.97,279.23,279.23,279.68,271.56,269.77,272.46,268.42,270.67,270.67,268.87,267.98,256.85,267.98,268.42,269.32,255.08,270.22,268.42,267.53,256.85,,13,968,28,12.82,
04.02.19 17:12:58,35.77,282.4,284.21,297.48,276.52,279.68,276.06,276.52,275.16,272.91,272.46,267.53,269.77,269.32,268.42,271.56,257.29,267.98,266.19,269.77,257.73,269.32,269.32,267.98,257.29,,13,968,28,12.84,
04.02.19 17:13:13,36.02,285.58,283.76,287.86,276.06,279.23,275.61,275.16,276.97,269.77,271.56,267.98,268.87,270.67,265.3,270.22,258.18,267.98,266.19,272.01,254.64,268.42,269.32,268.42,260.4,,13,968,28,12.82,
04.02.19 17:13:28,36.27,281.94,281.94,292.43,276.06,273.36,278.32,276.97,274.71,269.77,270.67,269.32,269.77,269.77,270.22,271.56,256.41,268.42,267.98,270.67,255.96,269.32,270.22,267.53,259.51,,13,968,28,12.84,
04.02.19 17:13:43,36.52,280.13,278.77,293.8,276.97,274.71,281.94,278.77,279.68,272.91,272.01,269.32,270.67,269.77,268.87,270.22,258.62,269.32,267.08,267.98,255.96,268.87,268.42,268.42,257.73,,13,968,28,12.82,
04.02.19 17:13:58,36.77,281.94,285.58,291.97,276.52,280.58,279.23,279.23,277.42,270.67,272.01,268.42,268.87,272.01,268.87,269.77,256.41,267.98,266.19,271.56,256.41,271.11,269.32,266.64,258.62,,13,968,28,12.82,
04.02.19 17:14:13,37.02,280.58,281.04,293.35,277.87,275.16,278.77,279.23,274.26,272.46,270.22,268.42,267.08,272.01,268.42,272.91,255.52,267.08,267.98,271.56,254.64,268.87,267.53,269.32,259.06,,13,968,28,12.84,
04.02.19 17:14:28,37.27,283.76,288.77,289.23,275.16,276.52,280.58,279.68,273.81,271.11,272.46,270.67,267.08,269.77,267.98,268.87,254.64,267.98,267.98,268.42,256.41,268.87,267.98,267.98,258.18,,13,968,28,12.84,
04.02.19 17:14:43,37.52,285.58,283.76,291.06,275.61,279.23,276.97,280.58,275.61,270.67,271.11,271.56,269.32,269.77,270.67,268.42,254.64,267.98,267.98,269.32,254.64,268.42,268.87,268.42,261.29,,13,968,28,12.84,
04.02.19 17:14:58,37.77,287.4,288.31,288.77,277.87,274.71,276.52,281.04,277.42,271.56,272.01,269.32,272.01,270.67,269.32,268.42,256.41,266.64,266.19,272.01,256.85,270.22,267.53,268.42,258.18,,13,968,28,12.86,
04.02.19 17:15:14,38.03,283.76,280.58,297.02,273.81,276.52,274.71,279.23,275.16,269.32,273.81,271.11,270.67,271.56,270.22,270.22,255.52,267.53,268.87,269.77,257.29,269.32,270.22,266.19,259.51,,13,968,28,12.86,
04.02.19 17:15:29,38.28,283.76,279.23,293.8,277.87,273.36,276.97,281.04,277.87,272.01,270.67,268.87,267.08,270.67,269.77,269.77,255.08,267.53,267.53,270.67,257.29,270.22,269.77,267.08,256.85,,13,968,28,12.84,
04.02.19 17:15:44,38.53,287.86,282.4,291.06,278.77,279.23,276.97,277.87,276.06,272.91,270.67,269.32,266.19,270.67,269.32,267.53,255.08,268.42,268.42,271.56,255.96,267.98,268.87,269.32,258.62,,13,968,28,12.84,
04.02.19 17:15:59,38.78,279.68,285.12,291.97,280.13,273.36,276.97,280.13,272.91,272.91,272.91,270.67,270.22,268.87,266.64,269.32,255.96,268.87,267.08,270.67,253.31,269.32,268.42,268.87,257.73,,13,968,28,12.86,
04.02.19 17:16:14,39.03,279.68,285.58,293.8,279.23,280.58,274.26,278.32,276.97,269.77,270.67,269.32,270.22,269.77,268.87,270.67,256.41,267.98,266.64,271.11,255.08,268.42,268.42,267.53,257.73,,13,968,28,12.84,
04.02.19 17:16:29,39.28,284.21,284.21,291.06,279.68,281.49,273.81,281.49,276.52,271.56,272.91,268.42,268.87,272.01,270.22,268.87,255.96,266.64,267.53,269.32,255.96,270.22,268.87,268.87,257.73,,13,968,28,12.86,
04.02.19 17:16:44,39.53,283.76,280.58,290.6,275.61,273.36,274.26,280.13,275.16,273.81,273.81,268.42,267.08,269.77,269.32,270.67,257.73,267.98,265.74,267.53,255.52,269.77,268.87,265.3,258.18,,13,968,28,12.86,
04.02.19 17:17:00,39.8,283.76,283.76,287.86,277.42,279.68,278.32,281.04,277.87,269.32,272.46,269.77,267.53,271.56,268.42,267.08,257.29,266.64,265.74,269.77,257.73,269.32,267.53,267.08,259.06,,13,968,28,12.86,
04.02.19 17:17:15,40.05,281.94,286.95,292.89,277.87,274.71,281.94,276.06,272.91,268.87,269.77,268.42,268.42,270.67,267.08,269.77,253.75,266.64,267.08,270.67,256.85,269.77,268.87,267.53,259.95,,13,968,28,12.86,
04.02.19 17:17:30,40.3,285.58,280.58,295.18,278.32,280.58,275.61,278.77,275.16,272.91,268.42,267.08,266.19,271.56,267.98,270.22,256.85,269.32,266.19,271.11,256.41,270.67,268.87,266.64,260.4,,13,968,28,12.86,
04.02.19 17:17:45,40.55,281.94,283.76,290.14,273.81,274.71,276.97,276.06,274.26,271.56,272.46,267.98,269.32,268.87,266.64,268.87,256.85,268.87,267.08,270.67,255.96,269.32,268.42,268.42,257.29,,13,968,28,12.86,
04.02.19 17:18:00,40.8,283.76,285.12,290.6,278.32,277.87,275.61,279.23,272.01,272.46,271.11,267.53,269.32,271.11,267.98,268.42,254.64,268.87,265.74,271.11,256.41,268.87,268.42,267.98,255.52,,13,968,28,12.86,
04.02.19 17:18:15,41.05,285.58,280.13,293.35,275.16,271.56,277.87,277.42,274.26,269.77,269.77,270.67,270.67,271.11,267.98,268.87,257.29,268.42,266.19,269.32,255.96,268.87,267.53,267.53,259.51,,13,968,28,12.88,
04.02.19 17:18:30,41.3,281.49,280.13,298.4,279.23,277.42,277.87,275.16,278.77,271.56,271.11,267.98,271.11,269.77,268.42,270.22,255.96,267.08,267.08,271.11,255.08,270.22,268.87,266.64,258.18,,13,968,28,12.86,
04.02.19 17:18:45,41.55,287.4,277.42,292.43,281.49,276.06,277.87,277.42,276.52,269.77,272.01,268.42,267.53,270.67,267.53,268.87,256.85,266.19,267.08,270.67,257.29,270.22,267.98,268.42,261.29,,13,968,28,12.86,
04.02.19 17:19:00,41.8,283.76,285.58,291.97,278.77,274.71,279.23,277.42,272.46,268.87,268.87,267.53,267.53,269.77,270.22,267.98,254.64,266.19,267.08,269.77,255.96,269.77,267.53,266.64,259.51,,13,968,28,12.88,
04.02.19 17:19:15,42.05,285.58,283.76,293.8,278.32,273.36,274.71,278.77,271.11,269.77,270.67,269.77,267.98,271.56,267.98,268.87,256.41,267.98,267.98,270.67,258.18,267.98,269.77,267.53,259.06,,13,968,28,12.88,
04.02.19 17:19:30,42.3,285.58,276.97,296.56,278.77,276.06,277.87,277.42,276.97,269.77,268.87,268.87,269.77,270.67,269.77,271.11,258.62,267.08,267.98,270.67,257.29,267.53,267.53,267.53,255.96,,13,968,28,12.86,
04.02.19 17:19:45,42.55,285.58,278.77,293.8,279.23,273.36,275.61,276.97,275.61,271.11,269.77,269.32,269.77,271.56,270.22,271.11,258.62,268.87,264.85,268.87,255.08,269.77,269.32,267.08,258.18,,13,968,28,12.86,
04.02.19 17:20:01,42.82,281.49,288.31,296.56,273.81,276.06,275.16,275.16,273.81,267.08,267.98,270.67,269.77,268.87,267.08,266.64,255.52,267.08,266.19,270.22,255.08,268.87,269.32,265.74,259.06,,13,968,28,12.89,
04.02.19 17:20:16,43.07,285.58,285.12,289.68,276.97,276.06,277.87,278.77,275.61,271.56,272.01,269.32,264.85,270.67,267.98,268.87,256.41,267.98,267.53,270.67,256.85,268.87,268.87,265.74,256.41,,13,968,28,12.88,
04.02.19 17:20:31,43.32,285.58,280.58,293.8,277.87,276.06,279.23,278.32,274.26,272.91,272.01,267.53,269.32,267.53,269.32,267.98,255.08,267.08,266.64,271.11,254.64,267.53,268.87,266.64,259.06,,13,968,28,12.89,
04.02.19 17:20:46,43.57,280.13,288.77,294.26,278.32,279.23,275.61,280.13,274.71,272.46,269.77,269.32,269.77,270.67,267.98,266.19,258.18,266.64,265.3,271.56,257.73,271.11,268.87,268.87,258.18,,13,968,28,12.86,
04.02.19 17:21:01,43.82,285.58,278.77,287.86,274.26,276.06,279.23,275.61,273.81,271.56,270.67,265.74,267.98,268.87,269.32,269.77,256.41,266.64,264.85,268.87,255.96,268.42,266.19,268.87,258.62,,13,968,28,12.88,
04.02.19 17:21:16,44.07,281.94,283.76,288.77,274.71,282.4,278.32,280.13,271.56,270.67,270.67,267.98,266.19,272.01,267.53,269.32,258.18,267.53,265.74,269.77,255.08,268.42,269.32,266.19,257.29,,13,968,28,12.88,
04.02.19 17:21:32,44.33,281.94,286.95,296.1,279.68,274.71,279.23,277.42,272.01,268.87,270.67,267.98,267.98,268.87,266.64,267.98,257.29,267.98,267.08,269.32,255.08,269.77,267.98,266.64,256.41,,13,968,28,12.88,
04.02.19 17:21:47,44.58,279.68,281.94,293.35,276.52,276.06,279.23,278.32,272.46,274.71,271.11,269.77,269.32,268.87,267.08,269.77,256.41,267.08,267.53,271.11,256.85,269.77,269.32,265.74,258.62,,13,968,28,12.89,
04.02.19 17:22:02,44.83,281.49,281.94,291.97,276.52,276.06,274.26,277.87,273.81,268.87,271.56,267.53,265.74,270.67,269.77,268.42,253.75,268.42,266.19,272.01,255.52,268.42,269.32,266.64,257.73,,13,968,28,12.89,
04.02.19 17:22:17,45.08,285.58,283.31,295.64,280.58,279.23,276.97,276.52,274.26,273.36,272.01,267.08,269.32,269.77,269.32,270.67,259.06,268.42,265.74,268.87,257.29,269.77,267.08,267.98,258.62,,13,968,28,12.89,
04.02.19 17:22:32,45.33,283.76,287.4,291.51,276.97,276.52,276.97,281.49,275.16,273.81,270.67,269.32,271.11,271.56,267.53,268.87,256.85,269.32,266.64,271.56,257.29,270.22,269.77,266.64,259.06,,13,968,28,12.89,
04.02.19 17:22:48,45.6,281.94,286.95,291.51,274.71,276.52,272.01,274.71,278.32,270.22,270.22,269.32,268.87,272.46,267.53,271.11,255.96,266.19,267.08,269.32,253.75,270.22,267.98,267.08,259.51,,13,968,28,12.88,
04.02.19 17:23:03,45.85,287.4,286.95,296.1,277.42,274.71,277.87,277.87,270.67,270.67,269.77,269.77,268.87,272.91,269.77,270.67,256.85,266.19,268.42,268.42,254.64,268.87,268.42,267.53,256.85,,13,968,28,12.89,
04.02.19 17:23:18,46.1,281.94,288.77,292.89,271.56,280.58,278.32,275.16,277.87,271.56,269.77,271.11,268.87,269.77,269.32,267.53,253.75,267.98,267.53,271.56,255.96,267.08,267.98,267.53,260.4,,13,968,28,12.89,
04.02.19 17:23:33,46.35,277.87,285.12,290.6,276.97,276.06,280.58,277.87,279.68,272.46,270.67,267.98,272.01,270.67,266.64,270.67,254.2,268.42,265.74,269.77,254.64,267.53,267.98,266.64,257.73,,13,968,28,12.89,
04.02.19 17:23:48,46.6,283.76,288.77,295.64,277.87,277.87,274.26,279.68,275.16,270.67,270.67,267.98,266.19,271.11,268.42,271.56,256.41,267.98,266.64,270.22,254.64,270.22,269.32,266.64,259.51,,13,968,28,12.89,
04.02.19 17:24:03,46.85,283.76,281.94,296.1,275.61,279.23,276.97,278.77,273.36,270.67,271.56,269.32,271.11,268.87,269.32,267.53,254.2,266.19,266.19,268.42,255.96,267.08,267.98,267.08,259.95,,13,968,28,12.89,
04.02.19 17:24:18,47.1,281.94,282.4,289.68,280.58,273.36,276.97,278.32,271.11,271.11,272.46,267.08,268.42,267.53,268.87,270.22,255.08,267.53,269.32,271.11,255.96,269.32,269.32,267.53,260.4,,13,968,28,12.89,
04.02.19 17:24:33,47.35,281.94,285.58,289.68,277.87,281.04,276.97,278.32,275.16,273.81,273.36,268.87,271.11,269.32,269.32,268.42,256.85,268.42,266.19,270.22,257.29,269.77,269.77,267.98,257.73,,13,968,28,12.89,
04.02.19 17:24:49,47.62,284.21,286.03,293.8,277.87,276.97,274.71,276.52,276.52,273.36,274.26,270.67,267.53,271.11,269.32,268.87,256.41,267.08,267.08,270.67,254.2,270.67,266.64,267.98,258.62,,13,968,28,12.89,
04.02.19 17:25:04,47.87,285.58,278.77,291.51,276.52,280.58,275.61,276.52,273.81,270.67,268.87,269.77,267.98,267.53,267.08,271.56,256.41,267.08,266.64,269.32,254.2,267.98,268.42,265.74,257.73,,13,968,28,12.89,
04.02.19 17:25:19,48.12,285.58,285.12,296.1,275.16,273.36,277.87,277.42,275.16,267.98,269.32,269.32,267.98,268.87,269.32,267.98,256.85,266.64,268.42,268.42,255.52,268.87,270.22,269.32,257.73,,13,968,28,12.89,
04.02.19 17:25:34,48.37,283.76,283.76,291.06,277.87,276.06,276.97,275.16,276.06,269.77,270.67,269.32,266.64,269.77,267.98,269.77,255.96,266.64,266.64,268.42,255.52,268.87,266.64,268.42,259.95,,13,968,28,12.9,
04.02.19 17:25:49,48.62,278.32,285.58,291.97,278.77,276.52,276.97,277.42,277.42,272.01,271.11,269.77,271.11,267.08,267.98,269.32,257.73,266.64,267.08,271.11,256.85,269.32,267.53,267.98,255.96,,13,968,28,12.89,
04.02.19 17:26:04,48.87,281.94,283.76,290.14,276.52,276.06,274.26,280.13,271.56,267.98,272.46,266.19,267.08,269.77,269.32,268.42,254.64,266.64,267.53,268.87,257.29,267.98,268.87,266.64,257.29,,13,968,28,12.91,
04.02.19 17:26:19,49.12,281.94,278.77,288.31,274.71,276.06,277.87,276.52,274.26,268.87,269.77,268.42,265.3,271.56,269.32,268.87,258.18,266.19,266.64,270.22,256.85,270.22,268.87,269.32,258.62,,13,968,28,12.91,
04.02.19 17:26:34,49.37,277.87,286.95,291.51,280.13,277.87,278.32,281.04,279.68,272.91,269.32,268.87,267.08,270.67,269.32,270.22,258.18,266.64,266.64,270.22,254.2,267.98,268.42,268.42,258.18,,13,968,28,12.9,
04.02.19 17:26:49,49.62,281.94,278.77,287.86,276.06,274.71,278.32,281.04,278.32,269.77,268.87,269.32,271.56,268.42,266.64,271.11,256.41,266.64,267.53,269.32,256.85,269.32,269.77,267.98,258.18,,13,968,28,12.93,
04.02.19 17:27:04,49.87,285.58,278.77,291.51,279.23,272.01,276.97,277.87,273.36,271.11,270.67,267.98,269.77,269.77,269.32,268.87,256.85,267.98,267.98,270.67,256.41,269.77,267.98,266.19,256.85,,13,968,28,12.93,
04.02.19 17:27:19,50.12,285.58,281.94,292.43,276.97,279.23,277.87,280.58,273.36,269.77,269.77,265.74,270.67,268.87,269.32,270.22,256.41,266.64,266.19,270.22,257.29,270.22,268.42,268.42,259.06,,13,968,28,12.91,
04.02.19 17:27:35,50.38,283.76,283.76,294.72,274.71,279.23,275.61,279.68,273.36,269.77,272.46,268.42,268.87,269.32,267.98,269.32,255.52,265.74,264.85,270.22,253.31,269.77,268.42,267.08,257.73,,13,968,28,12.91,
04.02.19 17:27:50,50.63,283.76,281.94,288.77,276.97,274.71,275.61,276.06,276.06,269.77,271.56,269.32,267.53,268.42,268.87,267.08,255.08,268.42,267.53,269.32,256.41,268.42,267.98,266.64,259.95,,13,968,28,12.91,
04.02.19 17:28:05,50.88,287.4,280.13,288.77,273.81,274.71,276.52,277.42,274.26,269.77,272.01,270.67,267.53,269.77,267.98,268.87,257.73,267.53,266.19,267.98,256.41,267.08,268.87,266.19,259.95,,13,968,28,12.91,
04.02.19 17:28:20,51.13,283.76,283.76,288.77,278.32,277.87,279.23,279.23,272.91,269.77,270.22,267.98,267.53,271.56,266.64,266.19,256.41,266.64,267.98,270.22,255.08,267.08,267.98,267.08,257.29,,13,968,28,12.91,
04.02.19 17:28:35,51.38,281.94,285.12,295.18,277.87,270.22,279.23,279.68,273.36,269.77,271.56,270.22,269.77,268.87,269.32,269.77,258.18,266.19,267.98,271.11,255.08,269.77,268.87,268.42,259.51,,13,968,28,12.91,
04.02.19 17:28:50,51.63,283.76,280.58,297.02,275.61,276.52,278.32,277.87,272.46,272.01,270.67,269.32,273.36,269.32,268.87,266.19,257.29,268.42,267.53,272.01,255.08,270.22,267.53,267.98,259.95,,13,968,28,12.93,
04.02.19 17:29:05,51.88,285.58,275.61,291.51,276.52,268.87,275.61,276.52,270.22,268.87,269.77,266.64,266.64,270.67,268.87,269.77,256.41,267.98,266.64,270.22,256.41,268.87,268.87,267.98,257.29,,13,968,28,12.93,
04.02.19 17:29:20,52.13,277.87,283.31,289.23,276.06,276.06,277.87,280.13,274.71,268.87,270.22,269.32,263.96,270.22,267.98,268.42,254.64,267.08,265.3,269.77,257.29,269.77,267.98,267.08,256.41,,13,968,28,12.93,
04.02.19 17:29:35,52.38,285.58,281.94,292.43,274.26,276.06,280.58,278.32,275.16,271.11,270.67,268.42,266.19,269.32,267.98,271.11,253.31,267.98,267.08,270.22,254.64,267.98,268.87,267.53,259.06,,13,968,28,12.93,
