"Sample.ID","TA","Mass"
"20190124_T1",2005.93309802913,60.0717
"20190124_T3",2000.9484566959,60.9356
"20190124_T2",2010.89629378765,60.911
"20190124_T0",2005.91724131964,60.9586
"20190124_heathstack",2013.97779878562,60.6641
"20190125_T3",1993.32865795363,60.4381
"20190125_T0",1998.22163006572,59.9019
"20190125_T1",1996.22323007799,60.1942
"20190125_T2",1993.65279877227,60.8339
