"Sample.ID","TA","Mass"
"20190207_T1",2031.14976443105,60.7321
"20190206_T0",2066.2820982653,60.1743
"20190206_T3",2063.54429822728,60.3995
"20190208_T1",2022.41121403964,59.5559
"20190208_T2",2022.24636541367,60.1913
"20190206_T1",2059.33616287654,60.9309
"20190206_T2",2062.10094192567,60.354
