Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1359
Scope 1/1, Sample 1/7 (20190207_T1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-51.6,12.6,NaN,,
0.0010,1,-51.8,12.6,0.0010,,
0.0025,2,-51.8,12.6,0.0015,,
0.0050,3,-51.8,12.6,0.0020,,
0.0090,4,-51.6,12.6,0.0035,,
0.0155,5,-51.2,12.6,0.0055,,
0.0230,6,-50.2,12.6,0.0070,,
0.0315,7,-48.5,12.6,0.0075,,
0.0400,8,-46.1,12.6,0.0075,,
0.0485,9,-43.5,12.6,0.0075,,
0.0565,10,-40.4,12.6,0.0065,,
0.0650,11,-36.8,12.6,0.0070,,
0.0730,12,-33.5,12.6,0.0075,,
0.0810,13,-29.2,12.6,0.0075,,
0.0895,14,-24.6,12.6,0.0075,,
0.0980,15,-19.8,12.6,0.0070,,
0.1065,16,-14.8,12.6,0.0070,,
0.1150,17,-11.1,12.6,0.0075,,
0.1225,18,-7.6,12.6,0.0070,,
0.1310,19,-4.0,12.6,0.0075,,
0.1395,20,-0.3,12.6,0.0075,,
0.1480,21,1.4,12.6,0.0070,,
0.1560,22,3.4,12.6,0.0065,,
0.1640,23,5.3,12.6,0.0075,,
0.1720,24,7.2,12.6,0.0075,,
0.1805,25,9.2,12.6,0.0075,,
0.1890,26,10.9,12.6,0.0075,,
0.1975,27,12.7,12.6,0.0070,,
0.2060,28,14.5,12.6,0.0070,,
0.2135,29,15.9,12.6,0.0070,,
0.2220,30,16.9,12.6,0.0075,,
0.2300,31,18.1,12.6,0.0075,,
0.2385,32,19.2,12.6,0.0075,,
0.2470,33,20.2,12.6,0.0070,,
0.2555,34,21.0,12.6,0.0070,,
0.2630,35,21.6,12.6,0.0070,,
0.2715,36,22.7,12.6,0.0075,,
0.2800,37,23.6,12.6,0.0075,,
0.2885,38,24.9,12.6,0.0075,,
0.2970,39,26.1,12.6,0.0070,,
0.3050,40,27.0,12.6,0.0065,,
0.3130,41,27.7,12.6,0.0075,,
0.3210,42,28.5,12.6,0.0075,,
0.3295,43,29.4,12.6,0.0075,,
0.3380,44,30.3,12.6,0.0075,,
0.3465,45,31.4,12.6,0.0070,,
0.3550,46,31.8,12.6,0.0070,,
0.3625,47,32.4,12.6,0.0070,,
0.3710,48,33.6,12.6,0.0075,,
0.3795,49,34.4,12.6,0.0075,,
0.3875,50,35.6,12.6,0.0065,,
0.3960,51,36.9,12.6,0.0070,,
0.4045,52,37.5,12.6,0.0075,,
0.4120,53,37.9,12.6,0.0070,,
0.4205,54,38.1,12.6,0.0075,,
0.4290,55,38.6,12.6,0.0075,,
0.4375,56,39.0,12.6,0.0070,,
0.4460,57,39.8,12.6,0.0070,,
0.4540,58,40.3,12.6,0.0075,,
0.4620,59,40.8,12.6,0.0075,,
0.4705,60,41.3,12.6,0.0075,,
0.4785,61,42.1,12.6,0.0075,,
0.4870,62,42.8,12.6,0.0070,,
0.4955,63,43.4,12.6,0.0070,,
0.5040,64,44.6,12.6,0.0075,,
0.5115,65,45.8,12.6,0.0070,,
0.5200,66,46.6,12.6,0.0075,,
0.5285,67,46.9,12.6,0.0075,,
0.5370,68,47.2,12.6,0.0070,,
0.5450,69,47.5,12.6,0.0065,,
0.5530,70,48.1,12.6,0.0075,,
0.5610,71,48.6,12.6,0.0075,,
0.5695,72,49.8,12.6,0.0075,,
0.5780,73,50.5,12.6,0.0075,,
0.5865,74,51.1,12.6,0.0070,,
0.5950,75,51.7,12.6,0.0070,,
0.6025,76,52.2,12.6,0.0070,,
0.6110,77,53.2,12.6,0.0075,,
0.6195,78,53.7,12.6,0.0075,,
0.6275,79,54.9,12.6,0.0075,,
0.6360,80,55.6,12.6,0.0070,,
0.6445,81,56.1,12.6,0.0070,,
0.6530,82,57.1,12.6,0.0075,,
0.6605,83,57.8,12.6,0.0070,,
