"Sample.ID","TA","Mass"
"20190209_1B",2011.28668219424,60.569
"20190209_2B",2002.42751924989,60.1066
"20190209_3B",2001.19530673017,60.3641
"20190209_4B",2005.71269454789,60.5738
"20190209_1B_2",2008.8218863957,59.6722
"20190209_2B_2",2002.6980600549,60.7491
"20190209_3B_2",2002.27898333862,60.0507
"20190209_4B_2",2005.20779454002,60.5901
"20190207_T2",2021.07553266014,60.7335
