"Sample.ID","TA","Mass"
"20190205_heathstack",1991.47401128192,60.8438
"20190205_T0",1990.62928950338,59.2893
"20190205_T2",1990.27778195523,60.1603
"20190205_1B",1992.19055814687,60.7418
"20190205_3B",1989.28093935515,60.5921
"20190205_4B",1987.68229757588,60.542
"20190205_T1",1991.26239493965,59.8839
"20190205_T3",1989.30908963239,59.6257
"20190205_2B",1988.93686794606,59.8558
