"","Date.Time","TMP_T0","pH_T0","Sal","TMP_T2","pH_T2","TMP_T1","pH_T1","TMP_T3","pH_T3"
"25",2019-02-06 18:30:00,"12.0","6.79","378","116","11.8","8.15","11.7","7.56","11.8"
"26",2019-02-06 18:40:00,"12.0","6.78","378","117","11.8","8.16","11.7","7.55","11.8"
"27",2019-02-06 18:50:00,"12.0","6.81","378","117","11.8","8.17","11.7","7.55","11.8"
"28",2019-02-06 19:00:00,"12.0","6.81","378","118","11.8","8.19","11.7","7.55","11.9"
"29",2019-02-06 19:10:00,"12.0","6.80","378","117","11.8","8.20","11.7","7.55","11.9"
"30",2019-02-06 19:20:00,"12.0","6.80","378","118","11.8","8.21","11.7","7.55","11.9"
"31",2019-02-06 19:30:00,"12.0","6.78","377","118","11.8","8.22","11.7","7.55","11.9"
"32",2019-02-06 19:40:00,"12.0","6.80","377","116","11.8","8.22","11.7","7.55","11.9"
"33",2019-02-06 19:50:00,"12.0","6.81","377","117","11.8","8.23","11.7","7.55","11.9"
"34",2019-02-06 20:00:00,"12.1","6.81","379","117","11.8","8.24","11.7","7.55","11.9"
"35",2019-02-06 20:10:00,"12.0","6.79","379","117","11.8","8.24","11.7","7.54","11.9"
"36",2019-02-06 20:20:00,"12.0","6.78","379","117","11.8","8.25","11.7","7.54","11.9"
"37",2019-02-06 20:30:00,"12.0","6.79","379","118","11.8","8.26","11.7","7.54","11.9"
"38",2019-02-06 20:40:00,"12.0","6.82","379","117","11.8","8.26","11.7","7.54","11.9"
"39",2019-02-06 20:50:00,"12.1","6.81","379","117","11.8","8.27","11.7","7.54","11.9"
"40",2019-02-06 21:00:00,"12.0","6.80","379","116","11.8","8.27","11.7","7.54","11.9"
"41",2019-02-06 21:10:00,"12.0","6.79","379","117","11.8","8.27","11.7","7.54","11.9"
"42",2019-02-06 21:20:00,"12.0","6.78","380","117","11.8","8.27","11.7","7.54","11.9"
"43",2019-02-06 21:30:00,"12.0","6.78","380","117","11.8","8.28","11.7","7.54","11.9"
"44",2019-02-06 21:40:00,"12.0","6.78","380","118","11.8","8.28","11.7","7.54","11.9"
"45",2019-02-06 21:50:00,"12.0","6.79","380","118","11.8","8.28","11.7","7.54","11.9"
"46",2019-02-06 22:00:00,"12.0","6.81","380","118","11.8","8.28","11.7","7.54","11.9"
"47",2019-02-06 22:10:00,"12.0","6.81","380","118","11.8","8.28","11.7","7.54","11.9"
"48",2019-02-06 22:20:00,"12.0","6.82","380","118","11.8","8.28","11.8","7.54","11.9"
"49",2019-02-06 22:30:00,"12.0","6.81","380","118","11.8","8.28","11.7","7.54","11.8"
"50",2019-02-06 22:40:00,"12.0","6.79","380","117","11.7","8.28","11.7","7.54","11.8"
"51",2019-02-06 22:50:00,"12.0","6.78","380","118","11.7","8.28","11.7","7.54","11.8"
"52",2019-02-06 23:00:00,"12.0","6.78","380","118","11.7","8.29","11.7","7.54","11.8"
"53",2019-02-06 23:10:00,"12.0","6.79","380","117","11.7","8.29","11.7","7.54","11.8"
"54",2019-02-06 23:20:00,"12.0","6.79","380","117","11.7","8.29","11.7","7.54","11.8"
"55",2019-02-06 23:30:00,"12.0","6.81","380","118","11.7","8.29","11.7","7.54","11.8"
"56",2019-02-06 23:40:00,"12.0","6.82","380","118","11.7","8.29","11.7","7.54","11.8"
"57",2019-02-06 23:50:00,"12.0","6.81","380","118","11.7","8.29","11.7","7.54","11.8"
"58",2019-02-07 00:00:00,"12.0","6.80","380","118","11.7","8.29","11.7","7.54","11.8"
"59",2019-02-07 00:10:00,"12.0","6.78","380","118","11.7","8.29","11.7","7.54","11.8"
"60",2019-02-07 00:20:00,"12.0","6.80","380","118","11.7","8.29","11.7","7.55","11.8"
"61",2019-02-07 00:30:00,"12.0","6.81","380","118","11.7","8.29","11.7","7.55","11.8"
"62",2019-02-07 00:40:00,"12.0","6.83","380","118","11.7","8.29","11.7","7.55","11.8"
"63",2019-02-07 00:50:00,"12.0","6.81","380","117","11.7","8.29","11.7","7.55","11.8"
"64",2019-02-07 01:00:00,"12.0","6.78","380","118","11.7","8.29","11.7","7.55","11.8"
"65",2019-02-07 01:10:00,"12.0","6.78","380","117","11.7","8.29","11.7","7.55","11.8"
"66",2019-02-07 01:20:00,"12.0","6.82","380","118","11.7","8.30","11.7","7.55","11.8"
"67",2019-02-07 01:30:00,"12.0","6.82","380","118","11.7","8.30","11.7","7.56","11.8"
"68",2019-02-07 01:40:00,"12.0","6.80","380","117","11.7","8.30","11.7","7.56","11.8"
"69",2019-02-07 01:50:00,"12.0","6.78","380","118","11.7","8.30","11.7","7.55","11.8"
"70",2019-02-07 02:00:00,"12.0","6.79","380","117","11.7","8.30","11.7","7.55","11.8"
"71",2019-02-07 02:10:00,"12.0","6.82","380","117","11.7","8.30","11.7","7.55","11.8"
"72",2019-02-07 02:20:00,"12.0","6.81","381","117","11.7","8.30","11.7","7.55","11.8"
"73",2019-02-07 02:30:00,"12.0","6.79","381","117","11.7","8.31","11.7","7.55","11.8"
"74",2019-02-07 02:40:00,"12.0","6.79","381","117","11.6","8.31","11.7","7.55","11.8"
"75",2019-02-07 02:50:00,"12.0","6.78","381","117","11.6","8.31","11.7","7.55","11.8"
"76",2019-02-07 03:00:00,"12.0","6.81","380","117","11.6","8.31","11.7","7.55","11.8"
"77",2019-02-07 03:10:00,"12.0","6.82","380","117","11.6","8.27","11.7","7.55","11.8"
"78",2019-02-07 03:20:00,"12.0","6.81","381","117","11.6","8.26","11.7","7.55","11.8"
"79",2019-02-07 03:30:00,"12.0","6.78","381","117","11.6","8.26","11.7","7.55","11.8"
"80",2019-02-07 03:40:00,"12.0","6.80","381","117","11.6","8.26","11.7","7.55","11.8"
"81",2019-02-07 03:50:00,"12.0","6.81","380","117","11.6","8.28","11.7","7.55","11.8"
"82",2019-02-07 04:00:00,"12.0","6.82","381","117","11.6","8.30","11.7","7.55","11.8"
"83",2019-02-07 04:10:00,"12.0","6.79","381","116","11.6","8.30","11.7","7.55","11.8"
"84",2019-02-07 04:20:00,"12.0","6.78","381","117","11.6","8.30","11.7","7.55","11.8"
"85",2019-02-07 04:30:00,"12.0","6.81","380","118","11.6","8.31","11.7","7.55","11.8"
"86",2019-02-07 04:40:00,"12.0","6.82","380","117","11.6","8.31","11.7","7.55","11.8"
"87",2019-02-07 04:50:00,"12.0","6.80","381","117","11.6","8.21","11.7","7.55","11.8"
"88",2019-02-07 05:00:00,"12.0","6.79","381","118","11.6","7.85","11.7","7.55","11.8"
"89",2019-02-07 05:10:00,"12.0","6.78","381","116","11.6","7.76","11.7","7.55","11.8"
"90",2019-02-07 05:20:00,"12.0","6.80","381","117","11.6","7.77","11.7","7.55","11.8"
"91",2019-02-07 05:30:00,"12.0","6.82","381","117","11.6","7.78","11.7","7.55","11.8"
"92",2019-02-07 05:40:00,"12.0","6.79","381","116","11.6","7.78","11.7","7.55","11.8"
"93",2019-02-07 05:50:00,"12.0","6.79","382","117","11.6","7.77","11.7","7.55","11.8"
"94",2019-02-07 06:00:00,"12.0","6.78","382","117","11.6","7.77","11.7","7.55","11.8"
"95",2019-02-07 06:10:00,"12.0","6.80","382","117","11.6","7.77","11.7","7.55","11.8"
"96",2019-02-07 06:20:00,"12.0","6.82","381","118","11.6","7.78","11.7","7.56","11.8"
"97",2019-02-07 06:30:00,"12.0","6.80","382","116","11.6","7.80","11.6","7.56","11.8"
"98",2019-02-07 06:40:00,"12.0","6.78","382","117","11.6","7.81","11.6","7.56","11.8"
"99",2019-02-07 06:50:00,"12.0","6.78","382","116","11.6","7.82","11.6","7.56","11.8"
"100",2019-02-07 07:00:00,"12.0","6.80","381","116","11.6","7.83","11.6","7.56","11.8"
"101",2019-02-07 07:10:00,"12.0","6.81","381","115","11.6","7.86","11.6","7.56","11.8"
"102",2019-02-07 07:20:00,"12.0","6.82","382","117","11.6","7.88","11.6","7.56","11.8"
"103",2019-02-07 07:30:00,"12.0","6.80","382","116","11.6","7.89","11.6","7.56","11.8"
"104",2019-02-07 07:40:00,"12.0","6.79","382","116","11.6","7.92","11.6","7.56","11.8"
"105",2019-02-07 07:50:00,"12.0","6.78","382","117","11.6","7.98","11.6","7.56","11.8"
"106",2019-02-07 08:00:00,"11.9","6.78","382","116","11.6","7.87","11.6","7.56","11.8"
"107",2019-02-07 08:10:00,"11.8","6.81","381","117","11.6","7.74","11.6","7.58","11.7"
"108",2019-02-07 08:20:00,"11.8","6.81","381","117","11.6","7.75","11.6","7.58","11.7"
"109",2019-02-07 08:30:00,"11.8","6.77","382","116","11.6","7.76","11.6","7.58","11.7"
"110",2019-02-07 08:40:00,"11.7","6.78","383","117","11.6","7.76","11.6","7.58","11.6"
"111",2019-02-07 08:50:00,"11.7","6.82","382","118","11.6","7.74","11.6","7.58","11.6"
"112",2019-02-07 09:00:00,"11.7","6.80","383","117","11.6","7.74","11.6","7.58","11.6"
"113",2019-02-07 09:10:00,"11.6","6.78","382","116","11.5","7.73","11.6","7.58","11.6"
"114",2019-02-07 09:20:00,"11.6","6.82","382","117","11.5","7.72","11.6","7.58","11.5"
"115",2019-02-07 09:30:00,"11.6","6.77","383","118","11.5","7.65","11.5","7.57","11.5"
"116",2019-02-07 09:40:00,"11.6","6.80","382","117","11.5","7.65","11.5","7.57","11.5"
"117",2019-02-07 09:50:00,"11.5","6.81","382","116","11.5","7.63","11.5","7.57","11.5"
"118",2019-02-07 10:00:00,"11.5","6.79","381","117","11.4","7.60","11.5","7.57","11.4"
"119",2019-02-07 10:10:00,"11.5","6.78","379","116","11.4","7.58","11.4","7.57","11.3"
"120",2019-02-07 10:20:00,"11.4","6.79","379","116","11.3","7.57","11.4","7.57","11.3"
"121",2019-02-07 10:30:00,"11.4","6.82","379","117","11.3","7.58","11.3","7.57","11.3"
"122",2019-02-07 10:40:00,"11.3","6.80","379","116","11.3","7.59","11.3","7.57","11.3"
"123",2019-02-07 10:50:00,"11.3","6.77","379","118","11.3","7.57","11.3","7.57","11.3"
"124",2019-02-07 11:00:00,"11.3","6.82","378","118","11.3","7.56","11.3","7.57","11.3"
"125",2019-02-07 11:10:00,"11.3","6.80","378","118","11.3","7.61","11.3","7.57","11.3"
"126",2019-02-07 11:20:00,"11.3","6.77","378","118","11.3","7.63","11.3","7.57","11.3"
"127",2019-02-07 11:30:00,"11.3","6.78","377","117","11.3","7.65","11.3","7.57","11.3"
"128",2019-02-07 11:40:00,"11.3","6.82","377","118","11.3","7.66","11.3","7.57","11.3"
"129",2019-02-07 11:50:00,"11.3","6.80","377","118","11.3","7.70","11.3","7.57","11.3"
"130",2019-02-07 12:00:00,"11.3","6.77","377","117","11.3","7.71","11.3","7.57","11.3"
"131",2019-02-07 12:10:00,"11.3","6.82","376","117","11.3","7.78","11.3","7.57","11.3"
"132",2019-02-07 12:20:00,"11.3","6.81","376","117","11.4","7.85","11.3","7.57","11.3"
"133",2019-02-07 12:30:00,"11.3","6.78","376","116","11.4","7.92","11.3","7.56","11.3"
"134",2019-02-07 12:40:00,"11.3","6.79","375","117","11.4","7.99","11.3","7.56","11.3"
"135",2019-02-07 12:50:00,"11.3","6.82","375","117","11.5","8.03","11.4","7.56","11.3"
"136",2019-02-07 13:00:00,"11.3","6.79","375","118","11.5","8.07","11.4","7.56","11.3"
"137",2019-02-07 13:10:00,"11.3","6.78","375","119","11.5","8.09","11.3","7.56","11.3"
"138",2019-02-07 13:20:00,"11.3","6.80","375","118","11.5","8.12","11.3","7.56","11.3"
"139",2019-02-07 13:30:00,"11.3","6.80","375","119","11.5","8.14","11.3","7.56","11.3"
"140",2019-02-07 13:40:00,"11.3","6.80","375","118","11.5","8.13","11.3","7.55","11.3"
"141",2019-02-07 13:50:00,"11.3","6.77","375","119","11.4","8.16","11.3","7.55","11.3"
"142",2019-02-07 14:00:00,"11.3","6.82","374","118","11.4","8.17","11.3","7.55","11.3"
"143",2019-02-07 14:10:00,"11.3","6.80","374","118","11.4","8.19","11.3","7.55","11.3"
"144",2019-02-07 14:20:00,"11.3","6.78","374","118","11.5","8.19","11.3","7.55","11.3"
"145",2019-02-07 14:30:00,"11.3","6.81","374","117","11.5","8.21","11.3","7.55","11.3"
"146",2019-02-07 14:40:00,"11.4","6.76","374","118","11.5","8.22","11.3","7.55","11.3"
"147",2019-02-07 14:50:00,"11.4","6.82","374","118","11.5","8.22","11.4","7.55","11.4"
"148",2019-02-07 15:00:00,"11.4","6.79","374","119","11.5","8.23","11.4","7.55","11.4"
"149",2019-02-07 15:10:00,"11.4","6.78","374","118","11.6","8.24","11.4","7.55","11.4"
"150",2019-02-07 15:20:00,"11.5","6.81","374","118","11.6","8.26","11.5","7.55","11.5"
"151",2019-02-07 15:30:00,"11.5","6.77","376","118","11.6","8.26","11.5","7.56","11.5"
"152",2019-02-07 15:40:00,"11.5","6.82","376","117","11.6","8.27","11.5","7.56","11.5"
"153",2019-02-07 15:50:00,"11.5","6.78","374","118","11.6","8.28","11.5","7.56","11.5"
"154",2019-02-07 16:00:00,"11.5","6.80","374","118","11.6","8.28","11.5","7.56","11.5"
"155",2019-02-07 16:10:00,"11.5","6.79","374","118","11.6","8.28","11.5","7.56","11.5"
"156",2019-02-07 16:20:00,"11.5","6.78","374","118","11.6","8.28","11.5","7.56","11.5"
"157",2019-02-07 16:30:00,"11.5","6.81","374","117","11.6","8.28","11.5","7.56","11.5"
"158",2019-02-07 16:40:00,"11.5","6.80","376","117","11.6","8.30","11.5","7.56","11.5"
"159",2019-02-07 16:50:00,"11.5","6.77","376","117","11.6","8.27","11.5","7.56","11.5"
"160",2019-02-07 17:00:00,"11.5","6.82","376","117","11.7","8.04","11.5","7.56","11.5"
"161",2019-02-07 17:10:00,"11.5","6.80","374","117","11.7","7.97","11.6","7.56","11.5"
"162",2019-02-07 17:20:00,"11.5","6.78","373","117","11.7","7.92","11.6","7.56","11.5"
"163",2019-02-07 17:30:00,"11.5","6.81","372","118","11.7","7.86","11.6","7.56","11.5"
"164",2019-02-07 17:40:00,"11.5","6.76","372","117","11.6","7.82","11.6","7.56","11.5"
"165",2019-02-07 17:50:00,"11.5","6.81","374","118","11.6","7.81","11.6","7.56","11.5"
"166",2019-02-07 18:00:00,"11.5","6.77","375","117","11.6","7.80","11.6","7.56","11.5"
"167",2019-02-07 18:10:00,"11.5","6.82","375","117","11.6","7.78","11.5","7.56","11.5"
"168",2019-02-07 18:20:00,"11.5","6.78","375","117","11.6","7.78","11.5","7.56","11.5"
"169",2019-02-07 18:30:00,"11.5","6.82","375","117","11.6","7.81","11.5","7.56","11.5"
"170",2019-02-07 18:40:00,"11.5","6.80","376","117","11.6","7.85","11.5","7.56","11.5"
"171",2019-02-07 18:50:00,"11.5","6.77","376","116","11.6","7.86","11.5","7.56","11.5"
"172",2019-02-07 19:00:00,"11.5","6.81","377","117","11.6","7.90","11.5","7.56","11.5"
"173",2019-02-07 19:10:00,"11.5","6.76","375","117","11.6","7.96","11.5","7.56","11.5"
"174",2019-02-07 19:20:00,"11.5","6.81","377","117","11.6","8.01","11.5","7.55","11.5"
"175",2019-02-07 19:30:00,"11.5","6.76","377","117","11.6","8.05","11.5","7.55","11.5"
"176",2019-02-07 19:40:00,"11.5","6.82","375","118","11.6","7.88","11.5","7.55","11.5"
"177",2019-02-07 19:50:00,"11.5","6.78","375","116","11.6","7.83","11.5","7.55","11.5"
"178",2019-02-07 20:00:00,"11.5","6.79","375","118","11.6","7.78","11.5","7.55","11.5"
"179",2019-02-07 20:10:00,"11.5","6.81","375","117","11.6","7.77","11.5","7.53","11.5"
"180",2019-02-07 20:20:00,"11.5","6.81","377","117","11.6","7.80","11.5","7.53","11.5"
"181",2019-02-07 20:30:00,"11.5","6.77","377","117","11.6","7.81","11.5","7.53","11.5"
"182",2019-02-07 20:40:00,"11.5","6.80","377","117","11.6","7.88","11.5","7.53","11.5"
"183",2019-02-07 20:50:00,"11.5","6.81","377","117","11.6","7.94","11.5","7.53","11.5"
"184",2019-02-07 21:00:00,"11.5","6.80","377","117","11.6","8.00","11.5","7.53","11.5"
"185",2019-02-07 21:10:00,"11.5","6.77","378","117","11.6","8.04","11.5","7.53","11.5"
"186",2019-02-07 21:20:00,"11.5","6.82","378","117","11.6","8.08","11.6","7.53","11.5"
"187",2019-02-07 21:30:00,"11.5","6.80","378","117","11.6","8.09","11.5","7.53","11.5"
"188",2019-02-07 21:40:00,"11.5","6.77","378","117","11.6","8.11","11.6","7.53","11.5"
"189",2019-02-07 21:50:00,"11.5","6.82","378","116","11.6","8.12","11.6","7.53","11.5"
"190",2019-02-07 22:00:00,"11.5","6.77","378","118","11.6","8.13","11.6","7.53","11.5"
"191",2019-02-07 22:10:00,"11.5","6.82","376","117","11.7","8.14","11.6","7.52","11.5"
"192",2019-02-07 22:20:00,"11.5","6.81","376","117","11.7","8.15","11.6","7.52","11.5"
"193",2019-02-07 22:30:00,"11.5","6.76","376","117","11.6","8.13","11.6","7.52","11.5"
"194",2019-02-07 22:40:00,"11.5","6.82","376","117","11.7","8.13","11.6","7.52","11.5"
"195",2019-02-07 22:50:00,"11.5","6.80","376","118","11.7","8.16","11.6","7.52","11.5"
"196",2019-02-07 23:00:00,"11.5","6.77","376","118","11.7","8.17","11.6","7.52","11.5"
"197",2019-02-07 23:10:00,"11.5","6.81","378","118","11.7","8.20","11.6","7.52","11.5"
"198",2019-02-07 23:20:00,"11.5","6.81","378","118","11.6","8.20","11.6","7.52","11.5"
"199",2019-02-07 23:30:00,"11.5","6.80","378","119","11.6","8.21","11.6","7.52","11.5"
"200",2019-02-07 23:40:00,"11.5","6.77","378","117","11.6","8.22","11.6","7.52","11.5"
"201",2019-02-07 23:50:00,"11.5","6.82","378","118","11.7","8.22","11.6","7.52","11.5"
"202",2019-02-08 00:00:00,"11.5","6.80","378","118","11.7","8.04","11.6","7.52","11.5"
"203",2019-02-08 00:10:00,"11.5","6.77","378","117","11.7","7.96","11.6","7.52","11.5"
"204",2019-02-08 00:20:00,"11.5","6.81","378","117","11.7","7.92","11.6","7.52","11.5"
"205",2019-02-08 00:30:00,"11.5","6.82","378","116","11.7","7.60","11.6","7.52","11.5"
"206",2019-02-08 00:40:00,"11.5","6.81","379","118","11.7","7.54","11.6","7.52","11.5"
"207",2019-02-08 00:50:00,"11.6","6.78","379","118","11.7","7.54","11.6","7.52","11.5"
"208",2019-02-08 01:00:00,"11.6","6.80","379","117","11.7","7.51","11.6","7.52","11.5"
"209",2019-02-08 01:10:00,"11.5","6.81","379","119","11.7","7.49","11.6","7.52","11.5"
"210",2019-02-08 01:20:00,"11.5","6.77","379","118","11.7","7.48","11.6","7.52","11.5"
"211",2019-02-08 01:30:00,"11.5","6.81","379","118","11.7","7.48","11.6","7.52","11.5"
"212",2019-02-08 01:40:00,"11.5","6.82","379","118","11.7","7.48","11.6","7.52","11.5"
"213",2019-02-08 01:50:00,"11.5","6.80","379","118","11.7","7.46","11.6","7.52","11.5"
"214",2019-02-08 02:00:00,"11.5","6.79","379","118","11.7","7.46","11.6","7.52","11.5"
"215",2019-02-08 02:10:00,"11.5","6.77","379","117","11.7","7.47","11.6","7.52","11.5"
"216",2019-02-08 02:20:00,"11.5","6.78","379","117","11.7","7.48","11.6","7.52","11.5"
"217",2019-02-08 02:30:00,"11.5","6.82","379","117","11.7","7.46","11.6","7.52","11.5"
"218",2019-02-08 02:40:00,"11.5","6.82","379","117","11.7","7.46","11.6","7.52","11.5"
"219",2019-02-08 02:50:00,"11.5","6.79","379","117","11.7","7.46","11.6","7.52","11.5"
"220",2019-02-08 03:00:00,"11.5","6.78","379","117","11.7","7.46","11.6","7.52","11.5"
"221",2019-02-08 03:10:00,"11.5","6.79","379","117","11.7","7.45","11.6","7.52","11.5"
"222",2019-02-08 03:20:00,"11.5","6.82","379","118","11.7","7.35","11.6","7.52","11.5"
"223",2019-02-08 03:30:00,"11.5","6.81","379","117","11.7","7.37","11.6","7.52","11.5"
"224",2019-02-08 03:40:00,"11.5","6.79","377","117","11.7","7.38","11.6","7.52","11.5"
"225",2019-02-08 03:50:00,"11.5","6.77","377","117","11.7","7.36","11.6","7.52","11.5"
"226",2019-02-08 04:00:00,"11.5","6.82","377","117","11.7","7.35","11.6","7.52","11.5"
"227",2019-02-08 04:10:00,"11.5","6.81","377","117","11.7","7.35","11.6","7.52","11.5"
"228",2019-02-08 04:20:00,"11.5","6.81","377","118","11.7","7.36","11.6","7.52","11.5"
"229",2019-02-08 04:30:00,"11.5","6.79","377","118","11.7","7.36","11.6","7.52","11.5"
"230",2019-02-08 04:40:00,"11.5","6.78","377","117","11.7","7.36","11.6","7.52","11.5"
"231",2019-02-08 04:50:00,"11.5","6.79","377","117","11.7","7.36","11.6","7.52","11.5"
"232",2019-02-08 05:00:00,"11.5","6.80","379","117","11.7","7.37","11.6","7.52","11.5"
"233",2019-02-08 05:10:00,"11.5","6.82","379","117","11.7","7.41","11.6","7.52","11.5"
"234",2019-02-08 05:20:00,"11.5","6.80","379","117","11.7","7.28","11.6","7.52","11.5"
"235",2019-02-08 05:30:00,"11.5","6.79","379","117","11.7","7.22","11.6","7.52","11.5"
"236",2019-02-08 05:40:00,"11.5","6.78","379","116","11.7","7.26","11.6","7.52","11.5"
"237",2019-02-08 05:50:00,"11.5","6.78","379","116","11.7","7.28","11.6","7.52","11.5"
"238",2019-02-08 06:00:00,"11.5","6.82","379","116","11.7","7.28","11.6","7.52","11.5"
"239",2019-02-08 06:10:00,"11.5","6.82","379","117","11.7","7.26","11.6","7.52","11.5"
"240",2019-02-08 06:20:00,"11.5","6.81","379","116","11.7","7.26","11.6","7.52","11.5"
"241",2019-02-08 06:30:00,"11.5","6.79","379","117","11.7","7.25","11.6","7.52","11.5"
"242",2019-02-08 06:40:00,"11.5","6.78","380","118","11.7","7.24","11.6","7.52","11.5"
"243",2019-02-08 06:50:00,"11.5","6.78","380","116","11.7","7.21","11.6","7.52","11.5"
"244",2019-02-08 07:00:00,"11.5","6.81","378","117","11.7","7.21","11.6","7.52","11.5"
"245",2019-02-08 07:10:00,"11.5","6.80","378","116","11.7","7.20","11.6","7.52","11.5"
"246",2019-02-08 07:20:00,"11.5","6.81","378","117","11.7","7.21","11.6","7.52","11.5"
"247",2019-02-08 07:30:00,"11.5","6.79","380","117","11.7","7.21","11.6","7.52","11.5"
"248",2019-02-08 07:40:00,"11.5","6.78","380","116","11.7","7.15","11.6","7.52","11.5"
"249",2019-02-08 07:50:00,"11.5","6.80","380","117","11.7","7.14","11.7","7.52","11.5"
"250",2019-02-08 08:00:00,"11.5","6.81","380","117","11.7","7.11","11.6","7.52","11.5"
"251",2019-02-08 08:10:00,"11.5","6.80","380","116","11.7","7.08","11.6","7.52","11.5"
"252",2019-02-08 08:20:00,"11.5","6.80","380","116","11.7","7.07","11.6","7.52","11.5"
"253",2019-02-08 08:30:00,"11.5","6.78","380","117","11.7","7.07","11.6","7.52","11.5"
"254",2019-02-08 08:40:00,"11.5","6.78","378","117","11.7","7.04","11.6","7.52","11.5"
"255",2019-02-08 08:50:00,"11.5","6.80","378","118","11.6","7.03","11.6","7.52","11.5"
"256",2019-02-08 09:00:00,"11.5","6.81","378","116","11.6","7.02","11.6","7.52","11.5"
"257",2019-02-08 09:10:00,"11.5","6.81","378","116","11.6","6.85","11.6","7.52","11.5"
"258",2019-02-08 09:20:00,"11.5","6.80","378","116","11.6","6.92","11.5","7.52","11.5"
"259",2019-02-08 09:30:00,"11.5","6.81","378","117","11.6","6.93","11.5","7.52","11.5"
"260",2019-02-08 09:40:00,"11.5","6.80","377","117","11.6","6.91","11.5","7.52","11.5"
"261",2019-02-08 09:50:00,"11.5","6.80","376","117","11.6","6.89","11.5","7.52","11.5"
"262",2019-02-08 10:00:00,"11.5","6.79","376","117","11.6","6.89","11.5","7.52","11.5"
"263",2019-02-08 10:10:00,"11.5","6.78","376","117","11.6","6.96","11.5","7.55","11.5"
"264",2019-02-08 10:20:00,"11.4","6.79","376","118","11.6","7.00","11.5","7.54","11.4"
"265",2019-02-08 10:30:00,"11.4","6.82","376","117","11.6","7.04","11.5","7.54","11.4"
"266",2019-02-08 10:40:00,"11.4","6.81","378","117","11.6","7.10","11.5","7.54","11.4"
"267",2019-02-08 10:50:00,"11.4","6.80","378","118","11.6","6.68","11.5","7.54","11.4"
"268",2019-02-08 11:00:00,"11.4","6.79","379","118","11.6","6.76","11.5","7.54","11.4"
"269",2019-02-08 11:10:00,"11.4","6.78","379","118","11.6","6.91","11.5","7.55","11.4"
"270",2019-02-08 11:20:00,"11.4","6.78","380","118","11.6","6.91","11.5","7.54","11.4"
"271",2019-02-08 11:30:00,"11.4","6.81","380","118","11.6","6.96","11.5","7.55","11.4"
"272",2019-02-08 11:40:00,"11.4","6.82","380","117","11.6","6.92","11.5","7.55","11.4"
"273",2019-02-08 11:50:00,"11.4","6.80","382","117","11.6","6.96","11.5","7.55","11.4"
"274",2019-02-08 12:00:00,"11.4","6.79","381","117","11.6","6.95","11.5","7.55","11.4"
"275",2019-02-08 12:10:00,"11.4","6.78","381","118","11.6","6.96","11.5","7.55","11.4"
"276",2019-02-08 12:20:00,"11.4","6.81","379","117","11.6","7.01","11.5","7.55","11.4"
"277",2019-02-08 12:30:00,"11.4","6.81","380","117","11.6","7.05","11.5","7.55","11.4"
"278",2019-02-08 12:40:00,"11.5","6.79","381","117","11.6","6.96","11.5","7.55","11.4"
"279",2019-02-08 12:50:00,"11.5","6.78","383","117","11.6","7.04","11.5","7.55","11.5"
"280",2019-02-08 13:00:00,"11.5","6.78","384","116","11.6","7.10","11.5","7.56","11.5"
