"","Date.Time","TMP_T0","pH_T0","Sal","TMP_T2","pH_T2","TMP_T1","pH_T1","TMP_T3","pH_T3"
"39",2019-01-22 05:50:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"40",2019-01-22 06:00:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.81",NA,NA
"41",2019-01-22 06:10:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.81",NA,NA
"42",2019-01-22 06:20:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.81",NA,NA
"43",2019-01-22 06:30:00,"14.1","6.79","0.0","14.3","7.78","14.3","6.81",NA,NA
"44",2019-01-22 06:40:00,"14.1","6.81","0.0","14.3","7.78","14.3","6.81",NA,NA
"45",2019-01-22 06:50:00,"14.1","6.81","0.0","14.3","7.78","14.3","6.80",NA,NA
"46",2019-01-22 07:00:00,"14.1","6.81","0.0","14.3","7.78","14.3","6.80",NA,NA
"47",2019-01-22 07:10:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"48",2019-01-22 07:20:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"49",2019-01-22 07:30:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"50",2019-01-22 07:40:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"51",2019-01-22 07:50:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"52",2019-01-22 08:00:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"53",2019-01-22 08:10:00,"14.1","6.80","0.0","14.3","7.78","14.3","6.80",NA,NA
"54",2019-01-22 08:20:00,"14.1","6.81","0.0","14.3","7.78","14.3","6.80",NA,NA
"55",2019-01-22 08:30:00,"14.1","6.82","0.0","14.3","7.78","14.3","6.80",NA,NA
"56",2019-01-22 08:40:00,"14.1","6.81","0.0","14.3","7.78","14.3","6.81",NA,NA
"57",2019-01-22 08:50:00,"14.1","6.81","0.0","14.3","7.77","14.3","6.80",NA,NA
"58",2019-01-22 09:00:00,"14.1","6.82","0.0","14.3","7.77","14.3","6.79",NA,NA
"59",2019-01-22 09:10:00,"14.1","6.81","0.0","14.3","7.77","14.4","6.82",NA,NA
"60",2019-01-22 09:20:00,"14.1","6.81","0.0","14.4","7.77","14.4","6.81",NA,NA
"61",2019-01-22 09:30:00,"14.2","6.82","0.0","14.4","7.77","14.4","6.81",NA,NA
"62",2019-01-22 09:40:00,"14.2","6.81","0.0","14.4","7.77","14.4","6.82",NA,NA
"63",2019-01-22 09:50:00,"14.2","6.81","0.0","14.4","7.77","14.4","6.81",NA,NA
"64",2019-01-22 10:00:00,"14.2","6.82","0.0","14.4","7.76","14.4","6.81",NA,NA
"65",2019-01-22 10:10:00,"14.2","6.81","0.0","14.4","7.76","14.4","6.80",NA,NA
"66",2019-01-22 10:20:00,"14.2","6.81","0.0","14.5","7.76","14.5","6.79",NA,NA
"67",2019-01-22 10:30:00,"14.3","6.82","0.0","14.5","7.76","14.5","6.81",NA,NA
"68",2019-01-22 10:40:00,"14.3","6.81","0.0","14.5","7.76","14.5","6.82",NA,NA
"69",2019-01-22 10:50:00,"14.3","6.81","0.0","14.5","7.76","14.5","6.81",NA,NA
"70",2019-01-22 11:00:00,"14.3","6.82","0.0","14.5","7.76","14.5","6.81",NA,NA
"71",2019-01-22 11:10:00,"14.3","6.81","0.0","14.6","7.75","14.5","6.82",NA,NA
"72",2019-01-22 11:20:00,"14.3","6.80","0.0","14.6","7.75","14.6","6.82",NA,NA
"73",2019-01-22 11:30:00,"14.4","6.82","0.0","14.6","7.75","14.6","6.82",NA,NA
"74",2019-01-22 11:40:00,"14.4","6.82","0.0","14.7","7.75","14.6","6.82",NA,NA
"75",2019-01-22 11:50:00,"14.5","6.81","0.0","14.7","7.75","14.6","6.82",NA,NA
"76",2019-01-22 12:00:00,"14.5","6.80","0.0","14.7","7.75","14.7","6.82",NA,NA
"77",2019-01-22 12:10:00,"14.5","6.82","0.0","14.8","7.74","14.7","6.82",NA,NA
"78",2019-01-22 12:20:00,"14.5","6.82","0.0","14.8","7.74","14.7","6.83",NA,NA
"79",2019-01-22 12:30:00,"14.5","6.81","0.0","14.8","7.74","14.7","6.83",NA,NA
"80",2019-01-22 12:40:00,"14.6","6.81","0.0","14.8","7.74","14.8","6.83",NA,NA
"81",2019-01-22 12:50:00,"14.6","6.81","0.0","14.9","7.74","14.8","6.82",NA,NA
"82",2019-01-22 13:00:00,"14.6","6.82","0.0","14.9","7.74","14.8","6.83",NA,NA
"83",2019-01-22 13:10:00,"14.6","6.81","0.0","15.0","7.74","14.8","6.83",NA,NA
"84",2019-01-22 13:20:00,"14.6","6.81","0.0","15.0","7.74","14.9","6.83",NA,NA
"85",2019-01-22 13:30:00,"14.7","6.80","0.0","15.0","7.74","14.9","6.83",NA,NA
"86",2019-01-22 13:40:00,"14.7","6.82","0.0","15.1","7.74","15.0","6.83",NA,NA
"87",2019-01-22 13:50:00,"14.7","6.81","0.0","15.1","7.74","15.0","6.83",NA,NA
"88",2019-01-22 14:00:00,"14.7","6.81","0.0","15.1","7.74","15.0","6.83",NA,NA
"89",2019-01-22 14:10:00,"14.7","6.80","0.0","15.1","7.74","15.0","6.82",NA,NA
"90",2019-01-22 14:20:00,"14.7","6.82","0.0","15.1","7.74","15.0","6.82",NA,NA
"91",2019-01-22 14:30:00,"14.7","6.82","0.0","15.1","7.74","15.0","6.82",NA,NA
"92",2019-01-22 14:40:00,"14.8","6.80","0.0","15.2","7.74","15.1","6.82",NA,NA
"93",2019-01-22 14:50:00,"14.8","6.80","0.0","15.2","7.74","15.1","6.83",NA,NA
"94",2019-01-22 15:00:00,"14.8","6.80","0.0","15.2","7.74","15.1","6.83",NA,NA
"95",2019-01-22 15:10:00,"14.8","6.81","0.0","15.3","7.74","15.1","6.83",NA,NA
"96",2019-01-22 15:20:00,"14.8","6.80","0.0","15.3","7.74","15.1","6.83",NA,NA
"97",2019-01-22 15:30:00,"14.8","6.80","0.0","15.3","7.74","15.2","6.83",NA,NA
"98",2019-01-22 15:40:00,"14.9","6.80","0.0","15.3","7.74","15.2","6.83",NA,NA
"99",2019-01-22 15:50:00,"14.9","6.80","0.0","15.3","7.74","15.2","6.83",NA,NA
"100",2019-01-22 16:00:00,"14.9","6.81","0.0","15.3","7.74","15.2","6.83",NA,NA
"101",2019-01-22 16:10:00,"14.9","6.81","0.0","15.3","7.74","15.2","6.83",NA,NA
"102",2019-01-22 16:20:00,"14.9","6.80","0.0","15.3","7.74","15.2","6.84",NA,NA
"103",2019-01-22 16:30:00,"14.9","6.80","0.0","15.3","7.74","15.2","6.84",NA,NA
"104",2019-01-22 16:40:00,"14.8","6.82","0.0","15.2","7.74","15.2","6.84",NA,NA
"105",2019-01-22 16:50:00,"14.8","6.81","0.0","15.2","7.75","15.2","6.84",NA,NA
"106",2019-01-22 17:00:00,"14.8","6.81","0.0","15.2","7.75","15.1","6.84",NA,NA
"107",2019-01-22 17:10:00,"14.8","6.81","0.0","15.2","7.75","15.1","6.84",NA,NA
"108",2019-01-22 17:20:00,"14.8","6.83","0.0","15.1","7.75","15.1","6.85",NA,NA
"109",2019-01-22 17:30:00,"14.8","6.85","0.0","15.1","7.75","15.1","6.88",NA,NA
"110",2019-01-22 17:40:00,"14.8","6.86","0.0","15.1","7.75","15.1","6.90",NA,NA
"111",2019-01-22 17:50:00,"14.7","6.88","0.0","15.1","7.75","15.1","6.93",NA,NA
"112",2019-01-22 18:00:00,"14.7","6.91","0.0","15.0","7.75","15.1","6.96",NA,NA
"113",2019-01-22 18:10:00,"14.7","6.92","0.0","15.0","7.75","15.0","6.99",NA,NA
"114",2019-01-22 18:20:00,"14.7","6.94","0.0","15.0","7.75","15.0","7.02",NA,NA
"115",2019-01-22 18:30:00,"14.7","6.96","0.0","14.9","7.75","15.0","7.06",NA,NA
"116",2019-01-22 18:40:00,"14.7","6.98","0.0","14.9","7.75","15.0","7.08",NA,NA
"117",2019-01-22 18:50:00,"14.6","7.00","0.0","14.8","7.75","15.0","7.11",NA,NA
"118",2019-01-22 19:00:00,"14.6","7.02","0.0","14.8","7.75","15.0","7.14",NA,NA
"119",2019-01-22 19:10:00,"14.6","7.04","0.0","14.8","7.75","14.9","7.17",NA,NA
"120",2019-01-22 19:20:00,"14.6","7.07","0.0","14.8","7.75","14.9","7.19",NA,NA
"121",2019-01-22 19:30:00,"14.6","7.09","0.0","14.7","7.75","14.9","7.22",NA,NA
"122",2019-01-22 19:40:00,"14.6","7.11","0.0","14.7","7.75","14.8","7.24",NA,NA
"123",2019-01-22 19:50:00,"14.5","7.13","0.0","14.7","7.75","14.8","7.26",NA,NA
"124",2019-01-22 20:00:00,"14.5","7.14","0.0","14.7","7.75","14.8","7.29",NA,NA
"125",2019-01-22 20:10:00,"14.5","7.16","0.0","14.7","7.75","14.8","7.31",NA,NA
"126",2019-01-22 20:20:00,"14.5","7.18","0.0","14.6","7.75","14.8","7.33",NA,NA
"127",2019-01-22 20:30:00,"14.5","7.20","0.0","14.6","7.75","14.8","7.35",NA,NA
"128",2019-01-22 20:40:00,"14.5","7.22","0.0","14.6","7.75","14.8","7.37",NA,NA
"129",2019-01-22 20:50:00,"14.5","7.23","0.0","14.6","7.75","14.8","7.39",NA,NA
"130",2019-01-22 21:00:00,"14.4","7.25","0.0","14.6","7.75","14.8","7.41",NA,NA
"131",2019-01-22 21:10:00,"14.4","7.27","0.0","14.6","7.75","14.7","7.44",NA,NA
"132",2019-01-22 21:20:00,"14.4","7.28","0.0","14.5","7.75","14.7","7.46",NA,NA
"133",2019-01-22 21:30:00,"14.4","7.30","0.0","14.5","7.76","14.7","7.48",NA,NA
"134",2019-01-22 21:40:00,"14.4","7.31","0.0","14.5","7.76","14.7","7.49",NA,NA
"135",2019-01-22 21:50:00,"14.3","7.33","0.0","14.5","7.76","14.7","7.51",NA,NA
"136",2019-01-22 22:00:00,"14.3","7.35","0.0","14.5","7.76","14.7","7.52",NA,NA
"137",2019-01-22 22:10:00,"14.3","7.36","0.0","14.5","7.76","14.7","7.53",NA,NA
"138",2019-01-22 22:20:00,"14.3","7.37","0.0","14.5","7.76","14.7","7.55",NA,NA
"139",2019-01-22 22:30:00,"14.3","7.39","0.0","14.5","7.76","14.7","7.56",NA,NA
"140",2019-01-22 22:40:00,"14.3","7.40","0.0","14.5","7.76","14.7","7.57",NA,NA
"141",2019-01-22 22:50:00,"14.3","7.42","0.0","14.5","7.76","14.7","7.58",NA,NA
"142",2019-01-22 23:00:00,"14.3","7.43","0.0","14.4","7.76","14.7","7.60",NA,NA
"143",2019-01-22 23:10:00,"14.3","7.44","0.0","14.4","7.76","14.7","7.61",NA,NA
"144",2019-01-22 23:20:00,"14.3","7.46","0.0","14.4","7.76","14.7","7.62",NA,NA
"145",2019-01-22 23:30:00,"14.3","7.47","0.0","14.4","7.76","14.7","7.63",NA,NA
"146",2019-01-22 23:40:00,"14.3","7.48","0.0","14.4","7.76","14.7","7.63",NA,NA
"147",2019-01-22 23:50:00,"14.3","7.49","0.0","14.4","7.76","14.7","7.64",NA,NA
"148",2019-01-23 00:00:00,"14.3","7.50","0.0","14.4","7.76","14.6","7.65",NA,NA
"149",2019-01-23 00:10:00,"14.3","7.51","0.0","14.3","7.76","14.6","7.66",NA,NA
"150",2019-01-23 00:20:00,"14.3","7.52","0.0","14.3","7.76","14.6","7.67",NA,NA
"151",2019-01-23 00:30:00,"14.3","7.53","0.0","14.3","7.76","14.6","7.67",NA,NA
"152",2019-01-23 00:40:00,"14.3","7.54","0.0","14.3","7.76","14.6","7.68",NA,NA
"153",2019-01-23 00:50:00,"14.2","7.55","0.0","14.3","7.76","14.6","7.69",NA,NA
"154",2019-01-23 01:00:00,"14.2","7.56","0.0","14.3","7.76","14.6","7.69",NA,NA
"155",2019-01-23 01:10:00,"14.2","7.57","0.0","14.3","7.76","14.6","7.70",NA,NA
"156",2019-01-23 01:20:00,"14.2","7.58","0.0","14.3","7.76","14.6","7.70",NA,NA
"157",2019-01-23 01:30:00,"14.2","7.59","0.0","14.3","7.76","14.6","7.71",NA,NA
"158",2019-01-23 01:40:00,"14.2","7.59","0.0","14.3","7.76","14.6","7.71",NA,NA
"159",2019-01-23 01:50:00,"14.2","7.60","0.0","14.3","7.76","14.6","7.72",NA,NA
"160",2019-01-23 02:00:00,"14.2","7.61","0.0","14.3","7.76","14.6","7.72",NA,NA
"161",2019-01-23 02:10:00,"14.2","7.62","0.0","14.3","7.76","14.6","7.73",NA,NA
"162",2019-01-23 02:20:00,"14.2","7.62","0.0","14.3","7.78","14.6","7.73",NA,NA
"163",2019-01-23 02:30:00,"14.2","7.63","0.0","14.3","7.77","14.6","7.74",NA,NA
"164",2019-01-23 02:40:00,"14.2","7.64","0.0","14.3","7.78","14.6","7.74",NA,NA
"165",2019-01-23 02:50:00,"14.2","7.64","0.0","14.3","7.78","14.6","7.74",NA,NA
"166",2019-01-23 03:00:00,"14.2","7.65","0.0","14.3","7.78","14.6","7.75",NA,NA
"167",2019-01-23 03:10:00,"14.2","7.66","0.0","14.3","7.78","14.6","7.75",NA,NA
"168",2019-01-23 03:20:00,"14.2","7.66","0.0","14.3","7.78","14.6","7.75",NA,NA
"169",2019-01-23 03:30:00,"14.2","7.67","0.0","14.3","7.78","14.6","7.76",NA,NA
"170",2019-01-23 03:40:00,"14.2","7.67","0.0","14.3","7.78","14.6","7.76",NA,NA
"171",2019-01-23 03:50:00,"14.2","7.68","0.0","14.3","7.78","14.6","7.76",NA,NA
"172",2019-01-23 04:00:00,"14.2","7.68","0.0","14.2","7.78","14.6","7.77",NA,NA
"173",2019-01-23 04:10:00,"14.2","7.69","0.0","14.2","7.78","14.6","7.77",NA,NA
"174",2019-01-23 04:20:00,"14.2","7.69","0.0","14.2","7.78","14.6","7.77",NA,NA
"175",2019-01-23 04:30:00,"14.2","7.70","0.0","14.2","7.78","14.6","7.77",NA,NA
"176",2019-01-23 04:40:00,"14.2","7.70","0.0","14.2","7.78","14.6","7.78",NA,NA
"177",2019-01-23 04:50:00,"14.2","7.70","0.0","14.2","7.78","14.6","7.78",NA,NA
"178",2019-01-23 05:00:00,"14.2","7.71","0.0","14.2","7.78","14.6","7.78",NA,NA
"179",2019-01-23 05:10:00,"14.2","7.71","0.0","14.2","7.78","14.6","7.78",NA,NA
"180",2019-01-23 05:20:00,"14.2","7.71","0.0","14.2","7.78","14.6","7.78",NA,NA
"181",2019-01-23 05:30:00,"14.2","7.72","0.0","14.2","7.78","14.6","7.79",NA,NA
"182",2019-01-23 05:40:00,"14.2","7.72","0.0","14.2","7.78","14.6","7.79",NA,NA
"183",2019-01-23 05:50:00,"14.2","7.72","0.0","14.2","7.78","14.6","7.79",NA,NA
"184",2019-01-23 06:00:00,"14.2","7.73","0.0","14.2","7.78","14.6","7.79",NA,NA
"185",2019-01-23 06:10:00,"14.2","7.73","0.0","14.2","7.78","14.6","7.79",NA,NA
"186",2019-01-23 06:20:00,"14.2","7.73","0.0","14.2","7.78","14.6","7.79",NA,NA
"187",2019-01-23 06:30:00,"14.2","7.74","0.0","14.2","7.78","14.6","7.80",NA,NA
"188",2019-01-23 06:40:00,"14.2","7.74","0.0","14.2","7.78","14.6","7.80",NA,NA
"189",2019-01-23 06:50:00,"14.2","7.74","0.0","14.2","7.78","14.6","7.80",NA,NA
"190",2019-01-23 07:00:00,"14.2","7.74","0.0","14.2","7.78","14.6","7.80",NA,NA
"191",2019-01-23 07:10:00,"14.2","7.75","0.0","14.2","7.78","14.6","7.80",NA,NA
"192",2019-01-23 07:20:00,"14.2","7.75","0.0","14.2","7.78","14.6","7.80",NA,NA
"193",2019-01-23 07:30:00,"14.2","7.75","0.0","14.2","7.78","14.6","7.80",NA,NA
"194",2019-01-23 07:40:00,"14.2","7.75","0.0","14.2","7.78","14.6","7.80",NA,NA
"195",2019-01-23 07:50:00,"14.2","7.76","0.0","14.2","7.78","14.6","7.81",NA,NA
"196",2019-01-23 08:00:00,"14.2","7.76","0.0","14.2","7.78","14.6","7.81",NA,NA
"197",2019-01-23 08:10:00,"14.2","7.76","0.0","14.2","7.78","14.6","7.81",NA,NA
"198",2019-01-23 08:20:00,"14.2","7.76","0.0","14.2","7.78","14.6","7.81",NA,NA
"199",2019-01-23 08:30:00,"14.2","7.76","0.0","14.2","7.78","14.6","7.81",NA,NA
"200",2019-01-23 08:40:00,"14.2","7.77","0.0","14.2","7.78","14.6","7.81",NA,NA
"201",2019-01-23 08:50:00,"14.2","7.77","0.0","14.3","7.78","14.6","7.81",NA,NA
"202",2019-01-23 09:00:00,"14.2","7.77","0.0","14.3","7.78","14.6","7.81",NA,NA
"203",2019-01-23 09:10:00,"14.2","7.77","0.0","14.3","7.78","14.6","7.81",NA,NA
"204",2019-01-23 09:20:00,"14.2","7.75","0.0","14.3","7.78","14.6","7.78",NA,NA
"205",2019-01-23 09:30:00,"14.2","7.67","0.0","14.3","7.78","14.6","7.73",NA,NA
"206",2019-01-23 09:40:00,"14.2","7.60","0.0","14.3","7.78","14.6","7.69",NA,NA
"207",2019-01-23 09:50:00,"14.2","7.53","0.0","14.3","7.78","14.6","7.65",NA,NA
"208",2019-01-23 10:00:00,"14.2","7.46","0.0","14.3","7.78","14.6","7.59",NA,NA
"209",2019-01-23 10:10:00,"14.2","7.40","0.0","14.3","7.78","14.6","7.55",NA,NA
"210",2019-01-23 10:20:00,"14.2","7.35","0.0","14.3","7.78","14.6","7.52",NA,NA
"211",2019-01-23 10:30:00,"14.2","7.30","0.0","14.3","7.78","14.6","7.48",NA,NA
"212",2019-01-23 10:40:00,"14.2","7.24","0.0","14.3","7.78","14.6","7.45",NA,NA
"213",2019-01-23 10:50:00,"14.2","7.21","0.0","14.3","7.78","14.6","7.41",NA,NA
"214",2019-01-23 11:00:00,"14.2","7.17","0.0","14.3","7.78","14.6","7.39",NA,NA
"215",2019-01-23 11:10:00,"14.2","7.14","0.0","14.3","7.78","14.6","7.36",NA,NA
"216",2019-01-23 11:20:00,"14.2","7.11","0.0","14.3","7.78","14.6","7.33",NA,NA
"217",2019-01-23 11:30:00,"14.2","7.08","0.0","14.2","7.78","14.6","7.31",NA,NA
"218",2019-01-23 11:40:00,"14.2","7.05","0.0","14.2","7.78","14.6","7.29",NA,NA
"219",2019-01-23 11:50:00,"14.2","7.02","0.0","14.2","7.78","14.6","7.26",NA,NA
"220",2019-01-23 12:00:00,"14.2","7.00","0.0","14.2","7.78","14.6","7.24",NA,NA
"221",2019-01-23 12:10:00,"14.2","6.98","0.0","14.2","7.78","14.6","7.22",NA,NA
"222",2019-01-23 12:20:00,"14.2","6.96","0.0","14.2","7.78","14.6","7.20",NA,NA
"223",2019-01-23 12:30:00,"14.2","6.95","0.0","14.2","7.78","14.6","7.19",NA,NA
"224",2019-01-23 12:40:00,"14.2","6.93","0.0","14.2","7.78","14.5","7.17",NA,NA
"225",2019-01-23 12:50:00,"14.2","6.92","0.0","14.2","7.78","14.5","7.16",NA,NA
"226",2019-01-23 13:00:00,"14.2","6.90","0.0","14.2","7.78","14.5","7.15",NA,NA
"227",2019-01-23 13:10:00,"14.2","6.89","0.0","14.2","7.78","14.5","7.14",NA,NA
"228",2019-01-23 13:20:00,"14.2","6.88","0.0","14.2","7.78","14.5","7.13",NA,NA
"229",2019-01-23 13:30:00,"14.1","6.87","0.0","14.2","7.78","14.5","7.12",NA,NA
"230",2019-01-23 13:40:00,"14.1","6.86","0.0","14.1","7.78","14.5","7.11",NA,NA
"231",2019-01-23 13:50:00,"14.1","6.85","0.0","14.1","7.78","14.5","7.10",NA,NA
"232",2019-01-23 14:00:00,"14.1","6.84","0.0","14.1","7.79","14.5","7.09",NA,NA
"233",2019-01-23 14:10:00,"14.1","6.83","0.0","14.1","7.79","14.5","7.09",NA,NA
"234",2019-01-23 14:20:00,"14.1","6.82","0.0","14.1","7.79","14.5","7.08",NA,NA
"235",2019-01-23 14:30:00,"14.1","6.81","0.0","14.1","7.79","14.5","7.08",NA,NA
"236",2019-01-23 14:40:00,"14.1","6.80","0.0","14.1","7.79","14.5","7.07",NA,NA
"237",2019-01-23 14:50:00,"14.1","6.80","0.0","14.1","7.79","14.5","7.07",NA,NA
"238",2019-01-23 15:00:00,"14.1","6.80","0.0","14.1","7.79","14.5","7.06",NA,NA
"239",2019-01-23 15:10:00,"14.1","6.81","0.0","14.1","7.79","14.4","7.06",NA,NA
"240",2019-01-23 15:20:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.05",NA,NA
"241",2019-01-23 15:30:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.05",NA,NA
"242",2019-01-23 15:40:00,"14.1","6.79","0.0","14.1","7.79","14.4","7.05",NA,NA
"243",2019-01-23 15:50:00,"14.1","6.81","0.0","14.1","7.79","14.4","7.04",NA,NA
"244",2019-01-23 16:00:00,"14.1","6.81","0.0","14.1","7.79","14.4","7.04",NA,NA
"245",2019-01-23 16:10:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.04",NA,NA
"246",2019-01-23 16:20:00,"14.1","6.79","0.0","14.1","7.79","14.4","7.04",NA,NA
"247",2019-01-23 16:30:00,"14.1","6.82","0.0","14.1","7.79","14.4","7.03",NA,NA
"248",2019-01-23 16:40:00,"14.1","6.82","0.0","14.1","7.79","14.4","7.03",NA,NA
"249",2019-01-23 16:50:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.03",NA,NA
"250",2019-01-23 17:00:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.03",NA,NA
"251",2019-01-23 17:10:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.03",NA,NA
"252",2019-01-23 17:20:00,"14.1","6.81","0.0","14.1","7.79","14.4","7.03",NA,NA
"253",2019-01-23 17:30:00,"14.1","6.81","0.0","14.1","7.79","14.4","7.03",NA,NA
"254",2019-01-23 17:40:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.03",NA,NA
"255",2019-01-23 17:50:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.04",NA,NA
"256",2019-01-23 18:00:00,"14.1","6.80","0.0","14.1","7.79","14.4","7.05",NA,NA
"257",2019-01-23 18:10:00,"14.1","6.80","0.0","14.1","7.78","14.4","7.05",NA,NA
"258",2019-01-23 18:20:00,"14.1","6.80","0.0","14.1","7.78","14.4","7.05",NA,NA
"259",2019-01-23 18:30:00,"14.1","6.82","0.0","14.1","7.78","14.4","7.05",NA,NA
"260",2019-01-23 18:40:00,"14.1","6.82","0.0","14.1","7.78","14.4","7.05",NA,NA
"261",2019-01-23 18:50:00,"14.1","6.81","0.0","14.1","7.78","14.4","7.05",NA,NA
"262",2019-01-23 19:00:00,"14.1","6.81","0.0","14.1","7.78","14.4","7.04",NA,NA
"263",2019-01-23 19:10:00,"14.1","6.81","0.0","14.0","7.78","14.3","7.03",NA,NA
"264",2019-01-23 19:20:00,"14.0","6.82","0.0","14.0","7.78","14.3","7.03",NA,NA
"265",2019-01-23 19:30:00,"14.0","6.82","0.0","14.0","7.78","14.3","7.02",NA,NA
"266",2019-01-23 19:40:00,"14.0","6.81","0.0","14.0","7.78","14.3","7.02",NA,NA
"267",2019-01-23 19:50:00,"14.0","6.81","0.0","14.0","7.78","14.3","7.02",NA,NA
"268",2019-01-23 20:00:00,"14.0","6.80","0.0","14.0","7.78","14.3","7.02",NA,NA
"269",2019-01-23 20:10:00,"14.0","6.80","0.0","14.0","7.77","14.3","7.02",NA,NA
"270",2019-01-23 20:20:00,"14.0","6.80","0.0","14.0","7.77","14.3","7.01",NA,NA
"271",2019-01-23 20:30:00,"14.0","6.81","0.0","14.0","7.77","14.3","7.01",NA,NA
"272",2019-01-23 20:40:00,"14.0","6.80","0.0","14.0","7.77","14.3","7.00",NA,NA
"273",2019-01-23 20:50:00,"14.0","6.80","0.0","14.0","7.77","14.3","7.00",NA,NA
"274",2019-01-23 21:00:00,"14.0","6.81","0.0","14.0","7.77","14.3","7.00",NA,NA
