"Sample.ID","TA","Mass"
"20190218_3B",2011.36516041722,60.8637
"20190218_2B",2004.0041291234,60.0766
"20190218_5B",2004.04989408967,60.2098
"20190218_6B",2006.6576916788,60.036
"20190218_1B",2007.36529683536,59.315
"20190218_4B",2007.02388180162,60.0501
"20190214_3B",2004.37598124967,59.535
"20190214_5B",2004.89261638473,60.5369
"20190214_4B",2005.54733118831,60.3835
