"Sample.ID","TA","Mass"
"20180214_2B",2009.18063407391,59.263
"20180214_1B",2013.65119139325,60.958
"20180214_heathstack",2013.66588563048,59.1767
"20180214_6B",2013.97157433265,60.8558
