"Sample.ID","TA","Mass"
"20190221_T5",2005.8773480136,59.6665
"20190221_T7",2007.60658958625,59.8396
"20190221_T1",2009.99035992804,59.0976
"20190221_T0",2007.61603765555,60.3831
"20190221_T3",2009.2748239996,60.5637
"20190221_T2",2008.87347123707,60.1976
