"Sample.ID","TA","Mass"
"20190223_T6",2048.3616447165,60.1798
"20190223_T1",2046.72083035433,60.6054
"20190223_T4",2045.76213331268,59.6953
"20190223_T3",2046.59501565597,59.2132
"20190223_T0",2042.76501373247,60.6936
"20190223_T2",2027.08413596521,60.1253
"20190223_T5",2045.50566394468,59.6194
"20190223_T7",2045.59337717025,60.2209
"20190221_T6",2002.97126743403,59.7919
