"Sample.ID","TA","Mass"
"20190222_T2",2040.44110864029,59.089
"20190222_T6",2036.44701169465,59.7562
"20190222_T1",2036.24818761217,59.5732
"20190222_T3",2034.37283882339,59.2183
"20190222_T5",2032.15117918243,60.878
"20190222_T7",2067.46373815391,59.596
"20190222_T0",2029.17959198716,60.5262
"20190222_T4",2031.22012643955,60.7273
"20190221_T4",2006.68595589431,60.0035
