Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
05.02.19 18:43:19,33.85,265.74,267.98,268.42,265.74,266.19,271.11,270.22,265.74,272.91,272.46,264.4,268.87,270.67,272.46,270.67,261.73,270.22,276.06,274.71,262.18,274.71,275.61,271.11,262.62,,13,968,28,14.14,
05.02.19 18:43:34,34.1,265.3,267.53,267.98,265.3,266.64,271.11,270.67,263.96,271.56,273.36,264.85,268.87,270.22,272.91,271.56,260.4,270.67,274.71,274.71,261.29,272.01,275.16,269.32,261.29,,13,968,28,14.14,
05.02.19 18:43:49,34.35,265.74,267.98,267.53,265.3,265.74,270.67,268.87,265.3,272.01,272.01,265.3,268.87,271.11,272.01,271.11,260.84,270.67,274.71,273.81,263.07,274.26,275.61,270.22,262.18,,13,968,28,14.13,
05.02.19 18:44:04,34.6,265.3,267.53,268.42,265.3,264.4,270.67,269.77,264.85,271.11,272.91,265.3,268.87,271.11,272.91,270.22,261.29,270.22,274.26,274.26,260.84,273.81,274.26,269.77,262.62,,13,968,28,14.11,
05.02.19 18:44:19,34.85,266.19,267.98,267.98,265.3,265.74,271.56,270.22,265.3,273.36,272.91,265.3,268.42,270.67,272.91,272.46,261.73,269.77,274.26,274.71,262.62,275.16,275.61,270.67,263.96,,13,968,28,14.11,
05.02.19 18:44:34,35.1,265.3,267.53,268.42,265.3,265.3,270.22,268.87,264.4,272.01,272.91,264.4,267.98,270.22,272.01,270.22,262.18,269.77,274.71,274.71,263.07,272.01,272.91,269.32,263.07,,13,968,28,14.11,
05.02.19 18:44:49,35.35,265.3,267.53,267.98,264.85,265.3,270.22,269.77,263.96,271.56,272.46,263.96,267.98,270.22,272.01,271.56,261.73,270.22,275.16,274.26,263.07,271.11,274.71,269.77,263.07,,13,968,28,14.11,
05.02.19 18:45:04,35.6,265.3,267.08,268.42,265.3,265.74,270.22,269.32,264.85,272.01,272.46,263.96,267.98,270.22,272.01,269.32,261.73,271.11,275.16,274.26,262.18,272.46,275.61,269.77,264.4,,13,968,28,14.11,
05.02.19 18:45:19,35.85,265.74,267.53,268.42,265.74,266.19,271.11,269.77,264.85,272.46,272.46,263.51,268.42,269.32,272.46,271.56,261.29,268.87,276.52,274.71,262.62,274.26,274.26,271.56,262.62,,13,968,28,14.09,
05.02.19 18:45:34,36.1,265.3,267.53,268.42,264.85,265.74,271.11,270.22,264.4,271.56,272.01,264.4,267.98,269.77,272.01,271.11,261.29,270.67,273.36,275.61,261.73,273.36,276.06,268.87,262.18,,13,968,28,14.09,
05.02.19 18:45:49,36.35,264.4,266.19,267.98,265.3,264.4,269.77,269.32,263.96,271.56,271.11,264.85,267.98,269.77,272.01,270.67,261.29,269.77,275.16,274.26,261.29,270.22,274.71,270.67,261.29,,13,968,28,14.09,
05.02.19 18:46:04,36.6,264.85,266.64,268.42,264.85,265.74,270.67,269.77,265.3,270.67,271.56,263.51,267.53,270.22,272.46,269.77,261.29,268.87,273.81,274.26,263.51,271.56,274.26,270.67,262.62,,13,968,28,14.09,
05.02.19 18:46:19,36.85,264.85,267.08,267.98,264.85,265.74,270.67,269.32,265.3,271.56,271.11,263.96,267.08,270.22,272.01,269.32,261.29,268.87,274.26,274.26,262.18,272.91,275.61,268.42,261.73,,13,968,28,14.07,
05.02.19 18:46:34,37.1,265.3,267.08,267.08,264.4,266.19,269.32,268.42,263.51,271.11,272.01,263.51,267.08,269.32,271.11,270.67,261.29,268.42,273.36,274.71,261.29,273.36,274.26,269.77,262.62,,13,968,28,14.06,
05.02.19 18:46:50,37.37,265.3,266.64,267.98,264.85,265.3,270.22,268.87,265.3,271.11,271.56,263.07,267.98,270.22,271.11,270.22,260.84,270.67,274.26,273.36,262.62,270.67,273.81,267.98,262.62,,13,968,28,14.06,
05.02.19 18:47:05,37.62,264.85,266.64,267.98,265.3,265.74,270.22,268.42,264.4,272.01,271.11,263.07,267.53,270.67,272.46,270.67,261.29,267.98,275.16,274.26,262.18,273.36,273.36,271.56,262.62,,13,968,28,14.06,
05.02.19 18:47:20,37.87,264.4,266.19,267.08,264.85,263.51,270.22,269.32,263.96,271.11,271.11,263.51,266.64,268.87,271.11,271.11,260.84,268.87,274.26,273.81,260.84,272.01,274.26,269.77,261.29,,13,968,28,14.04,
05.02.19 18:47:35,38.12,264.85,266.64,267.08,264.85,264.85,270.22,268.42,263.51,271.56,271.11,263.07,267.98,269.32,272.01,270.67,260.84,267.98,273.81,274.26,261.73,270.22,273.36,267.98,260.4,,13,968,28,14.06,
05.02.19 18:47:50,38.37,265.3,266.64,267.53,264.4,265.3,269.77,269.77,264.85,272.46,271.11,263.07,266.64,269.32,271.56,270.22,261.29,267.53,274.26,274.26,261.73,271.56,271.56,269.32,261.29,,13,968,28,14.04,
05.02.19 18:48:05,38.62,263.96,266.19,267.98,264.4,264.4,269.77,268.87,263.51,270.22,271.56,263.51,267.08,268.42,272.01,269.77,259.95,267.08,274.26,273.81,261.73,270.67,273.81,269.32,259.95,,13,968,28,14.04,
05.02.19 18:48:20,38.87,264.85,266.19,267.53,264.4,264.85,269.32,269.32,263.96,270.67,271.11,263.51,267.98,269.77,271.11,268.42,260.84,267.53,273.81,274.26,262.18,268.87,273.36,268.87,260.4,,13,968,28,14.04,
05.02.19 18:48:35,39.12,264.4,266.19,266.64,263.96,263.96,269.77,268.42,263.96,270.67,271.56,263.07,267.53,269.32,270.67,269.77,260.84,267.53,274.71,273.81,262.18,272.46,273.36,267.98,262.18,,13,968,28,14,
05.02.19 18:48:50,39.37,265.3,267.08,267.53,263.96,265.3,269.32,269.32,264.4,271.56,271.56,263.51,267.98,271.11,271.56,270.22,261.73,268.42,275.16,275.16,261.73,271.56,273.36,269.77,261.29,,13,968,28,14.02,
05.02.19 18:49:05,39.62,265.3,266.19,267.08,264.4,264.85,269.32,268.87,263.96,271.56,270.67,263.07,267.08,268.87,271.11,270.67,260.84,268.42,274.71,274.26,262.18,272.46,274.71,268.42,263.07,,13,968,28,14.04,
05.02.19 18:49:20,39.87,264.4,266.64,266.64,263.96,263.96,269.77,268.87,264.85,272.01,271.56,263.07,267.53,268.87,271.56,270.67,260.4,270.22,275.16,273.36,261.29,274.71,273.36,267.08,263.07,,13,968,28,14,
05.02.19 18:49:35,40.12,264.4,266.19,266.64,263.96,263.96,269.77,268.87,263.51,270.67,270.67,263.07,267.53,269.77,271.11,269.32,261.29,268.87,274.26,273.36,262.18,273.36,273.81,268.87,262.18,,13,968,28,14.02,
05.02.19 18:49:50,40.37,264.4,266.19,267.08,264.4,264.4,268.87,268.42,263.51,270.22,271.11,263.07,266.19,268.87,271.11,271.11,260.4,268.87,274.26,272.46,260.84,272.91,274.71,269.32,262.62,,13,968,28,14,
05.02.19 18:50:05,40.62,263.96,265.3,266.64,263.51,263.51,269.77,267.98,264.4,271.56,271.11,263.07,267.98,268.87,271.56,269.77,261.29,267.98,273.81,274.26,260.4,271.56,272.46,268.87,263.51,,13,968,28,14,
05.02.19 18:50:20,40.87,263.51,265.74,266.64,263.51,263.96,268.87,268.87,263.96,271.11,270.67,261.73,266.64,268.42,271.56,269.77,260.4,269.32,272.91,272.01,262.18,272.01,273.81,268.87,259.95,,13,968,28,14,
05.02.19 18:50:35,41.12,263.51,266.19,266.64,263.51,264.4,269.32,267.98,263.96,270.22,270.67,262.62,266.64,269.32,271.11,269.77,259.95,268.87,273.36,272.46,258.62,270.22,275.16,270.22,262.62,,13,968,28,14,
05.02.19 18:50:50,41.37,263.96,266.19,266.64,263.51,264.85,268.87,268.42,263.07,270.67,271.11,262.18,266.64,268.87,271.56,268.87,260.4,268.42,273.81,273.36,261.29,271.56,274.71,267.98,262.18,,13,968,28,14,
05.02.19 18:51:05,41.62,264.4,266.64,266.64,263.51,263.96,269.77,267.98,263.07,270.67,271.11,263.07,266.19,267.98,270.22,269.32,260.4,268.42,273.36,273.81,261.73,273.81,276.52,270.22,262.62,,13,968,28,13.97,
