"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190130","1","B4",-0.142279901607206,-0.099164330541648,-0.099164330541648,0.4
"20190130","1","C4",-0.163490373743126,-0.151009893483944,-0.151009893483944,0.4
"20190130","1","D4",-0.173934480353083,-0.257223327720804,-0.257223327720804,0.4
"20190130","1","A5",-0.18000864057793,-0.248821255939068,-0.248821255939068,0.4
"20190130","1","B5",-0.190684643823326,-0.164536009116736,-0.164536009116736,0.4
"20190130","1","C5",-0.235803670876966,-0.187488012800575,-0.187488012800575,0.4
"20190130","1","D5",-0.15784866339651,-0.204586252457224,-0.204586252457224,0.4
"20190130","1","A6",-0.239528393668199,-0.279283939609052,-0.279283939609052,0.4
"20190130","1","B6",-0.184343293786787,-0.125962417547544,-0.125962417547544,0.4
"20190130","1","C6",-0.144481340010612,-0.135740891067302,-0.149642638073849,0.4
"20190130","1","D6",-0.162792951897825,-0.135714371334391,-0.134734333264847,0.4
"20190130","2","A1",-0.207138223382683,-0.176974581553422,-0.190433372452791,0.4
"20190130","2","B1",-0.185947932018923,-0.184050136512601,-0.184050136512601,0.4
"20190130","2","C1",-0.29556359233986,-0.300800557685607,-0.213033852936544,0.4
"20190130","2","D1",-0.252642422034689,-0.184851700741611,-0.184851700741611,0.4
"20190130","2","A2",-0.292276141634809,-0.250103062221668,-0.250103062221668,0.4
"20190130","2","B2",-0.24529868525363,-0.27355077103342,-0.151762523191092,0.4
"20190130","2","C2",-0.228233576642329,-0.225547566554185,-0.226549259467564,0.4
"20190130","2","D2",-0.284498650429985,-0.265676618103657,-0.234400506096161,0.4
"20190130","2","A3",-0.182724625235691,-0.220361771827372,-0.212849681455558,0.4
"20190130","2","B3",-0.22082380803432,-0.260468651378075,-0.249213408323961,0.4
"20190130","2","C3",-0.259118507887297,-0.228098306523893,-0.228098306523893,0.4
"20190130","2","D3",-0.201860772711449,-0.108705504976648,-0.229507073079588,0.4
"20190130","2","A4",-0.201847084432974,-0.146840447608437,-0.146840447608437,0.4
"20190130","2","B4",-0.254211641687002,-0.352658979871019,-0.356724502442225,0.4
"20190130","2","C4",-0.332694421657096,-0.233028305183456,-0.233028305183456,0.4
"20190130","2","D4",-0.193654017668713,-0.15340757134537,-0.15340757134537,0.4
"20190130","2","A5",-0.262039679777236,-0.233947959906851,-0.233947959906851,0.4
"20190130","2","B5",-0.252435832164983,-0.200987489574641,-0.199793611793608,0.4
"20190130","2","C5",-0.210629628436079,-0.2037914791901,-0.2037914791901,0.4
"20190130","2","D5",-0.281774726115766,-0.25716023358496,-0.240787141984315,0.4
"20190130","2","A6",-0.206065357805792,-0.191581867069206,-0.191581867069206,0.4
"20190130","2","B6",-0.328558925819943,-0.437653975363942,-0.437653975363942,0.4
"20190130","2","C6",-0.196950155948901,-0.193188354422578,-0.193188354422578,0.4
"20190130","2","D6",-0.212810653604777,-0.188569617132187,-0.188569617132187,0.4
"20190131","1","A1",-0.0546280467747708,-0.0508640601966955,-0.0508640601966955,0.4
"20190131","1","B1",-0.0851822793241049,-0.0916849692891576,-0.0815603298181202,0.4
"20190131","1","C1",-0.101831399627778,-0.126109329668651,-0.126109329668651,0.4
"20190131","1","D1",-0.116473469819954,-0.0953862902654474,-0.0954117303764237,0.4
"20190131","1","A2",-0.0855828517557654,-0.0788433390945252,-0.0808616774105669,0.4
"20190131","1","B2",-0.0983610930890382,-0.0932562191281698,-0.0932562191281698,0.4
"20190131","1","C2",-0.0912970011534023,-0.10578920269554,-0.10578920269554,0.4
"20190131","1","D2",-0.108841479320076,-0.0979874554489573,-0.0979874554489573,0.4
"20190131","1","A3",-0.083658585377472,-0.0917497624995606,-0.0917497624995606,0.4
"20190131","1","B3",-0.0988075177932546,-0.0940190902788927,-0.0940190902788927,0.4
"20190131","1","C3",-0.0810562027053365,-0.0744270554470247,-0.0744270554470247,0.4
"20190131","1","D3",-0.0830706066740848,-0.070451718984096,-0.0729420797760486,0.4
"20190131","1","A4",-0.128742136695423,-0.126686083736123,-0.122057857763835,0.4
"20190131","1","B4",-0.0852726167883564,-0.0905613156094628,-0.0905613156094628,0.4
"20190131","1","C4",-0.108415176355399,-0.0779407082954959,-0.0777013384259345,0.4
"20190131","1","D4",-0.0825571714232896,-0.0520000688895053,-0.0476550633910129,0.4
"20190131","1","A5",-0.0904940960702952,-0.110996565436012,-0.110996565436012,0.4
"20190131","1","B5",-0.144278957639765,-0.109055272154265,-0.109055272154265,0.4
"20190131","1","C5",-0.131055677195213,-0.080029852658551,-0.080029852658551,0.4
"20190131","1","D5",-0.110281046421438,-0.0900579511856711,-0.135332288527813,0.4
"20190131","1","A6",-0.115460514090512,-0.127511612230934,-0.127511612230934,0.4
"20190131","1","B6",-0.119418777276591,-0.141133128140531,-0.141133128140531,0.4
"20190131","1","C6",-0.0776436980065934,-0.119203063210083,-0.0559283927866221,0.4
"20190131","1","D6",-0.0904799931291812,-0.0574895240183906,-0.0576357612066736,0.4
"20190204","1","A1",-0.00821290219941674,-0.010183712053651,-0.010183712053651,0.4
"20190204","1","B1",-0.0364942543080667,-0.0364942543080667,-0.0371388626562367,0.4
"20190204","1","C1",-0.0178281914240762,-0.0178281914240762,-0.0165730125097945,0.4
"20190204","1","D1",0.0340462652086867,0.0359634576364046,0.0359634576364046,0.4
"20190204","1","A2",-0.0794338544665785,-0.0794338544665785,-0.0874058467002457,0.4
"20190204","1","B2",-0.0665872630473501,-0.0685724614775843,-0.0685724614775843,0.4
"20190204","1","C2",-0.033813829162667,-0.0367465855782097,-0.0399034705909205,0.4
"20190204","1","D2",-0.043823260639302,-0.0481782728230035,-0.0481782728230035,0.4
"20190204","1","A3",-0.0240808047805842,-0.0297690792393218,-0.0297690792393218,0.4
"20190204","1","B3",-0.00361757295253466,-0.00271573609433237,-0.00271573609433237,0.4
"20190204","1","C3",-0.0207103503747795,-0.00590406578346267,-0.00590406578346267,0.4
"20190204","1","D3",-0.0266941019192834,-0.019572965316494,-0.019572965316494,0.4
"20190204","1","A4",-0.0521796126158344,-0.0517959695362374,-0.0517959695362374,0.4
"20190204","1","B4",-0.0157114247644255,-0.0119095579485105,-0.0119095579485105,0.4
"20190204","1","C4",-0.0260805882138836,-0.0260805882138836,-0.0260805882138836,0.4
"20190204","1","D4",-0.0291276930304688,-0.0241425664369045,-0.0241425664369045,0.4
"20190204","1","A5",-0.0471314424908983,-0.0475321800233825,-0.0475321800233825,0.4
"20190204","1","B5",-0.010663264699563,-0.0120093540625404,-0.0120093540625404,0.4
"20190204","1","C5",-0.0315039423259323,-0.0259124412564921,-0.0305040749023907,0.4
"20190204","1","D5",-0.0249496595330747,-0.0249496595330747,-0.0249496595330747,0.4
"20190204","1","A6",-0.0360622724895248,-0.0368949383352127,-0.0405055733504159,0.4
"20190204","1","B6",-0.00612253939362262,-0.00728804552208116,-0.00728804552208116,0.4
"20190204","1","C6",0.0101025017795424,0.00772745086372158,0.00772745086372158,0.4
"20190204","1","D6",-0.0114073778892829,-0.00853316015556734,-0.00853316015556734,0.4
"20190204","2","A1",-0.0571428571428613,-0.0651951710261511,-0.0651951710261511,0.4
"20190204","2","B1",0.0637646715754187,0.095750052598356,0.048209305195602,0.4
"20190204","2","C1",0.101117842485828,0.101117842485828,0.101117842485828,0.4
"20190204","2","D1",0.153834826427777,0.0624374572795604,0.118945420906572,0.4
