Measurement Name :,20190410_resp_1_T1,,Generated On :,"10/04/2019, 14:58:34",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
10.04.19 14:20:47,0.8,294.58,295.95,298.7,292.75,304.22,303.76,305.14,306.53,310.7,311.16,311.62,306.07,308.38,314.88,313.02,291.39,301.92,314.88,314.42,291.84,296.87,302.38,305.14,285.93,,13,968,29,16.52,
10.04.19 14:21:02,1.05,292.75,293.67,297.33,290.93,302.84,301.92,303.76,305.6,307.92,309.77,310.7,304.68,306.99,313.48,311.16,290.02,300.54,313.02,312.55,290.02,294.58,300.54,303.76,284.58,,13,968,29,16.59,
10.04.19 14:21:17,1.3,290.93,292.3,295.95,289.11,300.54,301,302.38,303.3,306.99,308.38,308.84,302.84,305.14,312.09,309.77,288.66,298.7,311.16,311.16,288.66,293.67,299.16,301.92,283.67,,13,968,29,16.65,
10.04.19 14:21:32,1.55,289.11,290.93,294.58,287.3,299.16,299.62,301.46,302.38,305.14,306.99,308.38,301.46,303.3,310.7,308.84,287.3,297.78,310.23,309.77,287.75,291.84,297.78,300.08,282.77,,13,968,29,16.7,
10.04.19 14:21:47,1.8,287.75,289.57,293.67,286.84,298.24,298.7,300.54,301,304.22,305.6,307.45,301,302.38,309.77,307.92,286.84,296.87,309.3,308.38,286.84,291.39,296.41,300.08,281.86,,13,968,29,16.75,
10.04.19 14:22:02,2.05,286.84,288.66,292.75,285.93,296.41,297.33,299.62,300.08,302.84,305.14,306.07,299.16,301.92,309.3,306.99,285.93,295.49,307.92,307.92,285.93,290.02,295.95,298.7,281.41,,13,968,29,16.79,
10.04.19 14:22:17,2.3,285.93,287.75,291.84,284.58,295.49,296.41,298.24,299.16,301.46,303.76,305.14,298.24,300.54,308.38,306.07,285.03,294.58,306.99,306.53,285.03,289.11,295.04,298.24,280.51,,13,968,29,16.82,
10.04.19 14:22:32,2.55,285.03,286.84,291.39,284.12,294.12,295.49,298.24,297.78,300.54,303.3,304.68,297.78,299.62,307.92,305.14,284.12,293.67,305.6,305.6,284.12,288.2,294.12,297.33,280.51,,13,968,29,16.86,
10.04.19 14:22:47,2.8,284.12,285.93,290.48,283.22,293.21,294.58,296.87,297.33,299.62,301.46,303.3,296.87,298.24,306.53,304.22,283.67,292.3,305.14,304.22,283.67,288.2,293.21,296.87,279.61,,13,968,29,16.89,
10.04.19 14:23:02,3.05,283.67,285.03,289.57,282.32,291.84,294.12,295.95,296.41,298.7,301,302.38,296.41,297.78,305.6,303.3,282.77,291.84,304.22,303.3,283.67,287.3,292.3,296.41,279.16,,13,968,29,16.93,
10.04.19 14:23:17,3.3,283.22,285.48,289.57,282.77,292.3,293.67,296.41,296.87,298.7,301,302.84,296.87,297.33,306.07,303.76,283.67,291.84,304.22,303.76,283.22,287.75,292.3,296.41,279.61,,13,968,29,16.95,
10.04.19 14:23:32,3.55,282.32,284.58,289.11,281.86,290.93,292.75,295.49,295.95,297.78,299.62,301.46,295.49,296.41,305.14,302.38,282.77,290.93,302.84,302.84,282.32,286.84,291.39,295.95,278.71,,13,968,29,16.95,
10.04.19 14:23:47,3.8,281.86,283.67,288.2,280.96,290.02,291.84,294.58,295.04,296.87,299.16,301.46,294.58,295.95,303.76,301,282.32,290.02,301.92,301.92,281.86,285.93,290.93,294.58,278.26,,13,968,29,16.98,
10.04.19 14:24:02,4.05,280.96,283.22,287.75,280.06,289.11,291.39,294.12,294.12,295.95,298.24,300.08,294.12,295.04,303.3,301,280.96,289.57,301.46,301,281.41,285.48,289.57,294.12,277.36,,13,968,29,17,
10.04.19 14:24:17,4.3,280.96,282.77,287.75,280.51,289.11,290.93,294.12,293.67,295.49,297.78,300.08,294.58,294.58,303.3,300.54,281.41,289.57,301.46,300.54,281.41,285.48,289.57,294.58,277.81,,13,968,29,17.02,
10.04.19 14:24:32,4.55,280.96,283.22,287.3,280.06,288.2,290.48,293.67,294.12,295.04,297.78,299.16,293.67,294.12,302.84,300.08,280.96,289.57,300.08,300.08,280.96,285.48,289.57,293.21,277.81,,13,968,29,17.04,
10.04.19 14:24:47,4.8,279.61,282.32,286.39,279.16,287.3,289.57,293.21,293.21,294.58,296.41,298.7,293.21,293.67,302.38,299.16,280.06,288.66,300.08,299.62,280.51,284.58,288.66,293.21,276.91,,13,968,29,17.06,
10.04.19 14:25:02,5.05,279.61,281.41,285.93,279.16,287.3,289.57,292.3,292.75,293.67,295.95,298.7,292.75,293.21,301.92,299.16,279.61,287.75,299.16,299.16,280.06,284.58,288.2,292.75,276.91,,13,968,29,17.06,
10.04.19 14:25:17,5.3,279.61,281.41,285.93,278.71,286.39,289.11,292.3,293.21,293.21,295.95,298.24,293.21,292.3,301.46,298.7,279.61,288.2,299.16,298.7,280.06,284.58,288.2,292.3,276.46,,13,968,29,17.07,
10.04.19 14:25:32,5.55,279.61,281.41,286.39,278.71,286.39,289.11,292.3,292.75,293.21,295.49,297.78,292.75,293.21,301.46,298.24,280.06,287.75,299.16,298.7,280.06,284.12,287.75,292.75,276.46,,13,968,29,17.07,
10.04.19 14:25:47,5.8,278.71,280.51,285.48,278.26,285.93,288.66,291.84,291.84,292.3,295.49,297.33,292.3,292.3,301,298.24,279.61,286.84,297.78,298.7,279.61,284.12,286.84,291.84,276.46,,13,968,29,17.09,
10.04.19 14:26:02,6.05,278.71,280.06,285.48,278.26,285.48,288.2,291.84,291.39,292.3,295.04,297.33,291.39,291.39,300.54,297.78,278.71,286.84,298.24,298.24,278.71,283.22,286.39,291.84,276.46,,13,968,29,17.09,
10.04.19 14:26:17,6.3,278.71,280.51,285.48,277.81,285.48,287.75,291.84,291.84,292.3,294.58,296.87,291.39,291.84,300.54,297.33,279.61,286.39,297.78,298.24,279.16,283.67,286.39,291.84,276.46,,13,968,29,17.09,
10.04.19 14:26:32,6.55,278.71,279.61,285.48,277.81,284.58,287.75,291.39,291.39,291.84,294.12,296.87,291.84,290.93,300.08,297.33,278.71,285.93,297.33,297.78,278.71,283.22,286.39,291.39,276.01,,13,968,29,17.11,
10.04.19 14:26:47,6.8,278.26,280.06,284.58,277.81,284.12,287.3,291.39,291.39,291.39,293.67,296.41,291.84,290.93,300.08,296.87,279.61,286.39,297.33,297.33,278.26,283.22,285.93,291.84,276.01,,13,968,29,17.11,
10.04.19 14:27:02,7.05,277.81,279.16,283.67,276.91,283.67,286.84,290.48,290.48,290.02,293.21,295.49,290.93,290.02,298.7,295.95,278.26,285.48,296.41,296.87,277.81,282.77,285.03,290.48,275.57,,13,968,29,17.11,
10.04.19 14:27:17,7.3,278.26,279.61,284.58,277.36,284.12,287.3,290.93,290.93,290.93,293.67,295.95,291.39,290.48,299.62,296.87,279.16,285.93,297.33,297.33,278.71,283.67,285.93,291.39,276.01,,13,968,29,17.11,
10.04.19 14:27:32,7.55,277.81,279.61,284.12,276.91,283.22,286.39,290.93,290.48,290.93,293.21,295.49,290.48,289.57,299.16,296.41,278.26,285.03,296.41,296.87,278.71,282.77,285.03,291.39,275.57,,13,968,29,17.11,
10.04.19 14:27:47,7.8,277.81,279.16,283.67,276.91,282.32,286.39,290.48,290.02,290.02,292.3,294.58,290.02,290.02,298.7,295.95,278.71,285.03,296.41,295.95,277.81,282.77,285.03,290.48,275.12,,13,968,29,17.11,
10.04.19 14:28:02,8.05,277.36,278.26,283.67,276.46,281.86,285.48,290.02,290.02,289.57,292.3,295.04,290.02,289.11,298.24,295.49,278.26,284.58,295.04,295.95,277.81,281.86,284.12,290.48,274.67,,13,968,29,17.13,
10.04.19 14:28:17,8.3,276.91,278.26,283.22,276.01,281.41,285.48,289.57,289.57,289.11,291.84,294.58,290.02,289.11,297.78,294.58,277.36,284.58,295.49,295.49,277.36,281.41,283.67,290.02,274.67,,13,968,29,17.14,
10.04.19 14:28:33,8.57,276.91,278.26,283.22,276.01,280.51,285.03,289.57,289.57,289.11,291.84,294.12,289.57,288.66,297.33,295.04,277.36,284.12,295.04,295.49,276.91,281.41,283.22,289.57,274.67,,13,968,29,17.13,
10.04.19 14:28:48,8.82,277.36,278.26,283.22,276.01,280.96,285.48,289.57,289.57,289.11,291.84,294.58,289.57,288.66,296.87,295.04,277.81,284.58,295.49,295.49,277.36,281.41,283.67,290.48,274.67,,13,968,29,17.11,
10.04.19 14:29:03,9.07,276.91,277.81,282.77,276.01,280.51,285.48,289.11,289.57,289.11,291.39,294.12,289.57,288.66,297.78,295.04,277.36,284.12,295.04,295.04,277.36,281.41,283.22,290.02,274.67,,13,968,29,17.11,
10.04.19 14:29:18,9.32,276.91,277.36,282.77,275.57,280.06,285.48,288.66,289.57,288.2,290.93,293.67,289.11,288.66,296.87,294.58,277.36,284.12,295.04,294.58,277.36,280.96,283.22,290.02,274.22,,13,968,29,17.11,
10.04.19 14:29:33,9.57,276.46,277.81,282.77,275.57,279.61,285.03,289.11,289.57,288.2,290.93,294.12,289.57,288.2,297.33,294.12,277.36,284.12,294.58,295.04,276.91,280.96,282.77,290.02,274.22,,13,968,29,17.11,
10.04.19 14:29:48,9.82,276.91,277.36,282.32,275.57,279.61,284.58,288.66,289.11,288.2,290.93,293.21,289.11,287.75,296.87,294.58,277.81,283.67,294.58,294.58,276.91,281.41,282.32,289.57,274.22,,13,968,29,17.11,
10.04.19 14:30:03,10.07,276.01,277.36,282.32,275.12,278.71,284.12,288.66,288.66,287.3,290.48,293.21,288.66,287.3,296.87,294.12,276.91,283.22,293.67,294.12,276.46,280.51,281.86,289.11,273.77,,13,968,29,17.09,
10.04.19 14:30:18,10.32,276.01,276.46,281.86,275.12,277.81,283.67,287.75,288.66,287.3,290.02,292.3,288.2,287.75,296.41,293.21,276.91,283.22,293.67,293.67,276.01,280.06,281.86,289.11,273.32,,13,968,29,17.11,
10.04.19 14:30:33,10.57,276.01,276.46,281.86,274.67,278.26,284.12,288.2,288.66,287.3,290.02,293.21,288.66,287.3,295.95,293.67,276.91,283.22,293.67,293.67,276.01,280.51,281.86,289.11,274.22,,13,968,29,17.09,
10.04.19 14:30:48,10.82,276.46,276.91,281.86,275.12,278.26,284.12,288.2,288.66,287.75,290.02,292.75,289.11,287.3,296.41,294.12,277.36,283.22,293.67,294.12,276.46,280.51,281.86,289.11,274.22,,13,968,29,17.09,
10.04.19 14:31:03,11.07,276.01,276.01,281.41,275.12,277.81,283.67,287.75,288.2,286.84,289.57,292.75,288.2,286.84,295.49,293.21,276.46,282.32,293.21,293.67,276.01,280.51,280.51,288.66,273.77,,13,968,29,17.07,
10.04.19 14:31:18,11.32,275.57,276.01,281.41,274.22,276.91,283.22,287.3,288.66,287.3,289.57,292.3,288.2,286.84,295.95,293.21,276.46,281.86,292.75,293.21,275.57,279.61,280.96,288.66,273.77,,13,968,29,17.09,
10.04.19 14:31:33,11.57,275.57,276.01,280.96,274.22,276.91,282.77,287.3,288.2,286.39,289.57,292.3,287.75,286.39,295.49,292.75,276.01,282.32,292.75,292.75,275.12,279.61,280.51,288.2,273.32,,13,968,29,17.09,
10.04.19 14:31:48,11.82,275.12,276.01,280.96,274.67,277.36,283.22,287.3,287.3,286.39,289.11,292.3,287.75,286.39,295.49,292.75,276.46,282.32,292.75,292.75,275.57,279.61,280.51,288.2,273.32,,13,968,29,17.07,
10.04.19 14:32:03,12.07,275.57,276.01,280.96,274.22,276.91,283.22,286.84,287.75,285.93,289.11,291.84,287.75,286.39,294.58,292.3,276.46,281.86,292.3,292.75,275.57,279.61,280.06,288.66,272.88,,13,968,29,17.06,
10.04.19 14:32:18,12.32,275.12,276.01,280.96,274.22,276.91,282.77,286.84,288.2,286.39,288.66,291.39,287.75,286.39,295.49,292.3,276.46,281.86,292.3,292.3,275.12,279.61,280.51,288.66,273.32,,13,968,29,17.06,
10.04.19 14:32:33,12.57,274.67,275.12,280.51,273.77,276.01,282.32,285.48,286.84,285.03,288.2,291.39,287.3,285.48,295.04,291.84,276.01,281.41,291.84,291.84,275.12,279.16,279.61,287.75,272.43,,13,968,29,17.06,
10.04.19 14:32:48,12.82,275.12,275.12,280.51,273.77,276.46,282.32,285.93,287.3,285.93,287.75,291.39,287.3,286.39,294.58,292.3,275.57,281.41,291.39,292.3,275.12,279.61,279.16,288.2,272.88,,13,968,29,17.04,
10.04.19 14:33:03,13.07,274.67,275.12,280.06,274.22,276.01,282.32,285.48,287.3,285.48,287.75,291.39,287.3,285.93,294.12,292.3,275.57,281.41,291.84,291.84,274.67,279.16,279.16,287.3,271.98,,13,968,29,17.04,
10.04.19 14:33:18,13.32,274.67,274.67,280.51,273.77,275.57,281.86,285.48,287.3,284.58,287.75,291.39,287.75,285.48,294.12,291.39,275.57,280.96,291.39,291.84,274.67,278.71,279.16,287.3,272.43,,13,968,29,17.04,
10.04.19 14:33:33,13.57,274.22,274.67,280.06,274.22,275.57,282.32,285.93,287.3,285.03,287.3,291.39,286.84,285.48,294.12,291.84,275.57,280.96,291.39,291.39,274.67,278.71,278.71,287.75,272.43,,13,968,29,17.04,
10.04.19 14:33:48,13.82,274.22,274.22,279.61,272.88,275.12,281.41,285.03,287.3,284.58,286.84,290.48,286.39,284.58,293.21,290.93,275.12,280.51,290.93,291.39,273.77,278.26,277.81,286.84,271.54,,13,968,29,17.04,
10.04.19 14:34:03,14.07,273.77,273.77,280.06,272.88,274.67,281.41,284.58,286.84,284.12,286.84,290.93,286.39,284.58,293.67,290.93,275.12,280.06,290.48,290.93,274.67,278.26,277.81,287.3,271.54,,13,968,29,17.02,
10.04.19 14:34:18,14.32,274.22,274.22,279.61,273.32,274.67,281.41,284.58,286.39,284.12,286.84,290.48,286.39,284.58,293.67,290.93,275.12,280.51,290.93,290.93,274.22,278.26,277.81,286.84,271.54,,13,968,29,17,
10.04.19 14:34:33,14.57,273.77,274.22,280.06,273.32,274.67,281.41,285.03,286.39,284.12,286.84,290.48,286.39,284.58,293.21,291.39,275.12,280.51,290.93,291.39,274.22,278.71,277.81,287.3,271.54,,13,968,29,17,
10.04.19 14:34:48,14.82,273.77,273.77,279.61,272.88,274.67,280.96,284.58,286.39,284.12,286.39,290.02,286.39,285.03,293.21,290.93,274.67,279.61,290.02,290.93,274.22,277.81,277.81,287.3,271.98,,13,968,29,17,
10.04.19 14:35:03,15.07,273.32,273.77,279.61,272.88,274.22,280.96,284.12,286.39,283.67,286.39,290.02,286.39,284.12,292.75,290.48,275.12,279.61,290.48,290.02,273.77,278.26,277.36,286.84,271.09,,13,968,29,16.97,
10.04.19 14:35:18,15.32,273.32,272.88,279.16,272.43,273.32,280.96,284.12,286.39,283.67,285.93,290.02,286.39,283.67,292.75,290.02,274.67,279.61,290.02,290.48,274.67,277.36,276.91,286.39,271.54,,13,968,29,16.97,
10.04.19 14:35:33,15.57,273.32,273.32,279.16,272.43,273.77,280.51,284.12,285.93,283.22,285.93,289.57,285.93,283.67,292.3,290.48,275.57,279.61,289.57,290.48,273.77,277.36,276.91,286.39,271.09,,13,968,29,16.95,
10.04.19 14:35:48,15.82,272.88,272.88,278.71,272.43,272.88,280.06,283.67,285.93,282.32,285.93,289.57,285.48,283.22,291.84,289.57,274.67,278.71,289.57,290.02,273.32,276.91,275.57,285.93,271.09,,13,968,29,16.95,
10.04.19 14:36:03,16.07,272.88,273.77,279.16,272.43,273.32,280.51,283.67,285.93,283.22,285.93,289.57,285.93,284.12,292.3,290.48,275.12,279.61,290.02,290.48,273.32,277.81,276.46,285.93,270.64,,13,968,29,16.93,
10.04.19 14:36:18,16.32,272.43,272.88,278.26,271.98,272.88,279.61,283.67,285.93,282.77,285.48,288.66,285.03,283.22,291.84,289.57,274.22,278.71,289.11,289.57,273.77,276.91,276.01,285.93,270.64,,13,968,29,16.93,
10.04.19 14:36:33,16.57,272.43,272.43,278.26,271.98,272.43,279.61,282.77,285.48,282.32,285.48,289.11,285.48,283.22,291.84,290.02,274.22,279.16,289.11,289.57,273.77,276.91,275.57,285.93,270.2,,13,968,29,16.93,
10.04.19 14:36:48,16.82,272.43,272.88,278.26,271.98,272.43,279.61,283.22,285.03,282.32,285.03,288.66,285.03,282.77,291.84,289.57,274.22,278.71,288.66,289.11,273.32,276.91,275.57,285.93,270.2,,13,968,29,16.91,
10.04.19 14:37:03,17.07,272.43,272.88,278.26,271.54,271.98,279.16,283.22,285.48,282.32,284.58,289.11,285.03,282.77,291.84,289.57,274.22,278.26,288.66,289.11,273.32,276.91,275.57,285.93,270.2,,13,968,29,16.9,
10.04.19 14:37:18,17.32,271.98,272.43,277.81,271.54,271.54,279.16,282.32,285.03,281.41,284.58,288.66,285.03,282.77,290.93,288.66,273.77,277.81,288.2,288.66,272.88,276.46,275.12,285.48,270.2,,13,968,29,16.89,
10.04.19 14:37:33,17.57,271.98,272.43,277.81,271.98,271.54,279.16,282.77,285.03,281.86,284.58,288.66,284.58,282.77,291.39,289.11,273.77,277.81,288.2,288.66,272.88,276.46,274.67,285.48,270.2,,13,968,29,16.9,
10.04.19 14:37:48,17.82,271.98,272.43,277.36,270.64,271.09,278.71,282.32,285.03,281.41,284.12,288.2,284.58,282.32,290.93,289.11,273.77,277.81,288.2,289.11,272.88,275.57,274.67,285.03,269.75,,13,968,29,16.88,
10.04.19 14:38:03,18.07,271.98,271.98,277.81,271.54,271.09,279.16,282.32,284.58,280.96,283.67,288.2,284.58,282.32,290.02,289.11,273.77,277.81,288.2,288.2,272.88,276.46,274.67,285.03,269.75,,13,968,29,16.88,
10.04.19 14:38:18,18.32,271.54,271.98,277.36,271.09,271.09,278.26,282.32,284.58,280.96,283.67,287.75,284.12,282.32,290.48,288.66,273.32,277.36,287.75,287.75,272.43,276.01,273.77,285.03,269.3,,13,968,29,16.86,
10.04.19 14:38:33,18.57,271.09,271.54,277.36,270.2,269.75,278.26,281.86,284.12,280.96,283.22,287.75,283.67,281.86,290.48,288.66,273.32,276.91,286.84,288.2,271.98,275.12,273.77,284.58,269.3,,13,968,29,16.86,
10.04.19 14:38:48,18.82,270.64,270.64,276.46,270.2,269.75,277.81,281.41,283.67,280.06,283.22,287.3,283.22,281.86,289.57,288.2,272.43,276.91,286.84,287.3,271.54,275.12,272.88,284.12,268.86,,13,968,29,16.84,
10.04.19 14:39:03,19.07,271.54,271.98,277.36,270.64,270.2,278.26,282.32,284.12,280.96,283.67,287.75,284.12,281.86,290.48,288.2,273.32,276.91,287.3,287.75,272.43,276.01,273.77,284.58,269.3,,13,968,29,16.84,
10.04.19 14:39:18,19.32,270.64,271.54,276.46,270.2,269.75,277.81,280.96,283.67,280.06,282.77,287.3,283.67,281.41,290.02,287.75,272.43,276.91,287.3,287.3,271.54,275.12,273.32,284.58,268.86,,13,968,29,16.84,
10.04.19 14:39:33,19.57,271.09,271.09,276.46,270.2,269.75,278.26,280.96,284.12,280.06,282.77,286.84,283.67,280.51,289.57,287.75,272.88,276.01,286.84,286.84,271.54,274.67,272.88,284.12,268.41,,13,968,29,16.82,
10.04.19 14:39:48,19.82,270.64,271.09,276.01,270.2,269.3,277.81,280.96,283.67,279.61,282.32,286.84,283.22,280.96,289.57,287.75,272.88,276.01,286.84,286.84,271.54,274.67,272.43,284.12,268.41,,13,968,29,16.81,
10.04.19 14:40:03,20.07,270.64,271.09,276.46,270.2,269.3,277.81,280.96,283.67,279.61,282.32,286.84,283.22,280.96,289.57,287.3,272.88,276.46,286.84,286.84,271.54,275.12,272.88,284.12,268.41,,13,968,29,16.79,
10.04.19 14:40:18,20.32,270.64,271.09,276.46,269.75,269.3,277.81,280.96,283.22,279.61,282.32,286.84,283.22,280.96,289.57,287.3,272.88,276.01,285.93,287.3,271.54,274.67,272.43,283.22,267.97,,13,968,29,16.77,
10.04.19 14:40:33,20.57,270.2,269.75,275.57,269.3,268.86,277.36,280.51,282.77,279.16,281.86,286.39,282.77,280.51,288.66,286.84,272.43,275.57,285.93,286.39,271.09,273.77,271.98,283.67,267.52,,13,968,29,16.77,
10.04.19 14:40:48,20.82,269.3,269.75,275.57,268.86,268.41,276.91,279.61,282.77,278.71,281.41,285.93,282.32,279.61,288.66,286.39,271.54,275.12,285.03,285.93,270.64,273.77,271.54,283.67,267.08,,13,968,29,16.75,
10.04.19 14:41:03,21.07,269.75,270.64,275.57,269.3,268.41,277.36,279.61,282.77,279.16,281.41,285.93,282.32,280.06,288.66,286.84,272.43,275.57,285.93,286.39,271.09,273.77,271.54,283.67,267.52,,13,968,29,16.75,
10.04.19 14:41:18,21.32,269.75,269.75,275.12,269.3,267.97,276.46,279.61,282.77,278.71,281.41,285.93,281.86,280.06,288.2,286.39,271.98,275.12,285.48,286.39,271.09,273.32,271.09,283.22,267.08,,13,968,29,16.72,
10.04.19 14:41:34,21.58,270.2,269.75,275.57,268.86,267.52,276.46,280.06,282.32,278.71,281.41,285.93,281.86,279.61,288.2,286.39,272.43,274.67,285.48,285.48,270.64,273.32,271.09,283.22,267.52,,13,968,29,16.72,
10.04.19 14:41:49,21.83,269.3,269.3,275.12,268.86,267.52,276.46,279.61,282.32,277.81,280.96,285.48,281.86,279.61,287.3,285.93,271.54,274.67,285.48,285.93,269.75,272.88,271.09,282.77,267.08,,13,968,29,16.72,
10.04.19 14:42:04,22.08,269.75,269.75,275.12,268.86,267.08,276.46,279.61,281.86,278.26,280.96,285.03,281.86,279.61,287.75,285.93,271.54,274.67,285.03,285.03,270.2,272.88,271.09,282.77,267.52,,13,968,29,16.7,
10.04.19 14:42:19,22.33,269.75,269.3,275.12,268.86,267.52,276.01,279.61,282.32,277.81,280.96,285.48,281.86,279.16,287.75,285.93,271.54,274.67,285.03,285.48,269.75,272.88,270.64,282.77,266.63,,13,968,29,16.7,
10.04.19 14:42:34,22.58,268.86,269.3,275.12,268.86,267.08,275.57,279.61,281.86,277.81,280.06,285.48,281.41,279.16,287.3,285.93,271.54,274.22,284.58,285.03,270.2,272.43,270.64,282.32,266.63,,13,968,29,16.68,
10.04.19 14:42:49,22.83,268.86,269.3,274.22,268.41,266.19,275.57,279.16,281.86,277.36,279.61,285.03,280.96,278.71,287.3,285.03,271.09,274.22,284.12,284.58,269.75,272.43,269.75,282.32,266.63,,13,968,29,16.68,
10.04.19 14:43:04,23.08,269.75,269.3,274.67,267.97,266.63,275.57,279.16,281.86,277.36,280.06,285.03,281.86,279.16,287.3,285.48,271.09,274.22,284.12,285.03,269.75,272.88,270.2,282.32,266.19,,13,968,29,16.66,
10.04.19 14:43:19,23.33,269.3,268.86,274.22,267.97,266.63,275.12,278.71,281.86,276.91,279.16,284.58,280.96,278.71,287.3,285.03,270.64,273.77,284.12,284.58,269.3,272.43,269.75,281.86,266.63,,13,968,29,16.64,
10.04.19 14:43:34,23.58,268.86,268.41,273.77,267.52,266.19,274.67,278.26,281.41,276.91,279.16,284.12,280.51,278.26,286.84,285.03,271.09,273.32,283.67,284.12,268.86,271.98,268.86,281.41,265.74,,13,968,29,16.64,
10.04.19 14:43:49,23.83,268.86,268.41,273.77,267.97,265.74,274.67,278.26,280.96,276.01,278.71,283.67,280.96,277.81,286.39,285.03,270.64,273.32,283.67,283.67,268.86,271.54,269.3,280.96,265.74,,13,968,29,16.63,
10.04.19 14:44:04,24.08,268.86,268.41,273.77,267.52,265.3,274.67,278.71,281.41,276.46,279.16,283.67,280.96,277.81,286.39,284.58,270.64,273.32,283.22,284.12,268.86,271.98,268.86,281.86,266.19,,13,968,29,16.61,
10.04.19 14:44:19,24.33,268.86,268.41,273.77,267.52,265.3,274.22,278.26,281.41,276.01,279.16,283.67,280.51,277.81,286.39,285.03,270.64,272.88,283.22,283.67,268.41,271.54,267.97,281.41,265.74,,13,968,29,16.61,
10.04.19 14:44:34,24.58,268.86,268.41,273.32,267.08,265.3,274.22,278.26,280.96,276.01,279.16,284.12,280.51,277.81,286.39,284.58,271.09,273.32,283.22,283.22,268.86,271.54,268.41,281.41,265.3,,13,968,29,16.59,
10.04.19 14:44:49,24.83,268.86,268.41,274.22,267.52,264.85,274.67,278.71,280.96,276.01,278.71,284.12,280.51,277.81,285.93,285.03,270.64,273.32,283.22,283.22,269.3,271.54,268.41,281.41,266.19,,13,968,29,16.59,
10.04.19 14:45:04,25.08,268.41,267.97,273.32,267.08,265.3,274.22,277.81,280.96,275.57,278.71,283.67,280.51,277.81,285.93,284.58,270.64,272.88,282.77,283.67,268.41,271.54,267.97,280.96,265.74,,13,968,29,16.57,
