Measurement Name :,20190329_resp_1_T1,,Generated On :,"29/03/2019, 15:54:03",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
29.03.19 15:30:29,8.3,277.75,283.29,288.85,284.67,280.98,283.29,288.85,283.75,280.51,282.82,281.9,279.59,273.62,280.51,283.29,269.5,273.62,279.13,279.13,268.13,272.7,277.29,274.53,265.85,,12,968,29,14.32,
29.03.19 15:30:44,8.55,277.29,283.29,287.92,284.67,280.98,283.29,288.38,283.29,280.51,282.82,281.44,279.59,274.08,280.51,282.82,269.96,273.16,278.67,279.13,268.13,272.24,277.29,274.08,265.85,,12,968,29,14.32,
29.03.19 15:30:59,8.8,277.75,283.75,288.38,284.67,281.44,283.75,288.38,282.82,280.51,282.82,281.44,279.59,274.08,280.51,283.29,269.5,273.16,279.13,278.67,268.13,272.7,277.29,274.53,266.31,,12,968,29,14.32,
29.03.19 15:31:14,9.05,277.29,282.82,288.38,285.14,280.51,283.75,288.85,283.29,280.51,282.82,281.9,280.05,274.08,280.51,283.29,270.41,273.16,279.59,278.67,268.59,272.24,277.29,274.53,266.31,,12,968,29,14.34,
29.03.19 15:31:29,9.3,277.29,283.75,288.85,285.14,280.51,282.82,288.38,283.29,280.05,282.82,281.44,279.59,274.08,280.05,282.82,269.5,273.16,278.67,278.67,268.59,272.24,277.29,274.08,265.4,,12,968,29,14.34,
29.03.19 15:31:44,9.55,276.37,283.29,288.38,284.67,280.51,282.36,287.92,283.29,280.05,282.36,280.98,279.13,273.62,280.05,282.82,269.96,273.16,278.67,278.67,268.13,271.79,277.29,273.16,265.85,,12,968,29,14.34,
29.03.19 15:31:59,9.8,277.29,282.36,288.38,284.67,279.13,282.82,287.92,282.82,279.59,282.36,280.98,279.13,273.62,279.59,282.82,269.5,273.16,279.13,278.21,268.13,272.24,276.83,273.62,265.4,,12,968,29,14.34,
29.03.19 15:32:14,10.05,276.37,282.82,288.38,285.14,280.05,282.82,287.92,282.82,280.05,282.36,280.51,279.13,273.62,279.59,282.36,269.96,272.7,278.21,277.75,268.13,272.24,276.37,273.62,265.4,,12,968,29,14.34,
29.03.19 15:32:30,10.32,275.91,281.44,287.92,284.67,279.13,282.36,287.46,282.36,279.59,281.9,280.05,278.67,273.16,278.67,281.9,269.5,272.24,278.21,277.29,267.22,271.33,275.91,273.16,264.95,,12,968,29,14.34,
29.03.19 15:32:45,10.57,277.29,282.82,288.38,285.14,280.05,282.36,287.92,282.82,279.59,281.44,280.51,279.59,273.62,279.59,282.36,269.5,272.7,278.21,278.21,268.13,271.79,276.37,273.62,264.95,,12,968,29,14.34,
29.03.19 15:33:00,10.82,276.37,282.82,287.46,284.21,279.13,282.36,287.92,282.82,279.59,281.44,280.05,278.21,272.7,279.59,281.9,269.5,272.7,277.75,278.21,267.68,271.79,276.37,273.16,265.4,,12,968,29,14.36,
29.03.19 15:33:15,11.07,276.37,281.9,287.46,284.67,279.13,282.36,286.99,282.82,279.59,281.44,280.51,278.21,273.16,279.59,281.9,269.5,272.7,278.21,277.75,267.22,271.33,276.37,273.16,265.4,,12,968,29,14.34,
29.03.19 15:33:30,11.32,276.37,281.9,286.99,284.67,279.13,281.9,287.92,282.82,278.67,280.51,280.05,278.67,272.7,279.13,281.44,268.59,271.33,277.29,277.29,267.22,270.87,275.91,272.7,264.95,,12,968,29,14.34,
29.03.19 15:33:45,11.57,276.83,281.9,287.46,285.14,279.13,282.36,287.92,282.82,278.67,280.98,279.59,278.21,272.7,279.13,281.9,269.04,272.7,277.75,277.29,267.22,271.79,275.91,272.7,265.4,,12,968,29,14.34,
29.03.19 15:34:00,11.82,275.45,280.98,287.92,284.67,278.67,282.36,287.92,283.29,279.13,280.98,280.05,279.13,271.79,279.13,281.9,269.04,272.24,277.75,277.29,267.22,271.33,275.91,272.7,265.4,,12,968,29,14.34,
29.03.19 15:34:15,12.07,276.83,282.36,287.92,285.14,279.13,281.44,286.99,282.82,279.59,280.98,280.05,278.67,272.7,279.13,281.9,269.5,272.7,277.29,276.83,267.22,271.33,275.91,273.16,265.4,,12,968,29,14.32,
29.03.19 15:34:30,12.32,276.37,281.44,287.46,284.67,279.13,281.9,287.92,283.29,279.13,280.98,279.59,278.21,272.24,279.13,281.44,269.04,272.7,277.75,276.37,267.22,270.87,276.37,272.7,265.4,,12,968,29,14.32,
29.03.19 15:34:45,12.57,275.45,281.9,287.46,284.67,278.67,281.44,287.92,281.9,278.67,280.51,278.67,277.75,271.79,278.67,280.98,269.04,271.79,277.29,276.37,266.77,270.87,275.45,272.7,264.95,,12,968,29,14.34,
29.03.19 15:35:00,12.82,276.37,282.36,287.46,285.14,278.67,281.9,287.92,282.82,278.67,280.98,279.13,278.67,271.79,278.67,281.44,269.04,272.24,276.83,276.37,267.22,270.87,275.45,272.24,264.95,,12,968,29,14.34,
29.03.19 15:35:15,13.07,275.91,282.36,286.99,283.29,277.75,280.98,286.99,282.82,278.21,280.51,278.67,277.75,272.24,278.21,280.98,268.13,272.24,276.83,275.91,266.77,270.87,274.99,271.79,264.95,,12,968,29,14.34,
29.03.19 15:35:30,13.32,275.45,282.36,287.46,285.14,278.21,281.44,287.46,282.82,278.67,280.51,279.13,278.21,271.79,278.67,280.98,268.59,272.24,277.29,276.37,266.77,271.33,275.91,272.7,264.95,,12,968,29,14.34,
29.03.19 15:35:45,13.57,275.91,281.44,287.92,284.67,277.29,280.05,286.99,282.36,277.75,280.51,278.21,277.75,271.79,278.21,280.51,268.59,271.33,276.37,275.91,266.77,270.41,274.99,272.24,264.49,,12,968,29,14.34,
29.03.19 15:36:00,13.82,276.37,280.98,287.92,284.21,278.21,281.44,286.53,282.82,278.21,280.51,278.67,278.21,271.33,278.21,280.98,268.59,271.79,277.29,276.37,266.77,270.87,274.99,271.79,264.95,,12,968,29,14.34,
29.03.19 15:36:15,14.07,276.37,281.44,287.92,284.67,277.75,280.51,286.53,282.36,278.21,280.51,278.67,277.75,271.79,278.21,280.98,269.04,271.79,276.37,276.37,266.77,271.33,274.99,272.24,264.49,,12,968,29,14.34,
29.03.19 15:36:30,14.32,275.45,281.44,286.99,284.21,278.21,280.98,286.99,282.36,277.75,280.05,278.21,277.75,271.33,277.75,280.51,268.59,271.79,276.37,275.91,266.31,270.41,274.99,271.79,264.49,,12,968,29,14.34,
29.03.19 15:36:45,14.57,276.37,280.98,287.46,283.75,277.75,280.51,286.99,281.9,277.75,279.59,278.67,277.75,270.87,278.21,280.98,268.13,271.79,276.37,275.45,266.31,269.96,274.53,271.79,264.95,,12,968,29,14.34,
29.03.19 15:37:00,14.82,275.91,281.44,286.99,284.21,277.75,280.51,287.46,282.82,277.75,280.51,277.75,277.75,271.33,278.21,280.98,268.13,272.24,276.83,275.91,266.77,270.41,274.99,272.24,264.49,,12,968,29,14.32,
29.03.19 15:37:15,15.07,275.91,281.9,286.99,284.21,277.75,280.51,286.99,282.82,277.29,279.59,278.67,277.75,271.33,278.21,280.05,268.59,271.33,275.91,275.45,266.31,270.41,274.99,271.79,264.49,,12,968,29,14.34,
29.03.19 15:37:30,15.32,274.99,281.44,286.53,284.21,277.75,280.51,286.53,281.9,277.29,279.59,278.21,277.75,270.87,277.75,280.51,268.13,271.33,275.91,274.99,266.31,270.41,274.53,271.33,264.49,,12,968,29,14.32,
29.03.19 15:37:45,15.57,274.99,280.05,286.99,283.29,277.75,279.59,286.53,281.44,276.37,279.13,277.29,277.29,270.41,277.29,280.05,268.13,271.33,275.45,274.99,265.85,269.5,274.08,271.33,264.04,,12,968,29,14.32,
29.03.19 15:38:00,15.82,275.91,280.98,286.53,285.14,277.29,280.05,286.06,282.36,277.75,280.05,278.67,277.75,270.87,277.29,280.51,268.59,271.79,275.91,275.45,266.31,270.41,274.53,271.79,264.49,,12,968,29,14.32,
29.03.19 15:38:15,16.07,274.99,280.51,286.99,284.21,276.83,279.59,286.53,281.9,276.83,279.59,277.29,276.83,270.41,276.83,280.51,268.13,271.79,274.99,274.99,265.85,269.96,274.08,271.33,264.49,,12,968,29,14.31,
29.03.19 15:38:30,16.32,275.91,280.05,287.46,283.75,277.75,280.05,286.06,281.44,276.83,278.67,277.75,277.75,270.87,276.83,280.05,268.13,271.33,275.45,274.53,265.85,269.96,273.62,271.33,264.04,,12,968,29,14.31,
29.03.19 15:38:45,16.57,275.45,280.51,286.53,284.21,276.37,280.05,286.06,281.9,276.37,278.67,277.29,277.29,269.96,276.83,280.05,268.13,271.33,275.45,274.08,266.31,269.96,273.62,270.87,264.04,,12,968,29,14.32,
29.03.19 15:39:00,16.82,275.91,280.51,286.53,284.21,275.91,279.59,286.06,282.36,276.37,279.13,276.83,277.75,269.96,277.29,279.59,267.22,270.87,274.99,274.08,265.4,269.5,273.62,270.41,263.58,,12,968,29,14.32,
29.03.19 15:39:15,17.07,274.99,280.51,286.99,284.67,276.83,280.05,286.06,282.36,276.83,279.13,277.29,276.83,270.41,277.29,279.59,268.13,271.33,275.91,274.99,266.31,269.96,274.08,270.87,264.04,,12,968,29,14.31,
29.03.19 15:39:30,17.32,274.99,280.05,286.53,283.75,276.83,279.59,286.53,281.9,276.37,278.67,276.83,277.29,269.5,276.83,279.13,267.68,270.41,274.99,274.08,265.4,268.59,273.62,270.87,263.58,,12,968,29,14.32,
29.03.19 15:39:45,17.57,274.53,280.05,286.99,283.75,277.29,279.59,286.06,281.9,276.37,279.13,276.83,277.29,270.41,276.83,279.59,267.68,271.79,275.45,274.08,265.4,269.96,273.62,270.87,263.58,,12,968,29,14.31,
29.03.19 15:40:00,17.82,274.99,280.98,286.53,284.21,275.91,279.59,286.06,281.9,276.83,279.13,276.37,277.29,269.96,277.29,279.59,268.13,270.87,274.99,274.08,265.4,269.96,273.16,270.87,264.04,,12,968,29,14.29,
29.03.19 15:40:15,18.07,274.99,280.51,286.06,283.29,276.37,279.59,285.6,281.44,275.91,278.21,276.83,276.83,269.96,276.37,279.59,267.68,270.87,274.99,274.08,265.4,269.04,273.62,270.41,264.04,,12,968,29,14.29,
29.03.19 15:40:30,18.32,274.08,280.05,286.06,283.29,276.37,279.13,286.06,281.44,275.91,278.67,277.29,276.83,269.96,276.83,279.59,267.68,270.87,274.99,274.08,265.85,269.5,273.62,270.87,264.04,,12,968,29,14.29,
29.03.19 15:40:45,18.57,274.53,280.05,286.53,283.75,276.83,279.59,285.6,282.36,275.91,278.21,276.37,277.29,269.96,276.37,279.13,267.22,270.41,274.53,273.62,264.95,268.59,273.16,270.41,263.58,,12,968,29,14.29,
29.03.19 15:41:00,18.82,274.08,280.05,286.53,282.82,275.45,278.67,285.6,281.9,275.45,278.21,275.91,276.37,269.04,275.91,278.21,266.77,270.41,274.08,272.7,264.95,268.59,272.7,269.96,263.13,,12,968,29,14.27,
29.03.19 15:41:15,19.07,274.53,279.59,286.99,283.29,275.91,278.67,285.6,281.44,275.45,278.67,275.91,276.83,269.04,275.91,278.67,266.77,270.41,274.53,273.16,264.95,269.5,272.7,270.41,263.13,,12,968,29,14.27,
29.03.19 15:41:30,19.32,274.53,280.51,286.53,284.21,276.37,278.67,285.6,280.98,275.45,278.21,276.37,276.83,269.04,275.91,278.67,266.77,270.87,274.08,273.16,265.4,268.59,272.7,269.96,263.13,,12,968,29,14.29,
29.03.19 15:41:45,19.57,274.53,279.59,286.06,283.29,275.45,278.67,285.14,281.44,274.99,278.21,276.37,276.37,269.04,275.91,279.13,266.77,270.41,274.53,273.16,264.95,268.59,272.7,269.96,262.67,,12,968,29,14.27,
29.03.19 15:42:00,19.82,274.08,279.59,285.6,282.82,275.91,278.67,285.6,281.44,275.45,278.21,276.37,276.83,269.04,275.91,278.21,266.77,270.41,274.53,273.16,264.95,268.59,272.24,270.41,263.13,,12,968,29,14.27,
29.03.19 15:42:15,20.07,274.99,280.05,286.06,283.75,275.91,279.13,285.14,281.44,275.45,278.21,275.91,275.91,269.04,275.91,278.67,266.77,270.41,274.08,273.16,264.95,269.04,272.7,269.96,263.13,,12,968,29,14.27,
29.03.19 15:42:30,20.32,274.53,279.59,286.06,282.82,275.91,278.21,285.6,280.51,275.45,277.29,275.91,275.91,269.04,275.45,278.67,266.77,269.96,274.08,273.16,264.49,268.59,272.7,269.96,263.13,,12,968,29,14.27,
29.03.19 15:42:45,20.57,273.62,278.67,285.14,282.36,275.45,278.21,285.6,280.51,274.99,277.75,275.91,275.45,268.59,275.91,278.21,266.77,270.41,273.62,272.7,264.95,268.13,272.24,269.5,262.22,,12,968,29,14.27,
29.03.19 15:43:00,20.82,274.08,279.13,286.06,283.29,275.45,278.21,285.14,280.98,274.99,277.75,275.91,275.91,268.59,275.91,278.67,267.22,269.96,274.08,273.16,264.95,268.59,272.24,269.96,263.58,,12,968,29,14.27,
29.03.19 15:43:15,21.07,274.08,278.67,286.06,282.82,275.45,278.21,285.14,280.05,274.53,276.83,274.99,275.91,268.59,275.45,277.29,265.85,269.96,273.62,272.24,264.95,268.59,272.24,269.5,262.67,,12,968,29,14.27,
29.03.19 15:43:30,21.32,274.53,279.13,285.14,283.29,275.45,278.67,285.14,281.44,274.99,277.29,275.45,276.37,268.13,275.45,278.21,266.31,269.96,273.62,272.24,265.4,268.59,272.24,269.96,263.13,,12,968,29,14.25,
29.03.19 15:43:45,21.57,274.08,278.67,285.6,282.82,274.99,277.75,285.6,281.44,274.53,277.29,274.99,275.45,267.68,275.45,277.75,266.77,269.96,273.62,272.24,264.49,267.68,272.24,269.5,263.13,,12,968,29,14.25,
29.03.19 15:44:00,21.82,274.08,279.13,286.53,282.82,275.45,278.21,285.14,280.51,274.99,277.75,275.45,275.91,267.68,275.45,277.75,266.77,269.96,273.16,272.24,264.49,268.59,272.24,269.5,262.67,,12,968,29,14.25,
29.03.19 15:44:15,22.07,273.62,279.13,284.67,282.82,274.53,278.21,284.67,281.44,273.62,277.29,274.53,275.91,267.68,274.99,277.75,266.31,269.5,273.16,271.79,264.49,267.68,271.79,269.5,262.67,,12,968,29,14.25,
29.03.19 15:44:30,22.32,274.08,278.21,285.6,282.82,275.45,277.75,285.6,280.98,274.53,276.83,274.53,275.91,268.13,274.99,278.21,265.85,269.96,273.16,272.24,264.04,268.13,271.79,269.04,262.67,,12,968,29,14.25,
29.03.19 15:44:45,22.57,274.08,278.67,286.06,282.36,274.99,277.75,285.14,280.98,274.99,277.29,274.99,275.45,268.13,274.53,277.75,266.31,269.5,273.16,272.24,264.04,268.13,272.24,269.04,262.22,,12,968,29,14.25,
29.03.19 15:45:00,22.82,273.16,278.21,285.6,282.82,274.53,277.75,285.14,280.98,274.53,277.29,274.99,275.45,267.22,274.53,278.21,266.31,269.5,273.16,271.33,264.49,267.68,271.79,269.5,262.67,,12,968,29,14.23,
29.03.19 15:45:15,23.07,274.99,279.13,286.06,282.82,274.08,277.75,285.6,280.51,274.53,277.29,274.53,276.37,267.68,274.53,278.21,266.31,269.5,273.16,271.79,264.49,268.13,271.79,269.5,262.67,,12,968,29,14.22,
29.03.19 15:45:30,23.32,273.62,278.21,284.67,281.44,274.08,277.29,284.67,280.98,273.16,276.37,274.08,274.99,267.68,274.53,277.29,265.85,269.5,272.7,271.33,264.49,267.68,271.33,268.59,262.22,,12,968,29,14.23,
29.03.19 15:45:45,23.57,273.62,279.13,285.6,282.82,273.62,277.75,283.75,280.98,274.08,276.37,274.08,274.99,267.22,274.53,277.29,265.4,269.5,272.7,270.87,263.58,267.22,271.33,269.04,261.77,,12,968,29,14.22,
29.03.19 15:46:01,23.83,273.16,278.67,285.6,282.36,274.53,277.29,284.67,280.51,273.62,276.83,274.08,274.99,267.22,274.53,276.83,265.85,269.04,272.24,270.87,264.49,267.68,270.87,268.59,262.22,,12,968,29,14.22,
29.03.19 15:46:16,24.08,273.16,278.67,286.06,283.29,274.53,276.83,285.14,280.98,273.62,276.37,274.53,274.99,267.68,274.99,277.75,265.85,269.5,272.7,271.33,264.49,267.68,271.33,269.04,262.22,,12,968,29,14.22,
29.03.19 15:46:31,24.33,273.16,277.75,284.67,282.36,274.99,276.83,285.14,280.51,273.16,276.37,273.62,274.99,266.77,274.53,276.83,265.85,269.04,272.24,270.41,263.58,267.68,270.87,268.59,262.22,,12,968,29,14.22,
29.03.19 15:46:46,24.58,273.62,278.21,285.14,282.36,273.62,276.83,284.67,280.51,273.16,276.83,273.62,274.99,267.22,274.53,277.29,265.85,269.04,272.24,270.87,263.58,267.22,271.33,268.59,262.22,,12,968,29,14.2,
29.03.19 15:47:01,24.83,273.62,278.21,285.6,282.82,274.08,276.83,284.67,280.51,273.62,276.37,273.62,275.45,267.22,274.53,277.29,265.85,269.04,272.24,270.87,263.58,267.68,271.33,269.04,262.67,,12,968,29,14.2,
