Measurement Name :,20190402_resp_2_T2,,Generated On :,"02/04/2019, 16:13:53",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
02.04.19 15:59:49,25.08,270.64,269.3,273.32,271.09,269.75,273.32,263.97,270.2,273.77,269.75,259.54,267.52,265.74,271.98,267.52,261.75,265.3,271.09,271.54,257.78,263.08,267.52,268.86,254.25,,13,968,29,15.39,
02.04.19 16:00:04,25.33,271.09,269.75,273.32,271.98,268.86,272.88,263.08,269.75,273.32,269.75,259.1,267.08,265.3,271.54,267.52,261.31,264.85,271.54,271.54,257.33,263.52,267.08,268.86,254.25,,13,968,29,15.38,
02.04.19 16:00:19,25.58,270.64,268.86,273.32,271.54,268.86,272.88,263.08,269.3,273.32,269.3,258.66,267.08,265.3,271.54,267.08,260.87,263.97,270.64,271.09,256.89,263.52,267.08,268.41,253.81,,13,968,29,15.38,
02.04.19 16:00:34,25.83,271.09,268.86,272.43,271.54,268.86,272.88,263.08,269.3,273.32,269.75,259.1,266.63,264.85,271.54,267.08,260.87,264.41,271.09,271.09,257.33,262.64,267.08,268.41,254.25,,13,968,29,15.38,
02.04.19 16:00:49,26.08,270.64,268.86,273.32,270.64,268.86,272.88,263.52,269.75,273.32,269.75,259.1,266.63,264.85,271.54,267.08,260.87,263.97,271.09,271.54,257.33,263.08,266.63,268.41,254.25,,13,968,29,15.38,
02.04.19 16:01:04,26.33,270.64,269.3,272.43,271.98,268.41,272.43,262.64,269.3,273.32,269.3,258.66,266.63,264.85,271.09,267.08,261.31,264.41,271.09,271.09,257.33,263.08,267.08,268.41,253.81,,13,968,29,15.36,
02.04.19 16:01:19,26.58,271.09,267.97,272.43,271.54,268.41,272.43,263.08,269.3,272.88,269.3,258.66,266.63,264.85,271.54,266.63,260.87,263.97,270.64,271.54,257.33,263.08,267.08,267.97,253.38,,13,968,29,15.36,
02.04.19 16:01:34,26.83,270.2,267.97,272.43,271.09,268.41,271.98,262.64,269.3,272.88,269.3,258.66,266.19,264.41,271.09,266.63,260.87,263.97,270.64,271.09,257.33,262.64,266.63,268.41,253.38,,13,968,29,15.36,
02.04.19 16:01:49,27.08,269.75,268.86,272.43,271.09,268.41,272.43,262.64,268.41,272.88,268.86,257.33,266.19,264.41,271.54,266.63,260.42,263.52,270.2,271.09,256.45,262.64,266.63,267.97,253.38,,13,968,29,15.36,
02.04.19 16:02:04,27.33,270.64,267.97,272.88,271.54,268.41,272.43,263.08,269.3,272.88,269.3,258.66,266.63,264.85,271.54,266.63,260.42,264.41,270.2,270.64,256.89,263.08,266.63,267.97,253.38,,13,968,29,15.34,
02.04.19 16:02:19,27.58,270.2,268.41,272.88,271.09,268.86,272.43,262.64,269.3,272.88,268.86,258.22,266.63,264.41,271.09,266.19,260.87,263.97,270.2,270.64,256.89,262.64,267.08,267.97,253.38,,13,968,29,15.34,
02.04.19 16:02:34,27.83,270.2,267.97,272.88,271.09,268.41,271.98,261.75,269.3,272.88,268.86,258.22,266.19,264.85,271.09,266.19,260.87,263.97,270.2,270.64,256.89,263.08,266.63,267.52,253.38,,13,968,29,15.32,
02.04.19 16:02:49,28.08,270.64,268.41,272.43,270.64,268.41,272.43,262.19,268.86,272.88,268.41,257.78,266.19,264.41,271.09,265.74,260.42,263.52,270.64,270.64,256.89,262.64,266.19,267.97,253.38,,13,968,29,15.32,
02.04.19 16:03:04,28.33,270.64,267.97,271.98,271.09,267.52,271.98,261.75,268.86,272.88,268.41,258.22,266.19,264.41,271.09,266.19,260.87,263.52,270.2,270.2,256.45,262.19,266.63,267.97,253.38,,13,968,29,15.34,
02.04.19 16:03:19,28.58,269.75,268.41,271.98,270.64,267.52,271.54,261.75,268.41,272.43,267.97,257.33,265.3,264.41,271.09,265.3,260.42,263.52,269.75,270.2,256.01,262.19,266.19,267.08,252.94,,13,968,29,15.32,
02.04.19 16:03:34,28.83,269.75,266.63,271.98,270.64,267.52,271.09,261.31,268.86,271.98,267.97,257.33,265.3,263.52,270.64,265.3,259.98,263.08,269.75,269.3,256.01,262.19,265.74,267.08,252.5,,13,968,29,15.32,
02.04.19 16:03:49,29.08,269.75,267.52,271.54,270.2,267.08,271.54,261.31,268.41,272.43,267.97,256.45,265.74,263.52,270.2,265.3,259.98,263.08,269.75,269.75,256.01,261.75,265.74,267.08,252.94,,13,968,29,15.31,
02.04.19 16:04:04,29.33,269.75,267.97,271.98,270.2,267.52,271.54,261.31,267.97,272.43,267.97,256.45,265.74,263.52,270.2,264.85,259.98,263.08,269.3,269.75,256.01,261.75,265.74,267.08,252.5,,13,968,29,15.32,
02.04.19 16:04:19,29.58,270.2,267.52,271.09,270.2,266.63,271.54,260.87,267.97,272.43,267.52,256.89,265.3,263.52,270.2,264.85,259.54,263.08,269.3,269.75,255.57,261.75,265.74,266.19,252.5,,13,968,29,15.31,
02.04.19 16:04:34,29.83,270.2,267.52,271.98,270.2,266.63,271.54,260.87,268.41,271.98,267.97,256.89,265.74,263.52,270.2,265.3,259.54,263.52,269.3,269.3,256.01,261.75,265.74,267.08,252.5,,13,968,29,15.29,
02.04.19 16:04:49,30.08,269.3,267.52,271.09,270.2,267.08,271.09,260.87,267.97,271.54,267.52,256.45,264.41,263.08,270.2,264.85,259.98,262.64,268.86,269.3,255.57,261.31,265.3,266.19,252.5,,13,968,29,15.29,
02.04.19 16:05:04,30.33,269.3,267.08,271.98,269.75,266.63,271.09,260.87,268.41,271.98,267.52,256.45,265.3,263.52,270.2,265.3,259.54,262.64,269.3,269.3,255.13,261.75,265.74,266.63,252.06,,13,968,29,15.29,
02.04.19 16:05:19,30.58,269.75,267.97,271.54,270.64,266.63,271.09,260.87,268.41,271.98,267.52,256.01,265.3,263.52,270.64,264.85,259.54,263.08,269.3,269.3,255.57,261.75,265.3,266.63,252.06,,13,968,29,15.27,
02.04.19 16:05:34,30.83,269.3,267.52,271.54,270.2,267.08,271.09,260.87,267.97,271.98,267.08,256.01,265.3,263.08,270.2,264.41,259.54,263.08,269.3,269.3,255.13,261.75,265.3,266.63,252.5,,13,968,29,15.27,
02.04.19 16:05:49,31.08,269.3,267.08,271.54,269.75,267.52,270.64,259.54,267.97,271.54,267.08,255.57,265.3,263.08,269.3,264.41,259.54,262.64,268.86,269.3,255.13,261.31,264.85,266.19,251.62,,13,968,29,15.27,
02.04.19 16:06:04,31.33,268.86,266.19,271.09,269.75,267.08,270.64,259.98,267.52,271.09,267.08,255.57,264.85,262.64,269.3,264.41,258.66,262.19,268.86,268.41,254.69,260.87,264.85,265.74,251.62,,13,968,29,15.25,
02.04.19 16:06:19,31.58,269.3,267.08,271.09,269.3,266.63,270.64,259.98,267.08,271.54,267.08,255.13,264.85,263.08,269.3,264.41,259.1,262.19,269.3,268.86,254.69,260.87,264.85,265.74,251.62,,13,968,29,15.25,
02.04.19 16:06:34,31.83,269.3,266.63,271.54,269.75,266.63,270.64,259.98,267.52,271.09,266.63,255.57,265.3,262.64,269.3,263.97,259.1,262.64,268.86,268.86,255.13,260.87,265.3,266.19,251.62,,13,968,29,15.25,
02.04.19 16:06:50,32.1,269.3,267.08,271.54,269.75,266.63,271.09,259.54,267.97,271.54,267.08,255.57,264.41,262.19,269.3,263.97,259.1,262.64,268.86,268.86,255.13,261.31,264.85,266.19,252.06,,13,968,29,15.25,
02.04.19 16:07:05,32.35,268.86,266.19,271.09,269.75,266.19,270.2,259.54,266.63,270.64,266.19,254.69,263.97,262.19,268.86,263.08,258.66,261.75,267.97,267.97,254.69,260.42,264.41,265.74,251.18,,13,968,29,15.23,
02.04.19 16:07:20,32.6,268.86,266.19,270.64,268.86,266.19,269.75,259.1,266.63,271.09,266.19,254.69,264.41,262.19,268.86,263.08,258.66,262.19,267.97,267.97,254.25,260.87,264.41,265.3,251.18,,13,968,29,15.22,
02.04.19 16:07:35,32.85,269.3,266.19,270.64,269.3,265.74,270.2,259.1,267.08,270.64,266.63,254.69,264.41,262.19,268.86,263.52,258.66,261.75,267.97,268.41,254.25,260.42,264.41,265.74,251.18,,13,968,29,15.22,
02.04.19 16:07:50,33.1,268.86,265.74,271.09,269.3,266.19,270.2,259.1,267.08,271.09,266.19,254.69,263.97,261.75,269.3,263.08,258.22,261.75,267.97,267.97,253.81,260.42,264.41,265.74,251.18,,13,968,29,15.22,
02.04.19 16:08:05,33.35,268.86,266.19,271.09,269.3,265.3,270.2,259.1,267.08,270.64,266.19,254.25,263.97,262.19,268.86,263.52,258.66,261.31,268.41,267.97,254.25,260.42,264.41,265.3,251.18,,13,968,29,15.22,
02.04.19 16:08:20,33.6,268.41,266.19,270.64,268.86,265.3,269.75,258.66,266.63,270.64,266.19,253.81,263.52,261.75,268.41,263.52,258.22,261.31,267.52,267.08,253.81,259.98,263.97,265.3,251.18,,13,968,29,15.2,
02.04.19 16:08:35,33.85,267.97,265.3,270.64,268.86,265.74,270.2,258.22,266.63,270.64,265.74,253.81,263.97,261.75,268.86,262.64,258.22,261.31,267.52,267.08,253.81,259.98,263.97,264.85,251.18,,13,968,29,15.2,
02.04.19 16:08:50,34.1,267.97,265.74,269.75,268.86,265.3,269.75,258.66,266.63,270.2,265.74,253.38,263.52,261.75,268.86,262.64,258.22,261.31,267.97,267.08,254.25,259.98,263.97,264.85,251.18,,13,968,29,15.2,
02.04.19 16:09:05,34.35,267.97,265.74,269.75,268.41,265.74,269.75,258.22,266.63,270.64,266.19,253.81,264.41,261.31,268.41,263.08,258.22,261.31,267.97,267.52,254.25,260.42,264.41,265.3,250.31,,13,968,29,15.2,
02.04.19 16:09:20,34.6,268.86,266.19,270.64,269.75,265.74,270.2,258.22,266.19,270.64,265.74,253.81,264.41,261.75,268.86,262.64,258.22,261.31,267.97,267.08,253.81,260.42,263.97,264.85,251.18,,13,968,29,15.18,
02.04.19 16:09:35,34.85,268.86,265.3,269.75,267.97,264.85,269.75,258.22,266.19,270.64,265.3,253.38,263.52,261.31,268.41,262.64,257.78,261.31,267.52,267.08,253.81,259.98,263.97,264.85,250.31,,13,968,29,15.2,
02.04.19 16:09:50,35.1,268.86,265.3,270.2,268.86,265.3,269.3,257.78,266.19,270.64,265.3,252.94,263.52,261.31,268.41,262.64,258.22,261.31,267.52,267.08,253.38,259.98,263.52,264.85,250.74,,13,968,29,15.18,
02.04.19 16:10:05,35.35,267.97,264.85,269.75,268.41,264.85,268.86,257.33,265.3,269.75,265.3,252.5,262.64,260.87,267.97,262.19,257.33,260.42,267.08,266.63,252.94,259.54,263.08,263.97,250.31,,13,968,29,15.15,
02.04.19 16:10:20,35.6,267.97,265.74,269.75,268.41,265.3,269.3,257.78,266.19,270.2,265.3,252.94,263.52,261.31,268.41,262.19,258.22,261.31,267.52,267.08,253.38,259.98,263.52,264.41,250.74,,13,968,29,15.16,
02.04.19 16:10:35,35.85,267.52,264.85,269.3,268.41,264.41,268.41,257.78,266.19,269.3,264.85,252.94,263.08,260.42,267.52,261.75,256.89,260.42,266.63,266.63,252.5,259.54,263.08,263.97,249.87,,13,968,29,15.16,
02.04.19 16:10:50,36.1,268.41,264.85,269.75,268.86,265.3,269.3,257.78,265.74,270.2,265.3,252.94,263.08,260.87,268.41,261.75,257.78,260.42,267.08,266.63,253.38,259.98,263.52,264.41,250.31,,13,968,29,15.15,
02.04.19 16:11:05,36.35,267.52,265.3,269.75,267.97,264.85,268.86,257.33,265.74,269.75,264.85,252.06,262.64,260.42,268.41,261.75,257.33,260.42,266.63,266.63,252.94,259.54,263.08,264.41,249.87,,13,968,29,15.14,
02.04.19 16:11:20,36.6,267.97,264.85,269.75,267.52,264.85,268.41,257.33,265.74,269.75,264.41,252.06,262.64,260.42,267.52,261.75,257.33,260.42,267.08,266.19,252.5,259.54,263.52,263.97,249.87,,13,968,29,15.14,
02.04.19 16:11:35,36.85,267.52,264.85,269.3,268.41,265.3,268.86,257.78,265.74,269.75,264.85,252.06,263.08,260.87,267.97,261.75,257.33,260.87,266.63,266.63,252.94,259.54,263.08,264.41,249.87,,13,968,29,15.14,
02.04.19 16:11:50,37.1,267.52,264.41,268.86,267.97,264.41,268.41,256.89,265.3,268.86,264.41,251.62,262.64,259.98,267.08,261.31,257.33,259.98,266.63,266.19,252.5,259.1,263.08,263.52,249.43,,13,968,29,15.14,
02.04.19 16:12:05,37.35,267.52,264.41,268.86,267.52,263.97,268.41,256.45,264.85,269.3,264.41,252.06,262.64,259.98,267.08,261.31,256.45,259.98,266.19,265.74,252.5,259.1,262.19,263.52,249.43,,13,968,29,15.14,
02.04.19 16:12:20,37.6,267.52,265.3,269.75,267.52,264.41,268.86,257.78,265.74,269.3,264.85,252.06,263.08,260.42,267.52,261.75,257.33,260.42,266.63,266.19,252.5,259.54,263.08,263.97,249.87,,13,968,29,15.11,
02.04.19 16:12:35,37.85,267.97,264.41,269.75,267.97,264.41,268.41,256.89,265.3,269.3,264.41,251.62,261.75,259.98,267.52,261.31,257.33,259.98,266.19,265.74,252.06,259.1,262.64,263.52,249.43,,13,968,29,15.11,
02.04.19 16:12:50,38.1,267.52,264.41,269.75,267.97,264.41,267.97,256.45,264.41,269.3,263.97,251.18,262.19,260.42,267.08,260.87,256.89,260.42,266.19,266.19,252.5,258.66,262.19,263.52,249.87,,13,968,29,15.11,
02.04.19 16:13:05,38.35,267.52,263.52,269.3,267.52,264.41,267.97,256.45,265.3,269.75,263.97,251.62,261.75,259.98,267.52,260.87,256.89,259.98,265.74,265.74,252.06,259.1,262.19,263.52,249.43,,13,968,29,15.11,
02.04.19 16:13:20,38.6,267.08,263.97,268.86,267.97,264.41,268.41,256.01,264.41,269.3,263.97,250.74,262.64,259.54,267.08,260.87,256.89,259.98,265.74,265.74,252.06,258.66,262.64,263.08,249.43,,13,968,29,15.11,
02.04.19 16:13:35,38.85,267.52,263.52,269.3,267.52,263.97,268.41,256.45,264.85,269.3,263.97,251.18,262.19,259.98,266.63,260.87,256.89,259.98,265.74,265.74,252.06,259.1,262.19,263.08,248.99,,13,968,29,15.09,
