Measurement Name :,20190126_resp_larvae_T0,,Generated On :,"26/01/2019, 22:18:39",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.01.19 21:46:10,28.65,271.28,272.6,280.54,273.92,266.03,267.78,268.65,266.03,256.04,260.81,263.41,266.03,254.74,258.64,264.72,255.61,243.16,262.98,265.16,248.72,252.16,259.94,259.07,253.02,,14,968,28,14.7,
26.01.19 21:46:25,28.9,270.41,270.41,282.76,273.48,265.16,267.78,270.41,266.9,255.61,260.81,263.85,267.34,255.61,258.64,264.72,255.61,243.16,262.98,264.72,248.29,252.16,259.94,259.07,253.02,,14,968,28,14.7,
26.01.19 21:46:41,29.17,269.97,269.09,279.21,275.24,265.59,267.34,267.34,266.9,256.04,260.37,262.11,265.59,254.74,258.64,263.85,255.18,243.16,262.54,264.29,247.43,251.3,259.5,258.64,252.16,,14,968,28,14.72,
26.01.19 21:46:56,29.42,268.22,270.84,281.87,274.36,265.16,268.22,268.22,267.78,256.04,260.37,262.54,266.47,255.18,258.64,264.29,255.18,243.16,262.11,264.72,247.86,251.73,259.5,258.64,252.59,,14,968,28,14.72,
26.01.19 21:47:11,29.67,271.72,269.09,277.45,274.8,266.03,268.22,268.22,266.03,256.47,260.37,263.41,266.9,255.18,258.64,264.29,256.04,243.58,262.54,265.16,248.72,252.16,259.94,259.07,253.45,,14,968,28,14.72,
26.01.19 21:47:26,29.92,270.41,270.84,280.1,272.16,266.03,266.47,268.65,267.34,255.18,260.37,263.41,266.9,254.74,258.2,263.85,254.74,243.16,262.54,264.72,248.29,251.73,259.5,258.64,252.59,,14,968,28,14.7,
26.01.19 21:47:41,30.17,269.53,268.65,282.76,273.04,265.59,268.65,268.65,266.9,255.61,260.81,263.41,266.47,255.18,258.2,264.29,255.18,243.58,262.98,264.72,247.86,252.16,259.5,259.07,252.59,,14,968,28,14.7,
26.01.19 21:47:56,30.42,271.28,268.65,278.77,274.36,266.47,268.65,267.34,267.78,255.61,260.37,262.54,266.03,254.74,258.2,264.72,255.18,243.16,262.54,264.72,247.86,252.16,259.07,258.64,252.16,,14,968,28,14.7,
26.01.19 21:48:11,30.67,272.16,269.53,280.54,273.48,266.03,268.22,269.53,266.9,255.61,259.94,262.54,266.03,254.74,258.2,264.72,255.18,243.16,262.11,263.85,247.86,251.73,259.5,258.64,252.59,,14,968,28,14.7,
26.01.19 21:48:26,30.92,269.53,271.72,281.43,274.36,264.72,266.9,268.65,266.9,255.18,259.94,262.54,266.9,254.74,258.2,263.85,255.18,242.73,262.54,264.29,248.72,251.73,259.07,258.64,252.16,,14,968,28,14.7,
26.01.19 21:48:41,31.17,268.22,271.72,282.31,270.84,264.72,268.22,269.53,267.34,254.74,260.37,262.11,265.59,254.31,257.77,264.29,254.74,243.16,262.11,264.29,247.86,251.3,259.5,258.64,252.16,,14,968,28,14.7,
26.01.19 21:48:56,31.42,268.65,271.28,280.54,271.28,264.29,267.78,267.78,266.03,255.18,259.94,263.41,266.03,255.18,258.64,264.29,255.18,243.58,262.54,264.72,248.29,251.73,259.5,258.64,252.16,,14,968,28,14.7,
26.01.19 21:49:11,31.67,270.84,269.09,279.66,271.28,264.72,266.9,267.34,267.78,254.74,259.5,262.11,265.59,254.31,257.77,263.85,254.31,242.73,262.11,263.85,247.43,250.87,259.07,258.2,251.3,,14,968,28,14.7,
26.01.19 21:49:26,31.92,267.34,270.84,281.87,272.6,264.72,267.34,268.22,266.9,254.74,259.94,262.98,266.03,253.88,257.77,263.85,254.74,242.73,262.11,264.29,247,251.3,259.07,258.2,252.59,,14,968,28,14.68,
26.01.19 21:49:41,32.17,270.41,270.41,280.1,273.92,265.59,267.34,269.53,267.78,254.74,259.94,262.54,266.03,254.31,257.77,264.29,254.31,243.16,262.11,264.29,247.86,251.3,259.5,258.64,252.16,,14,968,28,14.68,
26.01.19 21:49:56,32.42,266.9,269.09,280.1,274.36,265.16,268.22,266.47,267.34,254.31,259.5,261.67,266.03,254.31,257.34,263.41,254.31,242.3,261.67,263.41,247.43,250.87,258.64,258.2,252.16,,14,968,28,14.68,
26.01.19 21:50:11,32.67,269.97,269.97,280.54,274.36,264.72,268.22,267.78,266.03,254.74,259.5,262.54,265.59,253.88,257.77,263.41,254.74,242.73,261.67,263.85,247.86,250.87,258.64,258.2,251.73,,14,968,28,14.68,
26.01.19 21:50:26,32.92,269.53,270.41,281.43,273.04,264.29,267.34,268.22,267.34,254.74,259.94,262.54,266.03,254.31,257.34,263.85,254.74,243.16,262.11,264.29,247.86,251.73,259.07,258.2,252.16,,14,968,28,14.68,
26.01.19 21:50:41,33.17,268.22,269.09,280.54,273.92,264.72,267.34,267.78,266.47,254.31,259.5,262.54,265.16,254.31,257.34,263.41,254.31,242.3,261.67,263.85,247.43,250.87,259.07,257.77,251.73,,14,968,28,14.68,
26.01.19 21:50:56,33.42,270.84,270.84,278.77,273.48,264.29,267.78,266.9,266.03,253.88,259.5,262.54,265.59,253.88,256.9,262.98,254.31,242.3,261.67,263.41,247,251.3,258.64,257.77,251.73,,14,968,28,14.68,
26.01.19 21:51:11,33.67,266.47,271.72,280.1,274.36,264.29,266.47,266.03,265.59,254.31,259.5,262.54,266.03,254.31,256.9,263.85,254.31,242.73,261.67,264.29,247.43,250.87,258.64,258.64,252.16,,14,968,28,14.66,
26.01.19 21:51:26,33.92,269.97,269.09,278.77,273.92,263.85,267.34,269.09,265.59,254.74,259.5,261.67,266.47,253.88,257.34,263.41,254.31,242.3,261.67,263.85,247.43,250.87,258.64,258.2,251.3,,14,968,28,14.68,
26.01.19 21:51:41,34.17,268.65,269.53,281.87,271.72,265.16,267.78,268.22,264.72,253.88,259.5,262.54,266.47,254.31,257.34,263.85,254.74,243.16,261.67,264.29,247.86,251.3,259.5,258.64,252.16,,14,968,28,14.66,
26.01.19 21:51:56,34.42,268.22,270.84,280.54,272.6,264.72,267.34,268.22,264.72,254.74,259.07,262.11,266.03,254.31,257.34,262.98,254.31,242.3,261.24,263.41,247.43,250.87,258.64,258.2,251.73,,14,968,28,14.65,
26.01.19 21:52:11,34.67,269.09,268.22,277,271.72,263.85,266.9,266.9,266.47,253.88,259.07,261.67,265.59,253.88,256.47,262.98,253.88,241.88,261.67,263.41,247,250.87,257.77,257.77,251.73,,14,968,28,14.65,
26.01.19 21:52:26,34.92,268.65,267.78,278.77,271.28,264.72,266.03,266.9,266.9,253.45,259.07,262.54,265.59,254.31,256.9,263.85,253.88,242.73,261.24,263.41,247.43,250.87,259.07,258.2,252.16,,14,968,28,14.65,
26.01.19 21:52:41,35.17,269.09,268.65,280.1,272.6,264.72,266.9,268.22,266.03,254.31,258.2,261.24,265.59,254.31,256.9,262.54,253.88,242.73,261.24,262.98,247.43,250.44,258.64,257.77,252.16,,14,968,28,14.65,
26.01.19 21:52:56,35.42,267.34,269.97,280.1,272.16,264.29,266.47,265.59,266.03,253.45,258.2,261.67,264.72,253.45,256.9,262.98,254.31,242.73,261.67,263.41,247.43,250.87,258.64,258.2,251.73,,14,968,28,14.65,
26.01.19 21:53:11,35.67,270.41,267.78,279.21,273.92,263.85,267.78,266.9,267.34,253.88,259.5,262.54,266.03,253.45,257.34,263.41,253.88,242.73,260.81,262.98,247.43,250.44,258.64,257.77,251.3,,14,968,28,14.65,
26.01.19 21:53:26,35.92,269.97,266.03,280.54,273.48,263.85,266.47,267.78,266.03,253.88,258.2,261.67,265.59,253.02,256.47,262.54,253.88,242.3,261.24,262.54,247,250.87,258.2,257.77,251.3,,14,968,28,14.65,
26.01.19 21:53:41,36.17,271.28,266.03,278.33,270.84,264.72,267.78,266.9,265.16,253.45,258.64,262.11,264.72,253.45,256.47,263.41,253.45,241.88,261.24,262.98,247,250.87,258.64,258.2,251.3,,14,968,28,14.64,
26.01.19 21:53:56,36.42,270.41,267.78,277.45,273.04,263.41,266.03,267.78,263.85,253.88,259.07,261.67,265.16,253.88,256.47,262.11,253.88,242.3,260.81,263.41,247,250.01,258.2,257.77,252.16,,14,968,28,14.65,
26.01.19 21:54:11,36.67,268.65,268.65,280.54,274.8,263.85,266.03,267.34,265.59,253.45,258.2,261.67,265.16,253.88,256.04,262.54,253.88,242.73,260.81,262.98,247,250.44,258.2,257.77,251.73,,14,968,28,14.64,
26.01.19 21:54:26,36.92,268.22,269.09,280.98,272.16,262.98,266.9,267.34,266.47,253.02,258.2,260.81,264.72,253.02,256.47,262.98,253.45,242.3,260.81,263.41,247,250.44,258.2,257.77,251.73,,14,968,28,14.64,
26.01.19 21:54:41,37.17,268.22,269.09,277.45,273.48,263.41,266.47,266.47,265.59,253.88,259.07,261.67,265.59,253.88,256.47,262.54,253.45,242.3,260.81,262.98,246.58,250.44,258.64,257.77,251.73,,14,968,28,14.64,
26.01.19 21:54:56,37.42,269.53,266.9,277,271.72,264.72,266.9,266.47,266.03,253.45,258.2,261.24,266.47,253.88,256.04,262.98,253.45,242.3,261.24,262.98,246.58,250.87,258.2,257.77,251.73,,14,968,28,14.64,
26.01.19 21:55:11,37.67,267.34,269.97,279.66,272.16,262.54,266.47,266.03,266.03,253.02,257.77,261.24,265.59,253.02,256.47,262.54,253.88,242.3,260.81,262.54,247,250.44,258.2,257.34,251.3,,14,968,28,14.64,
26.01.19 21:55:26,37.92,270.41,268.22,278.77,272.16,263.85,265.59,265.16,265.59,253.02,258.2,261.67,265.16,253.45,256.9,262.98,253.45,242.3,260.81,263.41,247,250.01,258.64,257.34,251.3,,14,968,28,14.64,
26.01.19 21:55:41,38.17,269.53,267.78,280.98,273.04,264.72,266.47,267.34,264.29,253.02,259.07,261.24,265.16,253.02,256.04,262.98,253.88,242.3,261.24,262.98,246.58,250.44,258.64,257.34,251.73,,14,968,28,14.63,
26.01.19 21:55:56,38.42,268.22,268.22,279.21,270.84,262.98,266.47,266.9,263.85,253.45,257.77,260.81,264.29,253.02,256.04,262.54,253.02,241.88,260.81,262.54,246.15,250.01,257.77,257.34,251.3,,14,968,28,14.63,
26.01.19 21:56:11,38.67,268.22,266.9,279.66,273.04,262.98,267.34,268.22,266.47,252.16,258.2,260.81,265.16,253.02,256.04,262.54,253.45,241.45,260.81,262.98,247,250.01,257.77,257.34,251.3,,14,968,28,14.64,
26.01.19 21:56:26,38.92,269.53,269.09,279.66,272.16,262.98,266.9,266.47,265.16,252.59,257.77,260.81,264.72,253.45,256.47,262.54,253.45,242.3,260.81,262.98,247,250.44,258.2,257.34,251.3,,14,968,28,14.61,
26.01.19 21:56:41,39.17,268.22,268.22,280.54,271.28,261.67,265.59,266.9,264.29,252.16,258.2,261.24,265.59,252.59,256.04,262.98,253.02,241.88,260.37,262.54,246.15,250.01,258.2,257.34,250.44,,14,968,28,14.63,
26.01.19 21:56:56,39.42,270.41,266.9,277.89,275.24,263.41,266.03,266.47,265.59,253.02,257.77,262.11,264.72,253.02,256.04,262.54,253.02,242.3,260.81,262.98,246.58,250.44,258.2,257.34,250.87,,14,968,28,14.61,
26.01.19 21:57:11,39.67,269.09,268.22,276.56,272.6,263.85,265.16,266.47,264.29,251.73,257.77,260.81,264.29,253.02,256.47,262.54,253.45,241.88,260.37,262.11,246.15,250.01,257.77,256.9,251.73,,14,968,28,14.61,
26.01.19 21:57:26,39.92,269.97,269.09,280.1,273.92,263.41,265.16,266.47,264.72,252.59,257.34,260.81,265.16,252.59,255.61,262.11,253.45,241.88,259.94,262.54,246.58,249.58,257.34,256.9,250.87,,14,968,28,14.61,
26.01.19 21:57:41,40.17,268.22,266.9,276.56,274.36,263.41,265.59,265.59,264.29,253.02,258.2,260.81,265.59,253.02,256.04,262.11,253.02,241.88,260.37,262.54,247,250.01,257.77,257.34,251.3,,14,968,28,14.61,
26.01.19 21:57:56,40.42,268.22,266.9,279.66,272.16,263.41,265.59,266.47,264.29,253.02,257.34,260.37,264.72,253.02,255.61,262.11,253.45,241.88,259.94,262.54,246.58,250.01,257.77,256.9,250.87,,14,968,28,14.61,
26.01.19 21:58:11,40.67,267.34,265.16,279.21,274.36,263.41,264.72,267.34,265.59,252.16,256.9,260.81,265.16,253.02,255.61,262.11,253.02,241.88,259.94,262.11,246.15,250.01,257.77,256.9,250.87,,14,968,28,14.61,
26.01.19 21:58:27,40.93,268.22,268.22,278.77,273.48,262.11,265.16,265.59,265.16,252.16,257.34,260.81,264.72,252.59,255.61,262.11,253.02,241.45,259.94,262.11,246.58,250.01,257.34,256.9,251.3,,14,968,28,14.61,
26.01.19 21:58:42,41.18,267.34,268.22,278.33,271.28,261.24,266.9,266.47,265.59,251.73,257.34,259.94,264.29,252.59,256.04,261.67,253.02,241.45,259.94,262.11,246.15,249.58,257.34,256.9,250.87,,14,968,28,14.61,
26.01.19 21:58:57,41.43,269.09,269.09,281.43,271.28,263.85,266.03,266.9,264.72,252.16,257.34,261.24,265.16,252.16,256.04,262.11,253.02,241.45,259.94,262.11,246.58,249.58,257.34,257.34,250.87,,14,968,28,14.59,
26.01.19 21:59:12,41.68,268.22,271.28,277.45,270.84,262.98,266.47,266.47,265.16,251.73,256.9,260.81,264.29,252.16,255.61,262.11,253.02,241.88,259.94,262.98,246.15,249.58,256.9,256.9,250.87,,14,968,28,14.61,
26.01.19 21:59:27,41.93,266.9,267.34,277,272.6,262.54,265.16,266.03,262.54,251.73,256.9,260.81,263.85,252.16,255.18,261.67,253.45,241.45,259.94,262.11,245.29,249.58,257.34,256.47,250.87,,14,968,28,14.59,
26.01.19 21:59:42,42.18,267.34,266.9,278.33,272.16,262.98,265.59,265.59,264.72,251.73,257.34,260.81,265.16,252.59,255.18,262.11,253.02,241.45,259.94,262.11,246.15,250.01,257.34,256.47,250.87,,14,968,28,14.59,
26.01.19 21:59:57,42.43,269.09,268.22,277.89,270.41,261.67,265.59,266.47,263.41,252.16,257.34,260.37,263.85,252.16,255.61,262.54,253.02,241.45,259.94,262.54,245.72,250.01,257.34,256.9,250.87,,14,968,28,14.59,
26.01.19 22:00:12,42.68,267.34,269.09,280.54,273.48,262.11,265.59,265.59,264.72,251.3,257.77,259.94,264.72,252.59,255.61,262.11,253.02,241.88,259.5,262.11,246.15,250.01,257.34,256.9,250.44,,14,968,28,14.59,
26.01.19 22:00:27,42.93,268.22,268.65,279.21,272.16,262.11,265.16,265.16,265.59,251.73,256.9,260.37,264.29,252.16,255.18,262.11,253.02,241.88,260.37,262.11,246.58,250.01,257.77,256.47,250.44,,14,968,28,14.59,
26.01.19 22:00:42,43.18,268.22,269.09,277.89,272.6,262.98,265.16,266.47,264.72,251.3,256.9,260.37,264.72,252.59,255.18,261.67,253.45,241.45,259.94,261.67,246.15,249.15,257.34,256.47,250.87,,14,968,28,14.59,
26.01.19 22:00:57,43.43,268.65,268.65,277,272.16,262.11,266.03,265.59,262.11,251.73,257.34,260.81,265.16,252.16,255.61,261.67,253.45,241.45,259.5,262.11,246.15,249.58,257.34,256.9,250.87,,14,968,28,14.57,
26.01.19 22:01:12,43.68,268.22,266.47,279.66,270.41,260.81,265.16,265.59,264.29,251.3,257.34,259.94,263.85,252.16,254.74,261.67,252.59,241.45,259.5,261.67,245.72,249.58,256.9,256.47,250.44,,14,968,28,14.59,
26.01.19 22:01:27,43.93,268.22,266.03,276.12,271.72,262.54,265.59,266.03,262.98,251.3,256.9,260.37,263.85,252.59,254.74,262.11,252.59,241.45,259.07,261.67,245.29,249.58,256.9,256.47,250.44,,14,968,28,14.59,
26.01.19 22:01:42,44.18,267.34,268.22,277,271.28,260.81,264.72,264.72,262.98,251.3,256.04,260.37,264.72,252.16,254.74,261.67,252.59,241.03,259.07,261.67,245.29,249.58,256.9,256.47,250.01,,14,968,28,14.59,
26.01.19 22:01:57,44.43,267.34,267.34,274.36,271.28,262.11,265.16,264.72,265.59,250.44,256.47,259.94,263.85,252.16,254.74,261.67,252.16,241.45,259.07,261.67,246.15,249.15,256.9,256.9,250.44,,14,968,28,14.57,
26.01.19 22:02:12,44.68,267.78,268.22,279.66,273.48,262.11,262.54,265.59,263.85,251.3,256.04,260.37,263.41,251.3,254.74,261.24,252.59,241.45,259.07,261.67,245.72,249.15,256.9,256.47,250.01,,14,968,28,14.59,
26.01.19 22:02:27,44.93,269.09,269.97,277.89,268.65,262.11,266.03,266.03,264.72,250.87,256.9,260.37,264.72,252.16,254.31,260.81,252.59,241.45,259.5,261.67,246.15,249.58,257.34,256.47,250.44,,14,968,28,14.57,
26.01.19 22:02:42,45.18,267.78,264.72,274.36,270.41,261.24,264.29,264.72,262.98,250.87,256.04,259.94,263.41,251.73,253.88,260.37,252.16,240.6,258.64,261.24,245.72,248.72,256.47,256.47,250.01,,14,968,28,14.57,
26.01.19 22:02:57,45.43,268.22,267.34,277.89,271.72,261.67,265.59,264.72,263.41,251.3,256.47,259.94,264.72,252.16,254.74,261.24,252.59,241.03,259.5,261.24,245.72,249.15,256.9,256.47,250.44,,14,968,28,14.57,
26.01.19 22:03:12,45.68,267.34,269.97,278.33,272.6,261.24,264.29,265.16,263.41,250.44,256.47,260.37,263.85,251.73,254.74,261.67,252.59,241.03,259.07,262.11,245.72,249.15,256.9,256.47,250.44,,14,968,28,14.56,
26.01.19 22:03:27,45.93,267.34,270.41,275.68,269.53,260.81,264.72,264.72,264.29,250.87,256.9,260.37,263.85,252.16,254.31,261.67,251.73,241.03,259.07,260.81,245.72,249.15,256.9,256.47,250.44,,14,968,28,14.57,
26.01.19 22:03:42,46.18,265.59,266.03,277.45,271.28,261.24,264.72,266.47,263.85,250.01,255.61,259.94,263.85,251.73,254.74,261.24,253.02,241.03,259.07,261.24,245.72,249.15,257.34,256.47,250.44,,14,968,28,14.56,
26.01.19 22:03:57,46.43,267.34,268.22,274.36,274.36,260.81,264.29,265.16,263.41,250.87,256.04,259.94,263.41,251.73,254.31,261.24,251.73,241.03,259.07,261.24,245.29,249.15,256.9,256.04,250.44,,14,968,28,14.56,
26.01.19 22:04:12,46.68,266.9,268.22,275.24,270.41,260.81,263.41,265.16,265.16,250.44,256.04,259.5,263.85,251.3,253.88,261.24,252.59,240.6,258.64,260.81,245.72,249.15,256.47,256.04,250.01,,14,968,28,14.56,
26.01.19 22:04:27,46.93,268.22,268.22,278.33,269.97,261.24,264.29,266.03,264.72,250.01,256.04,259.94,263.85,251.3,254.31,260.81,252.16,240.6,259.07,261.24,245.72,249.15,256.9,256.9,250.44,,14,968,28,14.56,
26.01.19 22:04:42,47.18,268.22,266.47,279.21,274.8,261.67,263.85,264.72,263.41,250.87,256.47,259.5,263.41,251.73,254.31,260.37,252.59,240.6,258.64,260.81,245.72,249.15,256.9,256.04,250.01,,14,968,28,14.57,
26.01.19 22:04:57,47.43,267.34,265.16,275.68,270.41,261.67,263.85,264.72,263.41,249.58,256.04,259.5,264.29,251.73,254.31,261.24,252.16,240.6,258.64,261.24,245.29,249.15,256.9,256.04,250.44,,14,968,28,14.56,
26.01.19 22:05:12,47.68,264.29,265.59,275.68,273.48,259.5,263.85,265.16,264.29,250.01,255.18,259.94,263.41,251.3,253.88,261.24,251.3,240.6,258.2,261.24,245.72,248.72,256.04,256.04,250.01,,14,968,28,14.57,
26.01.19 22:05:27,47.93,269.09,265.16,277,270.41,261.67,264.29,265.16,263.41,249.58,256.04,259.5,262.98,251.3,254.31,260.81,252.16,240.6,258.64,260.81,245.72,249.15,256.47,256.47,249.58,,14,968,28,14.56,
26.01.19 22:05:42,48.18,269.53,266.9,277.89,272.6,261.24,264.29,265.59,262.54,250.87,256.47,259.94,263.85,251.73,254.31,260.81,252.59,241.03,258.64,260.81,246.15,249.15,256.9,256.04,250.44,,14,968,28,14.56,
26.01.19 22:05:57,48.43,268.22,268.65,277,270.84,261.24,263.85,264.29,263.41,249.58,255.18,259.5,263.41,251.3,253.45,260.81,252.16,240.6,258.64,261.24,245.29,249.15,256.04,256.04,250.01,,14,968,28,14.54,
26.01.19 22:06:12,48.68,268.22,268.22,277.45,273.48,260.81,264.29,265.59,264.29,250.01,256.04,259.07,263.85,250.87,253.88,260.81,252.16,240.6,258.64,261.24,245.72,249.15,256.47,256.04,250.01,,14,968,28,14.54,
26.01.19 22:06:27,48.93,267.34,266.03,275.68,272.6,261.67,265.16,264.72,263.85,250.01,256.04,259.5,264.29,251.3,253.88,260.37,252.16,241.03,259.07,261.67,245.72,249.15,256.9,256.04,250.44,,14,968,28,14.54,
26.01.19 22:06:42,49.18,267.34,269.09,278.33,269.09,260.81,265.16,266.03,262.98,250.01,256.04,259.94,264.29,251.73,254.31,260.81,252.16,240.6,258.64,261.24,245.29,249.15,256.47,256.47,250.44,,14,968,28,14.54,
26.01.19 22:06:57,49.43,268.22,266.9,278.33,271.72,261.24,264.72,265.16,262.54,250.44,256.04,259.94,263.85,251.73,253.88,261.24,252.16,241.03,259.07,260.81,245.29,249.15,256.47,256.47,250.44,,14,968,28,14.54,
26.01.19 22:07:12,49.68,267.34,267.34,279.21,271.72,261.24,264.29,266.03,262.54,250.01,255.18,259.94,263.85,250.87,253.45,260.37,251.3,240.6,258.64,260.37,245.29,248.72,256.47,256.04,249.58,,14,968,28,14.54,
26.01.19 22:07:27,49.93,268.22,269.09,276.12,270.84,261.24,264.29,265.16,262.98,250.01,255.61,259.94,263.85,251.73,253.88,260.37,252.16,241.03,258.64,261.24,245.29,248.72,256.47,256.47,250.01,,14,968,28,14.54,
26.01.19 22:07:42,50.18,267.34,264.29,275.68,272.16,259.94,264.72,265.59,264.72,249.58,255.61,259.07,263.41,251.3,254.31,259.94,251.73,240.17,258.64,260.37,244.86,248.72,256.04,256.04,250.01,,14,968,28,14.52,
26.01.19 22:07:57,50.43,267.34,265.16,279.21,271.72,260.81,262.54,263.85,263.85,250.01,255.18,259.5,262.98,251.3,253.88,260.37,251.3,240.17,258.2,260.81,244.86,248.72,256.04,255.61,249.58,,14,968,28,14.54,
26.01.19 22:08:12,50.68,264.29,266.47,275.68,268.22,259.94,265.16,264.29,262.98,249.58,255.18,259.5,262.98,250.87,253.45,260.37,251.3,240.6,258.2,260.81,244.86,248.72,256.04,256.04,249.58,,14,968,28,14.52,
26.01.19 22:08:27,50.93,265.16,269.53,280.54,272.6,261.67,262.98,264.29,261.67,249.15,255.18,259.5,263.85,250.44,253.45,260.37,251.73,240.6,258.64,260.37,244.86,248.72,256.47,255.61,249.15,,14,968,28,14.54,
26.01.19 22:08:42,51.18,266.03,263.41,275.68,272.16,259.94,262.98,264.72,262.54,249.58,255.61,259.5,262.54,250.44,253.88,259.5,251.3,240.17,257.77,260.37,244.86,247.86,256.04,255.61,249.58,,14,968,28,14.54,
26.01.19 22:08:58,51.45,266.47,266.03,274.36,269.97,259.94,263.41,265.16,262.54,248.72,255.18,259.5,263.85,250.87,253.88,260.37,252.16,240.6,258.2,260.37,244.86,248.72,256.04,255.61,249.58,,14,968,28,14.52,
26.01.19 22:09:13,51.7,266.9,265.59,277.45,271.72,260.81,264.72,265.59,262.54,249.58,255.61,259.07,263.41,250.44,253.02,260.37,251.73,240.17,257.77,260.81,244.86,248.29,256.04,255.18,249.58,,14,968,28,14.52,
26.01.19 22:09:28,51.95,266.03,268.22,277.45,271.72,260.37,264.29,265.59,262.11,248.29,255.18,258.64,262.98,250.44,253.02,259.94,251.3,240.17,258.2,259.94,244.86,248.29,255.61,255.61,249.58,,14,968,28,14.52,
26.01.19 22:09:43,52.2,266.03,266.47,277.45,270.41,261.24,263.41,265.59,262.98,249.15,255.18,258.64,263.41,250.87,253.45,259.94,251.73,240.6,258.64,260.37,244.44,248.72,256.04,255.61,249.58,,14,968,28,14.52,
26.01.19 22:09:58,52.45,265.16,266.47,275.24,270.84,260.37,264.29,264.29,262.98,249.15,254.74,258.64,263.41,250.87,253.02,259.5,251.3,240.17,257.77,260.37,245.29,248.29,255.61,255.18,249.15,,14,968,28,14.52,
26.01.19 22:10:13,52.7,266.47,268.65,276.56,270.84,262.11,263.85,263.85,262.98,249.15,255.18,257.77,263.85,250.87,253.88,260.37,251.73,240.6,258.64,260.81,245.72,248.29,256.04,256.47,249.58,,14,968,28,14.52,
26.01.19 22:10:28,52.95,266.9,267.34,276.12,268.65,260.37,262.98,263.85,262.98,247.86,254.74,258.2,262.54,250.87,253.02,259.5,251.3,240.17,257.77,260.37,244.44,248.29,256.04,255.61,249.15,,14,968,28,14.52,
26.01.19 22:10:43,53.2,263.41,264.29,275.68,270.41,260.37,264.29,263.41,262.54,249.15,255.18,259.07,262.98,250.44,253.02,260.37,250.87,240.6,257.77,260.81,244.86,248.72,256.04,255.61,249.58,,14,968,28,14.52,
26.01.19 22:10:58,53.45,268.22,268.22,276.12,269.53,260.81,262.98,263.85,263.85,248.29,255.18,258.64,262.98,250.44,253.45,260.37,251.73,240.6,258.2,260.37,244.86,248.29,256.04,255.61,249.58,,14,968,28,14.5,
26.01.19 22:11:13,53.7,266.03,268.22,273.92,273.48,260.37,264.72,263.85,262.54,248.72,254.74,258.2,262.98,250.87,253.02,259.5,251.3,240.17,257.77,259.94,244.86,247.86,256.04,255.61,249.58,,14,968,28,14.5,
26.01.19 22:11:28,53.95,264.29,265.16,277.45,272.16,259.94,263.85,264.29,263.41,248.72,255.18,258.64,263.41,250.44,253.45,260.37,251.73,240.17,258.2,260.37,245.29,248.72,256.04,256.04,249.58,,14,968,28,14.52,
26.01.19 22:11:43,54.2,266.47,263.41,276.56,269.97,260.81,263.41,263.85,261.67,248.72,255.18,258.64,262.98,250.44,253.02,260.37,251.73,240.17,257.77,259.94,244.86,247.86,255.61,255.61,249.58,,14,968,28,14.52,
26.01.19 22:11:58,54.45,267.34,268.22,277.45,269.09,259.5,262.54,263.85,262.98,248.29,254.74,258.64,262.54,250.01,253.02,259.5,251.3,240.17,258.2,260.37,244.86,248.29,255.61,255.18,249.15,,14,968,28,14.5,
26.01.19 22:12:13,54.7,266.47,262.98,275.68,269.53,260.37,262.98,264.72,263.41,247.86,254.74,259.07,262.98,250.44,253.88,260.37,251.73,240.6,258.2,259.94,244.44,248.29,256.04,256.04,249.15,,14,968,28,14.52,
26.01.19 22:12:28,54.95,268.22,266.03,275.24,269.97,260.37,262.54,262.98,262.54,247.86,253.88,258.64,262.98,250.01,253.45,259.94,250.87,240.17,257.77,260.37,244.44,248.72,255.18,255.61,249.15,,14,968,28,14.5,
26.01.19 22:12:43,55.2,267.34,266.03,279.21,271.28,258.64,262.11,265.16,261.67,248.29,254.31,258.64,262.98,250.01,253.02,259.94,252.16,240.6,257.77,259.94,244.44,248.72,255.18,254.74,249.15,,14,968,28,14.5,
26.01.19 22:12:58,55.45,266.03,266.47,277.89,269.53,260.81,262.54,262.98,263.41,247.86,254.74,258.64,262.54,249.58,253.02,259.94,250.87,239.75,257.34,259.94,244.44,247.86,255.61,255.18,248.72,,14,968,28,14.5,
26.01.19 22:13:13,55.7,266.03,269.53,275.24,269.97,259.94,262.11,264.29,262.54,247.86,254.74,258.64,262.54,249.58,252.59,259.5,250.87,240.17,256.9,259.5,244.44,247.86,255.61,255.18,248.29,,14,968,28,14.5,
