Measurement Name :,20190406_resp_1_T1,,Generated On :,"06/04/2019, 15:22:15",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
06.04.19 14:23:42,6.53,273.77,276.01,278.71,278.26,278.71,279.16,284.12,279.61,280.51,282.32,279.16,280.06,277.81,282.77,284.58,274.67,280.51,291.84,291.84,273.77,282.32,288.66,289.11,279.61,,13,968,29,15.81,
06.04.19 14:23:57,6.78,273.77,275.57,278.71,278.71,279.16,279.16,283.67,279.16,280.06,282.77,278.71,280.06,277.81,282.77,285.03,274.67,280.96,291.84,291.84,274.67,282.77,289.11,289.11,278.71,,13,968,29,15.81,
06.04.19 14:24:12,7.03,273.32,275.57,278.26,278.71,278.71,278.71,283.22,279.16,279.61,281.86,278.26,279.16,277.36,282.32,284.12,273.77,280.06,291.39,291.39,273.77,282.32,288.2,288.2,278.26,,13,968,29,15.82,
06.04.19 14:24:27,7.28,273.77,275.12,278.26,277.81,277.81,278.71,283.67,279.16,279.61,281.86,277.81,279.61,276.91,281.86,284.12,274.22,280.06,291.39,291.39,274.22,282.32,287.75,288.66,278.71,,13,968,29,15.82,
06.04.19 14:24:42,7.53,272.88,275.57,278.26,277.81,277.36,278.26,283.22,278.71,279.61,281.41,278.26,278.71,276.46,281.86,283.22,273.77,279.61,290.48,290.93,273.32,280.96,287.75,288.2,278.26,,13,968,29,15.84,
06.04.19 14:24:57,7.78,272.88,274.67,277.81,277.36,277.36,277.36,282.77,278.26,278.26,280.96,277.36,278.71,276.01,280.96,283.67,273.32,279.16,290.48,290.02,273.32,280.96,287.75,287.75,278.26,,13,968,29,15.86,
06.04.19 14:25:12,8.03,272.88,275.12,277.81,277.81,277.81,278.26,282.77,277.81,278.71,281.41,277.36,279.16,275.57,280.96,283.67,272.88,278.71,290.93,290.48,273.32,280.96,287.3,287.75,277.81,,13,968,29,15.84,
06.04.19 14:25:27,8.28,272.43,274.22,277.36,277.36,276.91,277.36,282.32,278.26,277.81,280.06,276.91,278.26,275.57,280.96,282.77,273.32,278.71,290.02,290.02,273.32,280.51,286.84,287.75,277.81,,13,968,29,15.86,
06.04.19 14:25:42,8.53,272.43,275.57,277.81,277.36,276.91,277.81,282.77,278.26,278.26,280.96,276.91,278.26,275.57,280.96,283.22,273.32,278.71,290.48,290.02,273.77,280.96,286.39,287.75,277.81,,13,968,29,15.86,
06.04.19 14:25:57,8.78,272.88,275.12,278.26,276.46,277.36,277.36,282.32,278.71,278.26,280.51,276.91,278.71,275.12,280.51,282.77,273.77,277.81,290.93,290.02,273.32,280.51,286.39,287.3,278.26,,13,968,29,15.86,
06.04.19 14:26:12,9.03,272.43,274.67,277.36,276.46,276.91,277.36,282.32,278.26,277.81,280.51,276.46,278.71,274.67,280.06,282.32,273.32,277.81,290.02,289.11,272.88,279.61,286.39,287.3,277.36,,13,968,29,15.86,
06.04.19 14:26:27,9.28,272.43,274.22,277.81,277.36,276.46,277.36,282.32,278.26,278.26,280.06,276.01,278.26,275.12,280.51,282.77,272.88,278.26,290.02,289.57,273.32,280.06,286.84,287.3,278.26,,13,968,29,15.88,
06.04.19 14:26:42,9.53,272.43,274.22,277.36,276.91,276.46,276.46,281.86,278.26,277.81,280.06,276.01,278.26,274.22,280.06,282.32,273.32,277.36,289.11,289.57,272.88,280.06,285.93,286.84,277.36,,13,968,29,15.88,
06.04.19 14:26:57,9.78,271.98,273.77,277.36,276.91,276.01,276.91,281.41,277.81,277.36,279.61,276.01,278.26,273.77,279.61,281.41,272.88,277.36,289.11,289.57,271.98,279.61,285.93,286.84,276.91,,13,968,29,15.88,
06.04.19 14:27:12,10.03,272.43,274.67,277.36,276.91,276.01,276.46,281.41,276.91,276.91,279.61,276.01,277.81,273.77,280.06,281.86,272.88,277.36,289.11,288.66,272.88,280.06,285.93,286.84,277.81,,13,968,29,15.89,
06.04.19 14:27:27,10.28,271.98,273.77,277.36,277.36,276.01,276.46,280.96,277.36,276.91,279.16,275.57,278.26,273.32,279.61,281.41,272.88,276.91,288.66,288.66,271.98,278.71,285.48,286.39,276.91,,13,968,29,15.89,
06.04.19 14:27:42,10.53,271.54,273.77,276.46,276.91,275.12,276.01,280.51,277.36,276.91,278.71,275.12,277.81,272.88,279.16,281.41,271.98,276.46,288.66,288.2,271.98,279.16,285.03,286.39,276.91,,13,968,29,15.89,
06.04.19 14:27:57,10.78,271.98,274.22,276.46,277.36,275.57,276.46,280.96,277.81,276.91,279.16,275.12,277.81,273.32,279.16,281.41,272.43,276.46,289.11,288.2,272.43,279.61,285.93,286.84,276.46,,13,968,29,15.89,
06.04.19 14:28:12,11.03,272.43,273.32,276.46,276.91,275.57,276.01,280.96,277.36,276.91,279.16,274.67,277.36,272.88,279.16,280.51,272.43,276.91,288.66,288.66,271.98,278.71,285.48,285.93,276.91,,13,968,29,15.89,
06.04.19 14:28:27,11.28,271.98,274.22,276.01,276.46,274.67,275.57,280.06,276.91,276.46,278.26,275.12,276.91,272.43,278.26,280.51,271.98,276.46,288.2,287.75,271.98,278.71,285.03,285.93,276.01,,13,968,29,15.91,
06.04.19 14:28:43,11.55,271.98,272.88,276.46,276.46,275.12,276.01,280.51,276.91,276.46,278.71,274.67,276.91,271.98,278.26,280.06,271.98,276.01,287.75,287.75,271.98,279.16,285.48,286.39,276.46,,13,968,29,15.9,
06.04.19 14:28:58,11.8,271.98,274.22,276.91,276.91,275.12,276.01,280.51,277.36,276.46,278.71,274.67,277.36,271.98,278.71,280.51,272.43,276.01,288.2,288.2,271.98,279.16,284.58,286.39,276.46,,13,968,29,15.89,
06.04.19 14:29:13,12.05,271.98,273.77,276.91,276.91,275.12,276.01,280.06,276.91,276.01,278.26,274.22,276.91,271.98,278.26,280.06,271.98,275.57,287.75,287.75,271.09,278.71,285.03,285.93,276.46,,13,968,29,15.89,
06.04.19 14:29:28,12.3,271.54,273.32,276.46,276.91,274.22,275.12,280.06,276.46,275.57,278.26,273.77,276.91,271.54,278.26,280.06,271.98,275.57,287.75,287.75,271.98,278.26,284.12,286.39,276.91,,13,968,29,15.89,
06.04.19 14:29:43,12.55,271.98,273.32,276.46,276.91,274.22,275.57,280.51,277.36,276.01,277.81,273.77,276.91,271.54,278.26,280.51,271.98,275.57,288.2,287.3,271.54,278.26,284.58,285.93,276.46,,13,968,29,15.91,
06.04.19 14:29:58,12.8,271.54,273.32,276.46,276.91,275.12,275.12,280.51,277.36,275.57,278.26,274.22,276.91,271.98,278.26,280.06,271.98,275.57,286.84,287.3,271.54,278.26,284.12,285.93,276.46,,13,968,29,15.89,
06.04.19 14:30:13,13.05,272.43,273.32,276.46,276.91,274.67,275.12,280.06,276.91,276.01,277.81,274.22,276.91,271.54,277.81,280.06,271.98,275.12,287.3,287.3,271.54,278.26,284.12,285.93,276.91,,13,968,29,15.89,
06.04.19 14:30:28,13.3,271.54,272.88,276.01,276.46,274.22,275.12,280.06,276.91,275.12,277.36,273.32,276.46,271.09,277.36,279.61,271.09,274.67,286.84,286.84,271.09,278.26,284.12,285.48,276.01,,13,968,29,15.89,
06.04.19 14:30:43,13.55,271.54,273.32,276.01,276.46,274.22,275.12,280.06,276.91,275.57,277.36,273.77,276.46,271.54,277.36,280.06,271.09,274.67,287.3,286.84,271.09,277.81,284.58,285.03,276.46,,13,968,29,15.9,
06.04.19 14:30:58,13.8,271.09,271.98,276.01,276.46,273.77,275.12,279.61,276.91,275.12,276.91,272.88,276.46,270.64,276.91,279.16,271.09,274.22,286.84,285.93,271.09,277.81,284.12,285.03,276.01,,13,968,29,15.89,
06.04.19 14:31:13,14.05,271.54,272.43,276.01,276.01,274.22,274.67,279.16,276.01,274.67,277.36,272.88,276.46,270.64,276.91,279.16,270.64,274.22,286.84,286.84,271.09,277.36,283.67,285.48,276.01,,13,968,29,15.89,
06.04.19 14:31:28,14.3,271.09,272.43,275.57,276.01,273.77,274.67,279.16,275.57,274.67,276.91,272.88,276.01,270.64,276.91,279.16,271.09,273.77,286.84,286.39,271.09,277.81,283.22,285.03,275.57,,13,968,29,15.89,
06.04.19 14:31:43,14.55,271.09,272.43,275.57,276.46,273.77,275.12,279.61,276.91,275.12,277.36,272.88,276.91,270.64,276.91,279.16,271.54,274.67,287.3,286.39,271.09,277.81,283.67,285.48,276.01,,13,968,29,15.89,
06.04.19 14:31:58,14.8,271.09,272.43,275.12,275.57,273.32,274.22,279.16,276.01,274.67,276.91,272.43,276.46,270.2,276.91,278.71,270.64,273.77,285.93,285.93,270.64,277.36,283.22,284.58,275.57,,13,968,29,15.89,
06.04.19 14:32:13,15.05,271.09,272.43,275.57,276.01,273.32,274.22,279.16,276.46,274.67,276.91,271.98,276.01,270.2,276.46,278.26,270.64,273.77,285.93,285.93,270.64,277.36,283.22,285.03,275.57,,13,968,29,15.89,
06.04.19 14:32:28,15.3,271.09,272.43,275.12,275.57,273.32,274.22,278.71,276.01,273.77,276.46,271.98,276.01,270.2,276.91,278.71,270.64,273.77,286.39,285.48,270.2,277.81,283.67,284.58,276.01,,13,968,29,15.89,
06.04.19 14:32:43,15.55,270.64,272.43,275.57,275.57,272.88,273.77,278.71,276.01,274.22,276.01,271.54,276.01,269.75,276.46,278.71,270.2,273.32,285.93,285.93,270.64,276.91,282.32,284.58,276.01,,13,968,29,15.89,
06.04.19 14:32:58,15.8,271.54,272.88,276.01,275.57,273.32,274.22,279.16,275.57,274.67,276.91,271.98,276.46,270.2,276.91,278.71,270.2,273.77,285.93,285.93,271.09,277.36,283.22,285.03,276.01,,13,968,29,15.88,
06.04.19 14:33:13,16.05,270.64,271.54,275.12,276.01,272.88,273.77,278.71,276.46,274.22,275.57,271.54,276.46,269.75,276.01,278.26,270.2,273.32,285.93,285.93,270.2,276.91,282.77,284.58,275.12,,13,968,29,15.89,
06.04.19 14:33:28,16.3,270.64,272.43,275.12,276.01,272.88,273.77,277.81,275.57,273.77,275.57,271.54,276.01,269.3,275.57,277.81,270.2,273.32,285.48,285.48,270.2,276.91,282.77,284.58,276.01,,13,968,29,15.86,
06.04.19 14:33:43,16.55,270.2,271.98,275.12,275.57,272.88,273.77,278.26,275.57,273.77,275.57,271.09,275.57,268.86,275.57,277.81,270.2,272.88,285.48,285.03,270.2,276.91,282.77,284.58,275.57,,13,968,29,15.86,
06.04.19 14:33:58,16.8,270.64,271.98,274.67,275.57,272.43,273.32,278.26,276.01,273.77,276.01,270.64,275.57,269.3,276.01,277.81,270.2,273.32,285.48,285.03,270.2,276.46,282.77,284.58,275.57,,13,968,29,15.88,
06.04.19 14:34:13,17.05,270.64,271.98,274.67,275.12,272.43,273.32,278.26,275.12,273.32,275.12,271.09,275.57,268.41,274.67,277.36,269.75,272.43,285.03,284.58,269.75,276.46,282.32,284.12,275.12,,13,968,29,15.86,
06.04.19 14:34:28,17.3,270.2,271.98,274.67,276.01,272.88,273.77,277.81,276.01,274.22,275.57,270.64,275.57,268.86,275.57,277.81,269.75,272.88,285.48,285.03,269.75,276.91,282.77,284.58,275.57,,13,968,29,15.86,
06.04.19 14:34:43,17.55,270.64,271.54,274.67,276.01,272.43,273.32,277.81,275.57,273.32,275.57,270.2,275.12,268.41,275.12,277.36,270.2,271.98,285.03,285.03,269.75,276.46,281.86,283.22,275.12,,13,968,29,15.88,
06.04.19 14:34:58,17.8,270.2,271.09,275.12,276.01,272.43,272.88,277.36,275.57,272.88,275.12,270.2,275.57,268.41,275.12,277.36,269.75,272.43,285.03,284.58,269.3,276.46,281.86,284.12,275.12,,13,968,29,15.86,
06.04.19 14:35:13,18.05,270.2,271.98,274.67,276.46,272.43,273.32,277.81,275.12,273.32,275.12,270.64,275.57,268.86,275.57,276.91,270.64,272.43,285.03,284.58,269.3,276.91,282.32,283.67,275.57,,13,968,29,15.86,
06.04.19 14:35:28,18.3,270.2,271.09,274.67,275.57,271.98,272.88,277.36,275.12,273.32,275.12,270.64,275.12,267.97,274.67,276.91,269.75,271.98,285.03,284.12,268.86,276.46,282.32,283.67,274.67,,13,968,29,15.86,
06.04.19 14:35:43,18.55,270.2,271.54,274.22,275.57,271.98,272.88,277.81,275.57,272.88,275.12,270.2,274.67,267.97,274.67,276.91,269.3,272.43,285.03,284.58,269.3,276.46,281.86,284.12,275.57,,13,968,29,15.86,
06.04.19 14:35:58,18.8,269.75,271.54,274.22,275.12,271.98,272.43,276.91,275.12,272.43,274.22,270.2,274.67,267.97,274.67,276.46,268.86,271.54,284.58,284.12,268.86,276.01,281.41,283.22,274.67,,13,968,29,15.84,
06.04.19 14:36:13,19.05,269.75,271.09,274.67,275.57,271.54,271.98,276.91,275.12,272.88,274.67,269.75,274.67,267.97,274.22,276.46,269.3,271.54,284.58,284.12,268.86,276.46,281.41,283.67,274.22,,13,968,29,15.82,
06.04.19 14:36:28,19.3,269.3,271.09,273.77,275.57,271.54,272.43,277.36,275.12,272.88,274.67,269.3,274.67,267.52,274.67,276.46,268.86,271.54,284.58,284.12,268.41,276.01,281.41,283.22,274.67,,13,968,29,15.84,
06.04.19 14:36:43,19.55,270.2,271.09,274.67,274.67,271.54,272.43,276.91,275.12,272.88,274.67,269.3,275.12,267.52,274.22,276.46,268.86,271.54,284.12,284.12,268.86,275.57,281.41,283.67,274.67,,13,968,29,15.82,
06.04.19 14:36:58,19.8,269.75,270.64,273.77,274.67,271.54,271.98,276.91,274.67,272.43,274.22,269.3,274.67,267.08,273.77,276.01,268.86,271.54,284.12,283.22,268.86,276.01,280.96,283.22,274.22,,13,968,29,15.84,
06.04.19 14:37:13,20.05,269.75,271.54,274.22,275.57,271.54,271.98,276.91,274.67,272.43,274.67,269.3,274.67,267.08,274.22,276.01,268.86,271.54,284.58,284.12,268.41,275.57,281.86,283.22,274.67,,13,968,29,15.82,
06.04.19 14:37:28,20.3,269.75,270.64,273.77,275.12,271.54,271.98,276.46,274.22,271.98,274.22,269.3,274.22,267.08,273.77,275.57,268.41,270.64,283.67,283.22,267.97,275.57,280.96,283.22,274.22,,13,968,29,15.82,
06.04.19 14:37:43,20.55,269.3,270.2,273.32,275.12,270.64,271.54,276.01,274.22,271.98,273.77,268.41,273.77,266.63,273.32,275.12,268.41,270.2,283.67,283.67,267.97,275.57,280.96,282.77,273.77,,13,968,29,15.81,
06.04.19 14:37:58,20.8,269.75,271.09,274.22,275.12,271.54,272.43,276.91,274.67,272.43,274.22,269.3,274.67,267.08,274.67,276.01,268.86,271.54,284.58,283.67,268.41,275.57,281.41,283.22,274.22,,13,968,29,15.82,
06.04.19 14:38:13,21.05,269.3,270.64,273.77,274.67,271.09,271.98,276.46,274.22,272.43,274.22,268.86,274.22,266.63,273.32,275.57,268.41,270.64,284.12,283.67,267.97,275.57,280.96,282.77,274.22,,13,968,29,15.79,
06.04.19 14:38:28,21.3,269.75,270.2,273.77,275.12,271.09,271.98,276.01,274.22,271.98,273.77,268.41,273.77,266.19,273.32,275.12,268.41,270.64,283.67,283.67,268.41,275.57,280.51,282.77,274.22,,13,968,29,15.81,
06.04.19 14:38:43,21.55,269.3,269.75,273.77,275.12,270.64,271.54,276.46,273.77,271.98,273.77,267.97,273.77,266.19,273.32,275.57,268.41,271.09,283.67,283.67,267.52,275.12,280.51,282.77,273.77,,13,968,29,15.79,
06.04.19 14:38:58,21.8,269.3,270.2,273.32,274.22,270.64,271.54,276.01,273.77,271.54,273.77,267.97,273.77,266.19,273.32,274.67,268.41,270.2,283.67,283.22,267.97,275.12,280.51,282.32,273.32,,13,968,29,15.79,
06.04.19 14:39:13,22.05,268.86,270.2,273.32,275.12,270.64,271.54,276.01,273.77,271.54,273.32,268.41,274.22,266.19,273.32,275.12,268.41,270.2,283.67,283.22,267.52,275.12,280.06,282.77,273.77,,13,968,29,15.77,
06.04.19 14:39:28,22.3,269.3,269.75,272.43,274.67,270.64,271.09,275.57,273.77,271.98,272.88,267.97,273.77,265.74,272.88,275.12,267.97,270.2,283.22,283.22,267.52,275.12,280.51,282.32,273.77,,13,968,29,15.77,
06.04.19 14:39:43,22.55,269.75,270.2,273.32,274.67,270.64,271.54,275.12,274.22,271.98,273.32,268.41,273.77,266.19,273.32,274.67,268.86,270.2,283.67,283.22,267.52,275.12,280.51,282.77,274.22,,13,968,29,15.77,
06.04.19 14:39:58,22.8,268.86,269.75,272.88,274.67,270.64,271.54,276.01,274.22,271.54,273.32,267.52,273.77,266.19,273.32,275.12,268.41,270.2,283.22,282.77,267.52,275.12,280.51,282.32,273.32,,13,968,29,15.77,
06.04.19 14:40:13,23.05,269.3,269.75,272.88,274.67,270.2,270.64,275.57,274.22,271.09,272.88,267.97,273.32,265.3,272.88,274.67,267.52,270.2,283.22,282.77,267.52,275.12,280.06,282.77,273.32,,13,968,29,15.77,
06.04.19 14:40:28,23.3,268.86,269.3,272.88,274.67,269.75,270.2,274.67,273.32,271.09,271.98,266.63,273.77,265.3,272.43,274.67,267.52,269.3,282.32,282.77,266.63,274.22,279.61,281.86,272.88,,13,968,29,15.75,
06.04.19 14:40:43,23.55,268.41,269.75,272.43,273.77,270.2,270.64,275.57,273.77,270.64,272.43,266.63,273.32,265.3,272.43,274.22,267.52,269.3,282.77,281.86,266.63,274.22,280.06,281.41,272.88,,13,968,29,15.75,
06.04.19 14:40:58,23.8,267.97,269.3,272.88,273.32,270.2,270.64,275.12,272.43,270.64,272.43,267.08,272.88,264.85,271.98,273.77,267.52,268.86,282.77,282.32,266.63,274.22,280.06,281.86,272.88,,13,968,29,15.75,
06.04.19 14:41:13,24.05,268.86,269.3,271.98,273.77,269.75,270.64,275.12,273.32,270.64,272.43,266.63,272.88,264.41,272.43,273.77,267.52,269.3,282.32,282.32,267.08,273.77,279.61,280.96,273.32,,13,968,29,15.75,
06.04.19 14:41:28,24.3,268.86,268.86,272.43,273.32,269.3,270.64,275.12,273.32,270.64,272.43,267.08,272.88,264.41,272.43,273.77,266.63,269.3,281.86,281.86,266.19,274.67,279.61,281.41,272.43,,13,968,29,15.75,
06.04.19 14:41:43,24.55,268.86,269.75,272.43,273.77,269.75,270.64,275.12,272.88,270.64,271.98,266.63,272.88,264.41,272.43,274.22,267.52,268.86,282.77,282.32,267.08,274.67,279.61,281.41,273.32,,13,968,29,15.73,
06.04.19 14:41:58,24.8,268.41,269.3,271.98,274.22,269.75,270.2,274.67,272.88,270.2,271.98,266.63,273.32,264.41,271.54,273.32,267.08,268.86,281.86,281.41,266.19,274.22,279.16,280.96,272.43,,13,968,29,15.73,
