"Sample.ID","TA","Mass"
"20190319_T0",2051.42718800395,60.1456
"20190319_T1",2044.28044665869,59.8675
"20190319_T2",2044.16377346422,60.2262
"20190319_T3",2041.77219635268,60.8854
"20190319_T4",2071.10767866783,60.7967
"20190318_T0",2037.24217402973,60.4506
"20190318_T1",2040.48332820939,59.789
"20190318_T2",2038.04039738445,60.9314
"20190318_T3",2039.08980268009,60.7445
