"Sample.ID","TA","Mass"
"20190317_T0",2095.2811120246,60.9365
"20190317_T1",2081.13153451335,60.3961
"20190317_T2",2080.19442454841,60.3675
"20190317_T3",2075.38579581337,59.8603
"20190316_T0",2039.23515074677,59.6707
"20190316_T1",2051.01344634018,60.8471
"20190316_T2",2048.10122827863,59.0781
"20190316_T3",2041.07565881245,60.3464
"20190316_5B",2045.01782630846,59.8194
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
